Número de comprobante,Aciertos,Acreditado,Detalles
8640,54,,
8794,106,S,Cita para entregar documentación.
8798,53,,
8808,89,,
8828,95,,
8885,98,S,Cita para entregar documentación.
8941,75,,
9000,101,S,Cita para entregar documentación.
9019,42,,
9133,51,,
9364,,N,
9422,67,,
9444,109,S,
9525,51,,
9553,79,,
9588,54,,
9793,,N,
9808,40,,
9851,84,,
9963,54,,
9972,48,,
10168,27,,
10268,102,S,
10317,,N,
10350,101,S,Cita para entregar documentación.
10432,94,,
10453,107,S,Cita para entregar documentación.
10518,59,,
10564,,N,
10614,119,S,
10645,81,,
10707,98,S,Cita para entregar documentación.
10858,50,,
10866,99,S,Cita para entregar documentación.
10930,42,,
11027,104,S,
11146,53,,
11369,,,Cita para aclarar situación escolar.
11589,60,,
12019,,N,
12164,104,S,
12188,100,S,Cita para entregar documentación.
12221,63,,
12241,67,,
12249,73,,
12316,73,,
12502,82,,
12585,64,,
12684,89,,
12698,100,S,Cita para entregar documentación.
12717,75,,
12797,,N,
12842,44,,
12846,50,,
13191,105,S,
13249,,N,
13266,95,,
13330,,N,
13343,82,,
13393,91,,
13462,106,S,Cita para entregar documentación.
13493,,N,
13497,50,,
13541,108,S,Cita para entregar documentación.
13549,89,,
13623,,N,
13713,56,,
13791,51,,
13828,99,S,
13924,75,,
13963,,N,
14148,89,,
14178,86,,
14232,102,S,Cita para entregar documentación.
14317,51,,
14430,78,,
14439,63,,
14459,79,,
14476,85,,
14505,50,,
14770,115,S,Cita para entregar documentación.
14772,,N,
14863,65,,
14871,67,,
14877,38,,
14976,,N,
15162,63,,
15198,89,,
15314,88,,
15325,44,,
15638,58,,
15675,,N,
15743,51,,
15952,105,S,Cita para entregar documentación.
15973,114,S,Cita para entregar documentación.
16002,43,,
16112,,N,
16122,89,,
16240,,N,
16311,54,,
16312,,N,
16457,107,S,Cita para entregar documentación.
16517,104,S,
16586,68,,
16623,74,,
16681,,N,
16864,48,,
16950,,N,
17076,31,,
17104,43,,
17176,88,,
17203,,N,
17291,52,,
17331,95,,
17399,33,,
17460,54,,
17485,,N,
17488,107,S,Cita para entregar documentación.
17508,90,,
17568,,,Cita para aclarar situación escolar.
17613,,N,
17671,95,,
17854,53,,
17872,112,S,Cita para entregar documentación.
17883,64,,
17897,109,S,
17924,40,,
17975,44,,
18079,48,,
18118,52,,
18138,63,,
18214,107,S,
18224,103,S,Cita para entregar documentación.
18297,37,,
18319,73,,
18419,,N,
18473,99,S,
18590,97,S,
18658,105,S,
18694,24,,
18832,45,,
18846,48,,
18887,48,,
18908,37,,
18993,,N,
19021,73,,
19032,99,S,Cita para entregar documentación.
19146,,N,
19333,81,,
19354,,N,
19380,62,,
19552,103,S,Cita para entregar documentación.
19611,58,,
19618,72,,
19698,60,,
19733,33,,
19761,57,,
19787,77,,
20169,,N,
20184,79,,
20187,,N,
20260,70,,
20291,,N,
20300,106,S,
20340,,N,
20363,97,S,Cita para entregar documentación.
20471,47,,
20542,,N,
20622,,N,
20640,98,S,Cita para entregar documentación.
20686,105,S,
20765,,N,
20779,93,,
20974,53,,
21016,44,,
21090,107,S,Cita para entregar documentación.
21135,38,,
21177,80,,
21182,113,S,Cita para entregar documentación.
21186,50,,
21188,53,,
21242,48,,
21296,86,,
21311,109,S,Cita para entregar documentación.
21342,74,,
21407,112,S,
21414,56,,
21482,29,,
21503,46,,
21687,54,,
21849,100,S,Cita para entregar documentación.
22163,48,,
22211,55,,
22253,48,,
22301,,N,
22310,101,S,Cita para entregar documentación.
22418,101,S,Cita para entregar documentación.
22499,65,,
22522,63,,
22555,104,S,Cita para entregar documentación.
22571,69,,
22662,87,,
22671,,N,
22812,47,,
22912,104,S,
22935,39,,
22973,81,,
23026,78,,
23129,85,,
23348,98,S,
23366,100,S,Cita para entregar documentación.
23457,,N,
23563,,N,
23575,99,S,
23602,63,,
23632,80,,
23655,86,,
23658,41,,
23801,,N,
23842,111,S,Cita para entregar documentación.
23858,90,,
23922,81,,
23961,44,,
24034,,N,
24056,57,,
24062,96,S,
24088,80,,
24095,88,,
24243,110,S,Cita para entregar documentación.
24409,49,,
24415,76,,
24539,,N,
24540,35,,
24637,76,,
24675,60,,
24678,84,,
24679,114,S,
24688,112,S,Cita para entregar documentación.
24750,,N,
24858,109,S,Cita para entregar documentación.
24870,84,,
24885,,N,
24923,97,S,
24945,,N,
24953,,N,
24989,84,,
25045,59,,
25090,96,S,Cita para entregar documentación.
25312,,N,
25412,39,,
25495,103,S,Cita para entregar documentación.
25546,61,,
25579,98,S,Cita para entregar documentación.
25682,115,S,Cita para entregar documentación.
25708,75,,
25715,52,,
25738,,N,
25744,73,,
25867,46,,
25900,72,,
25948,94,,
25961,40,,
26025,27,,
26338,90,,
26382,28,,
26502,103,S,
26558,59,,
26679,94,,
26720,88,,
26740,100,S,
26759,74,,
26794,96,S,
27022,43,,
27114,104,S,
27184,51,,
27211,,,Cita para aclarar situación escolar.
27268,,N,
27305,95,,
27339,92,,
27363,53,,
27379,,,Cita para aclarar situación escolar.
27382,80,,
27412,,N,
27444,87,,
27466,90,,
27525,60,,
27622,50,,
27792,,N,
27841,97,S,Cita para entregar documentación.
27853,62,,
27929,40,,
27945,46,,
27948,,N,
28039,76,,
28061,75,,
28118,34,,
28177,73,,
28178,62,,
28344,37,,
28359,99,S,
28380,,N,
28539,103,S,
28689,98,S,Cita para entregar documentación.
28750,,N,
28784,,N,
28817,,N,
28853,66,,
28871,98,S,Cita para entregar documentación.
28926,83,,
28949,63,,
28968,83,,
29014,100,S,Cita para entregar documentación.
29134,88,,
29156,61,,
29181,104,S,Cita para entregar documentación.
29193,,N,
29280,59,,
29383,109,S,Cita para entregar documentación.
29419,,N,
29476,93,,
29505,,N,
29512,,N,
29521,103,S,Cita para entregar documentación.
29635,67,,
29706,112,S,Cita para entregar documentación.
29894,,N,
29912,76,,
30195,,N,
30196,,N,
30295,56,,
30313,97,S,Cita para entregar documentación.
30314,,N,
30329,,N,
30501,80,,
30716,,N,
30832,112,S,Cita para entregar documentación.
30892,105,S,Cita para entregar documentación.
30967,59,,
30974,110,S,Cita para entregar documentación.
31000,85,,
31071,78,,
31108,64,,
31181,,N,
31187,102,S,Cita para entregar documentación.
31305,,N,
31334,110,S,Cita para entregar documentación.
31382,,N,
31394,115,S,Cita para entregar documentación.
31483,,N,
31575,,N,
31717,65,,
31772,,N,
31858,75,,
31866,51,,
31885,,N,
31901,,N,
31945,74,,
32088,,N,
32090,87,,
32198,108,S,Cita para entregar documentación.
32327,,N,
32361,,N,
32491,91,,
32523,,N,
32538,86,,
32630,66,,
32803,,N,
32836,88,,
33150,59,,
33199,110,S,Cita para entregar documentación.
33362,117,S,Cita para entregar documentación.
33389,,N,
33416,108,S,Cita para entregar documentación.
33419,,N,
33421,106,S,Cita para entregar documentación.
33559,95,,
33617,,N,
33622,109,S,Cita para entregar documentación.
33780,87,,
33842,84,,
33992,,N,
34037,,N,
34048,,N,
34073,,N,
34147,,N,
34222,55,,
34237,69,,
34352,46,,
34449,44,,
34455,94,,
34469,75,,
34621,,N,
34849,61,,
34988,55,,
35003,32,,
35132,37,,
35162,69,,
36302,82,,
36313,,N,
36314,92,,
36327,68,,
36335,110,S,Cita para entregar documentación.
36339,89,,
36380,,N,
36385,97,S,Cita para entregar documentación.
36419,97,S,Cita para entregar documentación.
36471,,N,
36473,81,,
36500,,N,
36521,114,S,Cita para entregar documentación.
36564,99,S,Cita para entregar documentación.
36571,79,,
36582,114,S,Cita para entregar documentación.
36590,97,S,Cita para entregar documentación.
36629,,N,
36647,96,S,Cita para entregar documentación.
36654,81,,
36685,105,S,Cita para entregar documentación.
36720,,N,
36729,101,S,Cita para entregar documentación.
36738,105,S,Cita para entregar documentación.
36740,,N,
