Número de comprobante,Aciertos,Acreditado,Detalles
18121,61,,
18191,93,S,Cita para entregar documentación.
18246,92,S,Cita para entregar documentación.
18423,86,,
18451,91,S,Cita para entregar documentación.
18780,88,S,Cita para entregar documentación.
18867,86,,
18951,29,,
19074,48,,
19161,67,,
19182,77,,
19549,83,,
19550,98,S,Cita para entregar documentación.
19556,40,,
19578,,,Cita para aclarar situación escolar.
19622,45,,
20199,99,S,Cita para entregar documentación.
20271,37,,
20528,89,S,Cita para entregar documentación.
20685,36,,
20760,,N,
20819,66,,
20889,94,S,Cita para entregar documentación.
20953,,N,
21337,52,,
21396,48,,
21452,76,,
21548,,N,
21558,,N,
21623,76,,
21693,86,,
21706,84,,
21772,,N,
21793,,N,
21799,100,S,Cita para entregar documentación.
21824,58,,
21883,76,,
22063,82,,
22197,62,,
22297,83,,
22671,,N,
23649,97,S,Cita para entregar documentación.
23652,,N,
23711,35,,
23900,,N,
23976,102,S,
24030,91,S,Cita para entregar documentación.
24038,111,S,Cita para entregar documentación.
24176,49,,
24186,81,,
24357,91,S,Cita para entregar documentación.
24580,110,S,Cita para entregar documentación.
24614,,N,
24689,81,,
24695,39,,
24705,44,,
24706,56,,
24724,59,,
24771,,N,
24814,66,,
24827,,N,
25029,65,,
25088,55,,
25142,79,,
25177,63,,
25230,,N,
25362,74,,
25602,,N,
25737,46,,
25891,51,,
26100,,N,
26154,100,S,Cita para entregar documentación.
26392,47,,
26562,78,,
26649,,N,
26668,40,,
26734,32,,
26772,95,S,Cita para entregar documentación.
26874,68,,
26902,108,S,
27173,,N,
27327,77,,
27483,,N,
27632,47,,
27707,56,,
27763,81,,
27921,43,,
27928,,N,
28017,43,,
28123,,N,
28125,,N,
28289,78,,
28661,41,,
28699,102,S,Cita para entregar documentación.
28792,74,,
28850,104,S,Cita para entregar documentación.
28999,53,,
29073,88,S,Cita para entregar documentación.
29141,72,,
29206,108,S,
29456,,,Cita para aclarar situación escolar.
29539,94,S,Cita para entregar documentación.
29795,110,S,Cita para entregar documentación.
29910,38,,
30092,,,Cita para aclarar situación escolar.
30103,,,Cita para aclarar situación escolar.
30432,115,S,Cita para entregar documentación.
30493,50,,
30546,57,,
30706,,N,
30821,107,S,Cita para entregar documentación.
30868,,N,
31025,46,,
31115,72,,
31121,84,,
31219,80,,
31462,76,,
31471,82,,
31480,72,,
31708,,N,
31823,62,,
31865,104,S,Cita para entregar documentación.
31995,74,,
32002,96,S,Cita para entregar documentación.
32147,53,,
32194,,N,
32239,64,,
32383,109,S,Cita para entregar documentación.
32434,104,S,Cita para entregar documentación.
32492,110,S,Cita para entregar documentación.
32564,,N,
32713,,N,
32720,93,S,Cita para entregar documentación.
32833,91,S,Cita para entregar documentación.
32844,,N,
32867,81,,
32873,90,S,Cita para entregar documentación.
32907,115,S,Cita para entregar documentación.
32932,108,S,Cita para entregar documentación.
32938,,N,
32981,65,,
33044,57,,
33083,110,S,Cita para entregar documentación.
33187,76,,
33223,91,S,Cita para entregar documentación.
33312,,N,
33524,104,S,Cita para entregar documentación.
33539,106,S,Cita para entregar documentación.
33577,72,,
33593,56,,
33594,64,,
33722,106,S,Cita para entregar documentación.
33747,104,S,Cita para entregar documentación.
33800,,N,
33972,54,,
34089,,N,
34478,48,,
34488,76,,
34594,99,S,Cita para entregar documentación.
34795,,N,
34821,63,,
35053,,N,
35147,89,S,Cita para entregar documentación.
35267,,N,
35268,,N,
35437,70,,
35635,,N,
35732,100,S,Cita para entregar documentación.
35865,102,S,Cita para entregar documentación.
35881,54,,
35983,96,S,Cita para entregar documentación.
36039,83,,
36162,106,S,Cita para entregar documentación.
36349,44,,
36501,104,S,Cita para entregar documentación.
36598,,N,
36908,67,,
36995,82,,
37121,97,S,Cita para entregar documentación.
37166,47,,
37179,48,,
37301,106,S,Cita para entregar documentación.
37366,112,S,Cita para entregar documentación.
37716,,N,
37717,43,,
37915,,N,
37917,99,S,Cita para entregar documentación.
37955,74,,
37980,92,S,Cita para entregar documentación.
38003,88,S,Cita para entregar documentación.
38136,70,,
38145,81,,
38147,110,S,Cita para entregar documentación.
38152,76,,
38156,106,S,Cita para entregar documentación.
38177,99,S,
38187,92,S,Cita para entregar documentación.
38203,61,,
38214,107,S,Cita para entregar documentación.
38343,77,,
38447,87,,
38464,115,S,Cita para entregar documentación.
38533,,N,
38551,77,,
38579,,N,
