Número de comprobante,Aciertos,Acreditado,Detalles
31594,99,S,Cita para entregar documentación.
31639,96,S,
31640,102,S,Cita para entregar documentación.
31882,,N,
31892,71,,
31898,108,S,Cita para entregar documentación.
31990,,N,
32048,,N,
32187,68,,
32242,41,,
32510,104,S,Cita para entregar documentación.
32558,,N,
32839,75,,
32883,51,,
32990,100,S,Cita para entregar documentación.
33077,96,S,Cita para entregar documentación.
33158,114,S,Cita para entregar documentación.
33232,,N,
33245,,N,
33267,93,,
33404,105,S,Cita para entregar documentación.
33417,77,,
33452,107,S,Cita para entregar documentación.
33453,,N,
33475,67,,
33530,76,,
33548,84,,
33808,72,,
33837,89,,
33923,,N,
33994,71,,
34113,111,S,Cita para entregar documentación.
34120,94,S,Cita para entregar documentación.
34154,,N,
34208,77,,
34403,105,S,Cita para entregar documentación.
34479,83,,
34553,101,S,Cita para entregar documentación.
34582,107,S,Cita para entregar documentación.
34620,84,,
34664,92,,
34771,,N,
34776,,N,
35162,,N,
35225,,N,
35352,111,S,Cita para entregar documentación.
35397,,N,
35643,,N,
35666,87,,
35700,109,S,Cita para entregar documentación.
35776,,N,
35915,84,,
35941,,N,
35968,78,,
35970,102,S,Cita para entregar documentación.
36601,65,,
