Número de comprobante,Aciertos,Acreditado,Detalles
14446,62,,
14447,,N,
14495,59,,
14655,,N,
14659,,N,
14678,86,S,
14696,107,S,
14706,104,S,Cita para entregar documentación.
14708,,N,
14740,82,S,Cita para entregar documentación.
14769,70,,
14778,56,,
14839,,N,
14892,39,,
14973,,N,
15021,,N,
15031,,N,
15105,72,,
15135,87,S,Cita para entregar documentación.
15185,54,,
15201,,N,
15258,61,,
15340,46,,
15382,71,,
15503,97,S,Cita para entregar documentación.
15680,,N,
15725,104,S,Cita para entregar documentación.
15729,85,S,Cita para entregar documentación.
15831,50,,
15858,79,S,Cita para entregar documentación.
16110,56,,
16191,62,,
16284,,N,
16307,94,S,Cita para entregar documentación.
16334,46,,
16339,44,,
16362,74,,
16411,,N,
16491,83,S,Cita para entregar documentación.
16515,50,,
16717,,N,
16794,39,,
16865,47,,
16969,67,,
17120,45,,
17261,77,S,Cita para entregar documentación.
17443,60,,
17488,55,,
17710,96,S,Cita para entregar documentación.
17841,93,S,Cita para entregar documentación.
17944,53,,
17985,68,,
17998,77,S,
18029,50,,
18049,47,,
18066,94,S,Cita para entregar documentación.
18142,52,,
18154,58,,
18188,83,S,
18203,73,,
18208,62,,
18235,,N,
18260,57,,
18328,50,,
18417,76,,
18494,28,,
18518,68,,
18546,,,Cita para aclarar situación escolar.
18783,28,,
18998,,N,
19110,45,,
19143,57,,
19283,71,,
19295,27,,
19303,,N,
19363,78,S,Cita para entregar documentación.
19387,89,S,Cita para entregar documentación.
19441,46,,
19460,43,,
19514,46,,
19659,,N,
19773,,N,
19914,55,,
19938,,N,
19946,64,,
19995,30,,
20147,90,S,Cita para entregar documentación.
20207,62,,
20318,44,,
20624,106,S,Cita para entregar documentación.
20689,41,,
20772,64,,
20970,96,S,Cita para entregar documentación.
21065,86,S,Cita para entregar documentación.
21119,83,S,Cita para entregar documentación.
21131,,,Cita para aclarar situación escolar.
21137,64,,
21156,93,S,Cita para entregar documentación.
21240,69,,
22049,101,S,
22061,46,,
22218,54,,
22513,99,S,Cita para entregar documentación.
22604,,N,
22736,52,,
22760,101,S,Cita para entregar documentación.
22820,,N,
22902,33,,
23294,99,S,
23352,95,S,Cita para entregar documentación.
23468,83,S,
23521,,N,
23583,47,,
23647,63,,
23653,94,S,Cita para entregar documentación.
23690,60,,
24180,,N,
24181,84,S,
24272,,N,
24308,59,,
24372,,N,
24387,94,S,Cita para entregar documentación.
24410,60,,
24538,47,,
24550,105,S,Cita para entregar documentación.
24564,51,,
24665,81,S,Cita para entregar documentación.
24719,83,S,Cita para entregar documentación.
24834,,N,
24858,,N,
24916,,N,
24933,69,,
25102,70,,
25160,51,,
25167,40,,
25188,104,S,Cita para entregar documentación.
25568,93,S,Cita para entregar documentación.
25611,46,,
25767,42,,
25846,31,,
25864,95,S,Cita para entregar documentación.
26001,59,,
26062,58,,
26106,75,,
26217,38,,
26285,73,,
26328,,,Cita para aclarar situación escolar.
26411,83,S,Cita para entregar documentación.
26862,78,S,Cita para entregar documentación.
26965,,N,
26991,48,,
27018,63,,
27068,66,,
27218,36,,
27579,92,S,
27595,54,,
27713,41,,
27773,86,S,Cita para entregar documentación.
27813,80,S,Cita para entregar documentación.
27869,95,S,Cita para entregar documentación.
27930,39,,
27949,83,S,Cita para entregar documentación.
27958,,N,
27960,63,,
28267,90,S,Cita para entregar documentación.
28275,39,,
28288,65,,
28291,100,S,
28427,48,,
28539,38,,
28557,62,,
28630,37,,
28755,35,,
28781,111,S,
28794,104,S,Cita para entregar documentación.
28845,58,,
28849,,N,
29019,48,,
29126,46,,
29202,46,,
29674,103,S,Cita para entregar documentación.
29767,,N,
29816,93,S,Cita para entregar documentación.
29819,48,,
29912,84,S,
29945,,N,
30098,,,Cita para aclarar situación escolar.
30158,84,S,Cita para entregar documentación.
30194,90,S,Cita para entregar documentación.
30272,97,S,Cita para entregar documentación.
30296,99,S,Cita para entregar documentación.
30459,77,S,Cita para entregar documentación.
30507,38,,
30525,85,S,Cita para entregar documentación.
30568,84,S,Cita para entregar documentación.
30777,41,,
30812,67,,
30840,72,,
31006,,N,
31041,79,S,Cita para entregar documentación.
31067,66,,
31153,70,,
31204,,N,
31256,,N,
31610,51,,
31709,83,S,Cita para entregar documentación.
31758,70,,
31891,82,S,Cita para entregar documentación.
31941,86,S,
32011,111,S,Cita para entregar documentación.
32031,,N,
32181,77,S,Cita para entregar documentación.
32312,77,S,Cita para entregar documentación.
32465,,N,
32509,70,,
32557,94,S,Cita para entregar documentación.
32598,,N,
32793,32,,
32874,,N,
32909,45,,
32914,,N,
32976,109,S,Cita para entregar documentación.
33133,66,,
33146,89,S,Cita para entregar documentación.
33161,74,,
33201,,N,
33211,,N,
33358,,N,
33370,90,S,Cita para entregar documentación.
33466,,N,
33511,,N,
33542,,N,
33572,,N,
33816,,N,
33890,,N,
33895,,N,
33924,,N,
33972,,N,
33987,,N,
34058,94,S,Cita para entregar documentación.
34077,,N,
34179,100,S,Cita para entregar documentación.
34182,76,,
34326,107,S,Cita para entregar documentación.
34337,,N,
34408,35,,
34494,57,,
34577,85,S,Cita para entregar documentación.
34807,93,S,Cita para entregar documentación.
34904,,N,
34923,77,S,Cita para entregar documentación.
35056,98,S,Cita para entregar documentación.
35157,,N,
35164,,N,
35189,,N,
35273,109,S,Cita para entregar documentación.
35276,73,,
35281,59,,
35402,77,S,Cita para entregar documentación.
35403,65,,
35457,81,S,Cita para entregar documentación.
35530,,N,
35541,32,,
35552,108,S,Cita para entregar documentación.
35663,35,,
35670,115,S,Cita para entregar documentación.
35682,98,S,Cita para entregar documentación.
35803,42,,
35813,31,,
35827,,N,
35845,68,,
35858,,N,
35937,85,S,Cita para entregar documentación.
35966,106,S,Cita para entregar documentación.
36031,,N,
36045,103,S,Cita para entregar documentación.
36117,76,,
36241,77,S,Cita para entregar documentación.
36384,97,S,Cita para entregar documentación.
36450,,N,
36613,,N,
36967,69,,
36976,70,,
37322,107,S,Cita para entregar documentación.
37330,,N,
37347,51,,
37354,63,,
37445,99,S,
37448,71,,
37479,67,,
37504,0,,
37515,,N,
37536,40,,
37556,101,S,Cita para entregar documentación.
37569,,N,
37592,,N,
37613,102,S,Cita para entregar documentación.
37641,107,S,Cita para entregar documentación.
37643,102,S,Cita para entregar documentación.
37658,75,,
37701,,N,
37702,,N,
37713,,N,
37730,103,S,Cita para entregar documentación.
37732,,N,
