Número de comprobante,Aciertos,Acreditado,Detalles
5265,47,,
5267,85,,
5276,64,,
5280,31,,
5287,29,,
5288,43,,
5289,55,,
5295,,N,
5298,50,,
5315,60,,
5317,33,,
5322,58,,
5323,45,,
5345,45,,
5346,,N,
5352,58,,
5371,74,,
5374,45,,
5378,40,,
5379,51,,
5384,,N,
5385,36,,
5391,48,,
5396,,N,
5398,30,,
5403,64,,
5404,35,,
5406,49,,
5408,34,,
5414,82,,
5424,35,,
5425,49,,
5426,31,,
5428,91,,
5433,33,,
5435,60,,
5444,83,,
5446,39,,
5453,62,,
5455,77,,
5459,89,,
5460,34,,
5463,38,,
5476,80,,
5479,37,,
5490,56,,
5492,,N,
5495,49,,
5500,30,,
5502,84,,
5506,37,,
5510,36,,
5514,27,,
5522,38,,
5525,43,,
5531,49,,
5532,47,,
5539,50,,
5545,43,,
5548,,N,
5551,65,,
5552,67,,
5553,54,,
5566,53,,
5570,33,,
5571,28,,
5573,48,,
5575,,N,
5576,45,,
5581,88,,
5584,39,,
5589,86,,
5592,46,,
5593,69,,
5601,86,,
5604,62,,
5610,59,,
5612,28,,
5613,39,,
5624,30,,
5626,,N,
5629,73,,
5635,46,,
5636,49,,
5639,44,,
5653,43,,
5656,70,,
5658,58,,
5661,81,,
5667,67,,
5672,64,,
5674,,N,
5681,33,,
5683,,N,
5687,31,,
5691,88,,
5694,52,,
5695,,N,
5699,44,,
5700,39,,
5704,76,,
5710,42,,
5712,,N,
5716,,N,
5728,92,,
5729,41,,
5731,105,S,Cita para entregar documentación.
5734,76,,
5737,39,,
5742,68,,
5743,36,,
5747,29,,
5758,66,,
5763,43,,
5769,45,,
5779,71,,
5786,49,,
5803,28,,
5806,61,,
5809,41,,
5813,54,,
5816,65,,
5820,77,,
5839,68,,
5850,45,,
5857,102,S,Cita para entregar documentación.
5868,67,,
5873,41,,
5878,42,,
5879,,N,
5887,91,,
5901,35,,
5908,52,,
5914,,N,
5917,97,S,Cita para entregar documentación.
5920,29,,
5925,44,,
5928,39,,
5935,96,S,Cita para entregar documentación.
5940,49,,
5945,55,,
5959,52,,
5969,91,,
5972,,N,
5974,,N,
5975,52,,
5977,91,,
5982,55,,
5990,72,,
5993,44,,
6001,71,,
6002,91,,
6006,47,,
6007,44,,
6012,65,,
6013,60,,
6016,57,,
6022,55,,
6023,38,,
6025,41,,
6030,26,,
6033,76,,
6034,26,,
6042,63,,
6048,83,,
6057,36,,
6062,29,,
6064,71,,
6067,35,,
6074,29,,
6084,41,,
6085,84,,
6087,67,,
6092,,N,
6099,79,,
6100,45,,
6107,,N,
6112,39,,
6113,70,,
6116,44,,
6117,42,,
6118,71,,
6121,56,,
6133,61,,
6139,55,,
6141,43,,
6151,61,,
6170,41,,
6175,30,,
6181,52,,
6199,43,,
6202,41,,
6218,45,,
6227,35,,
6241,52,,
6261,64,,
6263,44,,
6280,59,,
6289,56,,
6309,,N,
6352,67,,
6359,36,,
6362,86,,
6370,73,,
6374,44,,
6381,28,,
6406,65,,
6424,27,,
6427,39,,
6428,38,,
6435,29,,
6439,48,,
6445,31,,
6450,52,,
6457,,N,
6469,31,,
6474,83,,
6478,38,,
6479,90,,
6480,38,,
6482,85,,
6500,38,,
6515,69,,
6519,46,,
6520,108,S,
6532,41,,
6540,34,,
6543,,N,
6547,46,,
6553,43,,
6554,28,,
6560,36,,
6572,59,,
6576,100,S,
6583,44,,
6591,35,,
6593,64,,
6640,82,,
6645,,N,
6647,67,,
6659,30,,
6669,64,,
6671,45,,
6673,70,,
6679,28,,
6689,41,,
6691,35,,
6695,44,,
6707,36,,
6735,42,,
6741,64,,
6744,95,S,Cita para entregar documentación.
6747,21,,
6770,81,,
6771,,N,
6775,,N,
6779,72,,
6781,99,S,
6790,50,,
6804,,N,
6824,50,,
6828,36,,
6829,50,,
6830,47,,
6831,76,,
6836,59,,
6840,41,,
6858,43,,
6883,35,,
6886,36,,
6892,99,S,
6898,,N,
6902,43,,
6908,109,S,Cita para entregar documentación.
6916,80,,
6919,57,,
6922,34,,
6924,43,,
6931,46,,
6934,42,,
6943,53,,
6965,35,,
6971,63,,
7003,55,,
7019,46,,
7024,,N,
7031,52,,
7038,92,,
7039,59,,
7040,,N,
7048,65,,
7050,,N,
7054,56,,
7058,100,S,Cita para entregar documentación.
7067,84,,
7070,49,,
7072,42,,
7076,73,,
7077,56,,
7078,38,,
7081,81,,
7098,30,,
7122,37,,
7130,50,,
7149,40,,
7154,53,,
7157,42,,
7177,65,,
7180,48,,
7183,97,S,Cita para entregar documentación.
7190,60,,
7198,34,,
7199,58,,
7202,37,,
7203,63,,
7205,88,,
7206,49,,
7218,48,,
7219,,N,
7220,108,S,Cita para entregar documentación.
7225,79,,
7226,71,,
7233,76,,
7234,53,,
7248,31,,
7253,34,,
7258,40,,
7262,22,,
7263,44,,
7267,38,,
7274,74,,
7280,41,,
7282,90,,
7284,45,,
7291,,N,
7292,66,,
7298,,N,
7305,48,,
7310,45,,
7311,52,,
7320,58,,
7321,49,,
7322,48,,
7330,71,,
7340,36,,
7343,96,S,
7350,45,,
7356,61,,
7359,59,,
7363,42,,
7367,39,,
7370,78,,
7372,44,,
7373,38,,
7379,35,,
7381,,N,
7382,57,,
7398,59,,
7404,70,,
7410,38,,
7413,,N,
7414,43,,
7415,51,,
7426,51,,
7427,64,,
7429,57,,
7431,59,,
7432,,N,
7436,30,,
7438,32,,
7439,38,,
7441,38,,
7446,80,,
7447,41,,
7449,74,,
7455,65,,
7456,46,,
7463,44,,
7465,47,,
7469,58,,
7470,48,,
7471,37,,
7475,56,,
7480,31,,
7485,46,,
7486,52,,
7495,57,,
7500,37,,
7504,54,,
7507,41,,
7508,34,,
7510,42,,
7511,55,,
7513,97,S,Cita para entregar documentación.
7514,28,,
7516,,N,
7522,26,,
7524,51,,
7536,,N,
7537,37,,
7551,,N,
7565,85,,
7572,90,,
7575,45,,
7577,69,,
7578,48,,
7588,,N,
7592,35,,
7594,93,,
7600,61,,
7605,85,,
7608,,N,
7609,44,,
7610,54,,
7611,42,,
7614,44,,
7616,90,,
7618,65,,
7620,43,,
7630,46,,
7631,62,,
7638,99,S,Cita para entregar documentación.
7640,78,,
7642,47,,
7645,39,,
7647,37,,
7648,68,,
7649,84,,
7656,,N,
7668,35,,
7669,56,,
7679,47,,
7687,44,,
7697,60,,
7705,52,,
7715,63,,
7724,44,,
7726,49,,
7729,49,,
7735,,N,
7738,72,,
7743,33,,
7748,44,,
7751,43,,
7754,,N,
7762,37,,
7763,41,,
7771,36,,
7774,37,,
7778,90,,
7788,47,,
7792,34,,
7805,43,,
7806,82,,
7807,79,,
7812,71,,
7824,42,,
7826,56,,
7827,69,,
7830,48,,
7842,112,S,Cita para entregar documentación.
7843,33,,
7846,36,,
7849,72,,
7855,42,,
7863,43,,
7864,29,,
7872,78,,
7882,45,,
7884,64,,
7886,84,,
7887,52,,
7890,,N,
7891,93,,
7898,80,,
7901,55,,
7906,34,,
7920,62,,
7926,54,,
7927,,N,
7930,106,S,
7932,68,,
7935,55,,
7939,,N,
7943,,N,
7950,39,,
7952,55,,
7958,35,,
7959,50,,
7966,,N,
7967,95,S,
7968,71,,
7974,31,,
7978,55,,
7980,33,,
7983,31,,
7987,71,,
7988,51,,
7990,94,,
7993,34,,
7995,54,,
7997,93,,
7998,61,,
8004,83,,
8008,28,,
8013,68,,
8015,48,,
8025,66,,
8027,62,,
8031,91,,
8032,39,,
8038,67,,
8043,,N,
8044,41,,
8045,73,,
8046,44,,
8049,38,,
8062,35,,
8067,64,,
8069,92,,
8072,68,,
8079,69,,
8082,40,,
8088,79,,
8091,37,,
8096,61,,
8097,82,,
8103,57,,
8104,58,,
8106,57,,
8107,84,,
8110,49,,
8111,113,S,
8113,76,,
8116,58,,
8139,73,,
8145,59,,
8146,77,,
8147,47,,
8152,40,,
8153,83,,
8154,49,,
8156,72,,
8158,45,,
8165,35,,
8166,86,,
8172,72,,
8174,62,,
8176,90,,
8182,76,,
8183,69,,
8185,,N,
8186,58,,
8192,79,,
8194,43,,
8195,27,,
8197,74,,
8203,40,,
8207,64,,
8209,55,,
8212,,N,
8214,104,S,Cita para entregar documentación.
8224,53,,
8226,80,,
8227,56,,
8228,64,,
8235,43,,
8237,96,S,Cita para entregar documentación.
8239,97,S,
8244,43,,
8251,41,,
8264,84,,
8265,77,,
8268,79,,
8269,49,,
8270,40,,
8271,50,,
8273,51,,
8275,,N,
8279,68,,
8300,71,,
8302,64,,
8303,46,,
8305,,N,
8311,106,S,
8314,51,,
8315,,N,
8318,71,,
8319,,N,
8322,39,,
8326,46,,
8331,,N,
8335,37,,
8342,,N,
8345,59,,
8350,77,,
8356,50,,
8357,51,,
8358,42,,
8364,50,,
8369,64,,
8372,88,,
8381,88,,
8383,38,,
8390,44,,
8400,102,S,Cita para entregar documentación.
8402,67,,
8403,42,,
8407,43,,
8408,25,,
8409,34,,
8411,65,,
8413,60,,
8414,38,,
8415,93,,
8422,57,,
8424,62,,
8425,,N,
8426,77,,
8428,82,,
8437,62,,
8439,39,,
8441,52,,
8444,47,,
8448,58,,
8474,106,S,
8478,43,,
8488,22,,
8492,28,,
8495,76,,
8497,61,,
8513,44,,
8515,83,,
8520,39,,
8528,53,,
8530,35,,
8531,61,,
8533,99,S,
8552,66,,
8556,71,,
8559,70,,
8562,47,,
8569,57,,
8571,37,,
8580,66,,
8581,89,,
8583,33,,
8585,39,,
8586,,N,
8587,95,S,
8594,54,,
8598,31,,
8599,90,,
8601,32,,
8604,60,,
8605,53,,
8606,,N,
8611,36,,
8612,39,,
8615,66,,
8617,38,,
8627,31,,
8630,90,,
8631,66,,
8632,47,,
8633,,N,
8634,87,,
8638,94,,
8639,40,,
8641,45,,
8658,72,,
8661,54,,
8663,44,,
8666,49,,
8674,62,,
8677,51,,
8697,,N,
8707,41,,
8710,50,,
8711,47,,
8716,85,,
8718,63,,
8726,,,Cita para aclarar situación escolar.
8729,77,,
8730,75,,
8750,40,,
8762,,N,
8771,,N,
8772,78,,
8776,,N,
8792,,N,
8794,,N,
8795,52,,
8801,71,,
8807,39,,
8808,49,,
8810,100,S,Cita para entregar documentación.
8831,63,,
8833,38,,
8834,60,,
8845,42,,
8860,,N,
8863,47,,
8865,65,,
8886,43,,
8895,46,,
8904,33,,
8910,67,,
8920,51,,
8924,69,,
8934,106,S,Cita para entregar documentación.
8946,32,,
8957,54,,
8964,50,,
9004,37,,
9006,55,,
9028,44,,
9029,51,,
9035,49,,
9037,44,,
9039,44,,
9040,59,,
9062,,N,
9067,52,,
9071,,N,
9073,55,,
9075,41,,
9085,42,,
9088,44,,
9090,53,,
9093,47,,
9105,58,,
9106,74,,
9108,38,,
9110,60,,
9121,98,S,Cita para entregar documentación.
9128,35,,
9133,,N,
9143,45,,
9175,46,,
9184,59,,
9185,58,,
9208,79,,
9209,,N,
9211,36,,
9216,35,,
9218,47,,
9223,40,,
9238,49,,
9239,51,,
9241,77,,
9250,41,,
9261,80,,
9262,53,,
9265,65,,
9278,63,,
9283,50,,
9285,,N,
9290,46,,
9297,78,,
9302,41,,
9314,93,,
9316,44,,
9317,78,,
9323,60,,
9337,66,,
9338,51,,
9366,45,,
9374,69,,
9375,41,,
9381,50,,
9385,42,,
9396,46,,
9400,109,S,
9402,51,,
9406,41,,
9412,43,,
9420,60,,
9423,51,,
9432,,N,
9433,,N,
9435,45,,
9442,61,,
9454,58,,
9489,32,,
9491,39,,
9507,91,,
9523,49,,
9528,84,,
9560,,N,
9569,53,,
9573,53,,
9577,51,,
9580,54,,
9581,48,,
9583,,N,
9593,70,,
9603,73,,
9606,39,,
9616,56,,
9617,81,,
9620,36,,
9628,64,,
9634,,N,
9637,57,,
9638,35,,
9646,95,S,Cita para entregar documentación.
9666,97,S,Cita para entregar documentación.
9667,97,S,
9672,73,,
9682,78,,
9694,91,,
9698,61,,
9704,29,,
9717,48,,
9728,,N,
9729,76,,
9733,38,,
9735,70,,
9738,55,,
9754,43,,
9767,46,,
9789,26,,
9802,62,,
9807,34,,
9812,29,,
9821,32,,
9826,80,,
9827,55,,
9829,54,,
9838,72,,
9847,,N,
9850,66,,
9851,83,,
9857,50,,
9863,48,,
9873,71,,
9874,,N,
9882,,N,
9885,66,,
9887,78,,
9908,42,,
9917,81,,
9937,51,,
9953,31,,
9960,44,,
9969,40,,
9970,,N,
9997,25,,
10005,45,,
10010,,N,
10022,63,,
10028,52,,
10030,40,,
10057,99,S,
10072,,N,
10085,42,,
10090,85,,
10103,108,S,
10106,,N,
10113,48,,
10123,36,,
10129,39,,
10132,80,,
10150,66,,
10163,60,,
10183,61,,
10189,53,,
10209,53,,
10218,76,,
10219,34,,
10222,47,,
10226,,N,
10238,75,,
10251,66,,
10256,44,,
10261,67,,
10288,53,,
10301,50,,
10308,34,,
10315,49,,
10320,55,,
10334,108,S,Cita para entregar documentación.
10336,57,,
10339,47,,
10347,52,,
10369,57,,
10374,39,,
10382,44,,
10389,,N,
10412,68,,
10414,,N,
10417,67,,
10427,48,,
10438,33,,
10439,61,,
10441,36,,
10447,,N,
10492,96,S,Cita para entregar documentación.
10498,59,,
10502,46,,
10505,,N,
10521,42,,
10530,88,,
10534,52,,
10545,51,,
10553,46,,
10560,49,,
10562,59,,
10572,,N,
10596,65,,
10613,71,,
10623,70,,
10637,47,,
10646,40,,
10656,85,,
10662,92,,
10666,25,,
10668,59,,
10688,42,,
10692,52,,
10693,88,,
10705,71,,
10714,44,,
10739,92,,
10741,74,,
10743,54,,
10748,69,,
10751,39,,
10752,29,,
10754,72,,
10765,84,,
10784,87,,
10789,37,,
10790,106,S,
10791,26,,
10792,72,,
10795,28,,
10799,,N,
10808,61,,
10816,55,,
10818,,N,
10820,71,,
10828,86,,
10830,30,,
10835,48,,
10836,68,,
10844,86,,
10845,39,,
10850,46,,
10852,69,,
10862,97,S,
10868,,N,
10869,61,,
10876,53,,
10877,82,,
10878,,N,
10879,77,,
10881,91,,
10888,,N,
10900,74,,
10909,67,,
10910,64,,
10914,49,,
10917,40,,
10919,40,,
10920,44,,
10922,91,,
10923,80,,
10924,,,Cita para aclarar situación escolar.
10928,69,,
10938,46,,
10943,55,,
10946,45,,
10950,,N,
10961,39,,
10964,31,,
10965,32,,
10968,62,,
10970,103,S,
10973,52,,
10979,71,,
10993,43,,
10996,59,,
10997,60,,
10999,38,,
11004,,N,
11013,44,,
11015,56,,
11018,45,,
11021,57,,
11025,42,,
11028,54,,
11032,83,,
11040,61,,
11051,59,,
11056,,N,
11064,31,,
11066,,N,
11070,101,S,
11075,37,,
11083,68,,
11100,59,,
11107,,N,
11108,41,,
11113,90,,
11114,53,,
11126,52,,
11131,47,,
11133,47,,
11136,33,,
11139,36,,
11141,,N,
11142,50,,
11147,45,,
11148,71,,
11149,60,,
11151,53,,
11155,49,,
11166,100,S,Cita para entregar documentación.
11170,56,,
11172,,N,
11178,72,,
11182,61,,
11183,31,,
11193,71,,
11195,40,,
11196,50,,
11198,50,,
11199,109,S,Cita para entregar documentación.
11207,41,,
11220,,N,
11227,34,,
11228,52,,
11231,46,,
11235,34,,
11237,57,,
11239,33,,
11244,62,,
11255,28,,
11257,73,,
11263,48,,
11267,73,,
11270,62,,
11271,56,,
11278,50,,
11287,80,,
11288,51,,
11292,65,,
11297,,N,
11304,43,,
11323,60,,
11325,,N,
11334,,N,
11338,63,,
11342,56,,
11343,31,,
11344,,N,
11348,103,S,
11349,43,,
11352,43,,
11360,47,,
11363,55,,
11365,54,,
11372,50,,
11377,48,,
11383,85,,
11384,66,,
11385,93,,
11394,62,,
11399,,N,
11405,41,,
11407,42,,
11409,92,,
11417,66,,
11418,68,,
11425,46,,
11426,75,,
11427,76,,
11431,37,,
11441,54,,
11446,79,,
11462,54,,
11470,39,,
11477,47,,
11479,81,,
11480,33,,
11485,39,,
11488,37,,
11494,30,,
11507,41,,
11511,73,,
11517,91,,
11518,29,,
11529,50,,
11532,,N,
11552,34,,
11553,60,,
11558,51,,
11560,61,,
11564,41,,
11570,26,,
11571,43,,
11574,,N,
11592,32,,
11599,,N,
11601,,N,
11603,97,S,Cita para entregar documentación.
11605,42,,
11606,,N,
11607,54,,
11619,39,,
11623,,N,
11631,71,,
11638,38,,
11686,35,,
11688,,N,
11699,67,,
11707,31,,
11714,81,,
11716,55,,
11720,,N,
11733,34,,
11735,,N,
