Número de comprobante,Aciertos,Acreditado,Detalles
3176,35,,
3178,54,,
3187,103,,
3189,31,,
3191,,N,
3196,46,,
3199,38,,
3203,31,,
3206,71,,
3211,49,,
3212,111,S,Cita para entregar documentación.
3213,100,,
3229,53,,
3235,74,,
3241,100,,
3248,101,,
3253,34,,
3261,85,,
3269,70,,
3287,63,,
3291,30,,
3294,56,,
3296,38,,
3298,74,,
3307,54,,
3316,99,,
3322,35,,
3324,39,,
3337,82,,
3352,113,S,Cita para entregar documentación.
3353,102,,
3355,103,,
3369,,N,
3370,89,,
3372,67,,
3377,29,,
3378,84,,
3389,70,,
3390,92,,
3394,75,,
3412,34,,
3428,98,,
3435,104,,
3438,,N,
3446,83,,
3458,52,,
3469,69,,
3472,116,S,
3482,72,,
3494,65,,
3508,,N,
3511,70,,
3512,52,,
3522,56,,
3529,76,,
3530,74,,
3535,107,,
3551,89,,
3557,97,,
3560,94,,
3561,58,,
3562,82,,
3580,76,,
3587,41,,
3602,,N,
3610,44,,
3637,105,,
3640,49,,
3649,92,,
3658,99,,
3661,62,,
3674,53,,
3676,114,S,Cita para entregar documentación.
3680,48,,
3686,87,,
3723,53,,
3732,111,S,
3735,50,,
3742,47,,
3743,63,,
3753,98,,
3761,49,,
3790,45,,
3835,72,,
3837,,N,
3838,85,,
3844,47,,
3846,87,,
3847,94,,
3852,66,,
3856,74,,
3867,82,,
3882,73,,
3887,,N,
3888,74,,
3898,83,,
3899,98,,
3902,53,,
3909,81,,
3911,100,,
3922,63,,
3933,82,,
3951,55,,
3954,77,,
3964,48,,
3967,,C,
3975,92,,
3981,34,,
3983,34,,
3986,44,,
3999,100,,
4000,73,,
4005,49,,
4013,,N,
4017,,N,
4018,25,,
4023,41,,
4028,55,,
4029,88,,
4031,47,,
4035,65,,
4050,58,,
4060,106,,
4072,91,,
4077,100,,
4080,72,,
4090,35,,
4092,52,,
4098,62,,
4100,58,,
4105,46,,
4111,84,,
4119,,C,
4121,90,,
4132,97,,
4136,,,Cita para aclarar situación escolar.
4144,93,,
4153,71,,
4169,,N,
4185,,N,
4195,84,,
4207,80,,
4208,90,,
4217,112,S,Cita para entregar documentación.
4225,62,,
4229,60,,
4232,98,,
4238,85,,
4243,107,,
4251,53,,
4258,,N,
4261,69,,
4263,88,,
4274,105,,
4287,80,,
4308,96,,
4311,62,,
4312,77,,
4316,38,,
4329,84,,
4334,84,,
4349,66,,
4350,45,,
4356,103,,
4376,103,,
4387,89,,
4393,,N,
4400,105,,
4410,91,,
4412,48,,
4426,,N,
4430,111,S,Cita para entregar documentación.
4437,36,,
4450,46,,
4452,,N,
4471,94,,
4473,69,,
4477,63,,
4481,47,,
4483,40,,
4484,47,,
4500,,N,
4523,61,,
4524,71,,
4549,,N,
4550,,N,
4553,60,,
4569,,N,
4571,43,,
4572,105,,
4574,88,,
4576,94,,
4577,33,,
4583,37,,
4600,87,,
4610,42,,
4614,77,,
4618,,N,
4639,90,,
4644,95,,
4646,48,,
4658,106,,
4674,,N,
4679,39,,
4683,66,,
4685,101,,
4689,37,,
4706,40,,
4710,74,,
4719,37,,
4741,77,,
4742,64,,
4756,55,,
4773,112,S,
4779,63,,
4781,,N,
4791,94,,
4795,,C,
4807,96,,
4823,67,,
4834,115,S,Cita para entregar documentación.
4844,51,,
4845,,N,
4853,49,,
4854,108,S,
4856,83,,
4858,116,S,
4865,,N,
4870,,C,
4882,76,,
4899,46,,
4909,115,S,Cita para entregar documentación.
4912,99,,
4925,55,,
4927,108,S,Cita para entregar documentación.
4937,80,,
4954,46,,
4964,72,,
4974,70,,
5000,70,,
5006,88,,
5011,108,S,Cita para entregar documentación.
5013,60,,
5016,,N,
5021,34,,
5022,111,S,
5025,109,S,Cita para entregar documentación.
5035,66,,
5037,41,,
5038,79,,
5045,,N,
5047,60,,
5061,,N,
5069,87,,
5101,58,,
5103,,,Cita para aclarar situación escolar.
5107,83,,
5112,,N,
5114,80,,
5118,95,,
5143,47,,
5151,54,,
5152,74,,
5160,75,,
5174,92,,
5196,52,,
5199,110,S,Cita para entregar documentación.
5201,6,,
5211,40,,
5213,112,S,Cita para entregar documentación.
5214,63,,
5217,85,,
5221,113,S,Cita para entregar documentación.
5224,105,,
5227,101,,
5231,36,,
5239,38,,
5247,74,,
5249,82,,
5250,48,,
5258,36,,
5266,94,,
5267,102,,
5270,105,,
5279,103,,
5283,38,,
5305,81,,
5309,97,,
5311,110,S,Cita para entregar documentación.
5313,39,,
5315,47,,
5324,,N,
5333,83,,
5357,51,,
5364,39,,
5368,60,,
5371,26,,
5376,80,,
5387,64,,
5392,75,,
5410,51,,
5421,105,,
5430,,N,
5433,92,,
5440,47,,
5447,36,,
5453,63,,
5458,74,,
5462,29,,
5471,,N,
5495,91,,
5499,,N,
5506,79,,
5514,47,,
5522,88,,
5544,30,,
5552,110,S,
5561,100,,
5572,,N,
5574,64,,
5581,105,,
5593,68,,
5595,71,,
5612,58,,
5624,,N,
5631,,N,
5633,67,,
5638,46,,
5646,70,,
5652,97,,
5653,50,,
5654,65,,
5658,,N,
5659,47,,
5676,31,,
5682,106,,
5684,,N,
5694,80,,
5702,,N,
5707,116,S,Cita para entregar documentación.
5713,109,S,Cita para entregar documentación.
5714,63,,
5720,107,,
5730,92,,
5735,72,,
5747,,N,
5754,35,,
5755,55,,
5788,95,,
5791,52,,
5809,97,,
5822,,N,
5823,95,,
5846,74,,
5851,59,,
5863,,N,
5868,39,,
5871,93,,
5872,68,,
5874,108,S,Cita para entregar documentación.
5886,57,,
5892,72,,
5895,62,,
5904,76,,
5905,80,,
5909,106,,
5912,84,,
5914,46,,
5919,,N,
5923,,N,
5931,,N,
5962,101,,
5964,60,,
5973,64,,
5996,68,,
5997,52,,
5999,,C,
6010,93,,
6013,75,,
6019,,C,
6025,42,,
6027,43,,
6029,50,,
6030,52,,
6033,110,S,
6041,93,,
6054,106,,
6055,84,,
6068,82,,
6069,,C,
6070,81,,
6092,97,,
6095,95,,
6114,113,S,Cita para entregar documentación.
6115,104,,
6116,38,,
6133,47,,
6141,,N,
6150,39,,
6157,56,,
6173,48,,
6177,45,,
6181,64,,
6184,30,,
6216,,N,
6218,92,,
6232,100,,
6252,86,,
6259,38,,
6262,90,,
6277,105,,
6278,103,,
6284,99,,
6299,,C,
6306,51,,
6308,,N,
6324,66,,
6338,59,,
6340,52,,
6348,43,,
6352,95,,
6356,59,,
6357,85,,
6360,74,,
6383,101,,
6390,104,,
6395,29,,
6396,41,,
6407,34,,
6412,36,,
6415,101,,
6425,90,,
6439,66,,
6446,54,,
6448,106,,
6451,84,,
6456,83,,
6462,36,,
6467,87,,
6483,111,S,Cita para entregar documentación.
6496,83,,
6498,49,,
6499,101,,
6526,43,,
6529,,N,
6531,82,,
6566,71,,
6585,,N,
6603,37,,
6605,106,,
6613,,N,
6628,47,,
6636,,N,
6660,48,,
6663,84,,
6672,53,,
6674,83,,
6680,53,,
6687,53,,
6700,,N,
6712,,N,
6714,44,,
6717,44,,
6720,53,,
6724,100,,
6733,47,,
6737,,N,
6739,47,,
6745,51,,
6758,91,,
6761,54,,
6768,89,,
6782,81,,
6807,101,,
6809,,C,
6823,90,,
6825,49,,
6836,99,,
6837,49,,
6840,88,,
6862,51,,
6871,78,,
6882,104,,
6884,92,,
6895,28,,
6906,46,,
6910,55,,
6926,59,,
6938,57,,
6939,90,,
6961,60,,
6980,110,S,Cita para entregar documentación.
6983,96,,
6987,93,,
6999,38,,
7008,70,,
7013,,N,
7032,,N,
7039,79,,
7047,97,,
7049,79,,
7050,88,,
7060,56,,
7061,67,,
7071,53,,
7078,37,,
7081,36,,
7084,,N,
7094,81,,
7102,,N,
7109,100,,
7129,,N,
7133,90,,
7142,67,,
7163,,C,
7167,95,,
7170,106,,
7173,102,,
7178,34,,
7207,69,,
7222,59,,
7226,72,,
7227,27,,
7232,58,,
7235,106,,
7240,90,,
7244,45,,
7259,107,,
7267,88,,
7270,80,,
7295,63,,
7297,,N,
7301,47,,
