Número de comprobante,Aciertos,Acreditado,Detalles
2581,79,,
2587,45,,
2589,39,,
2591,58,,
2592,,N,
2593,85,,
2607,42,,
2608,51,,
2610,85,,
2621,56,,
2625,35,,
2629,40,,
2631,38,,
2632,57,,
2633,43,,
2636,,N,
2643,44,,
2644,48,,
2652,64,,
2657,78,,
2666,29,,
2668,,N,
2669,47,,
2677,47,,
2684,86,,
2687,68,,
2690,53,,
2694,38,,
2699,,N,
2702,58,,
2710,62,,
2719,41,,
2722,83,,
2723,96,S,
2725,50,,
2727,30,,
2728,99,S,Cita para entregar documentación.
2729,,N,
2731,,N,
2732,83,,
2735,69,,
2745,59,,
2754,58,,
2755,38,,
2759,49,,
2765,53,,
2768,88,,
2770,47,,
2777,67,,
2784,52,,
2789,53,,
2794,60,,
2803,50,,
2804,52,,
2808,26,,
2811,24,,
2813,46,,
2816,65,,
2818,64,,
2819,34,,
2820,51,,
2821,,N,
2824,54,,
2826,56,,
2827,58,,
2836,36,,
2837,,N,
2840,54,,
2850,94,S,
2852,92,S,Cita para entregar documentación.
2859,70,,
2862,,N,
2867,59,,
2868,96,S,Cita para entregar documentación.
2870,37,,
2871,35,,
2878,78,,
2880,70,,
2894,32,,
2897,70,,
2901,55,,
2902,71,,
2905,54,,
2907,59,,
2924,,N,
2930,93,S,Cita para entregar documentación.
2938,93,S,Cita para entregar documentación.
2939,35,,
2946,,N,
2948,59,,
2958,68,,
2977,91,S,Cita para entregar documentación.
2987,43,,
2989,99,S,Cita para entregar documentación.
2991,67,,
3008,62,,
3016,32,,
3023,41,,
3030,,N,
3038,,N,
3041,48,,
3043,84,,
3047,42,,
3062,78,,
3067,102,S,Cita para entregar documentación.
3071,89,,
3074,86,,
3086,83,,
3091,40,,
3099,62,,
3100,63,,
3103,57,,
3110,64,,
3118,80,,
3126,66,,
3135,64,,
3147,47,,
3162,36,,
3163,43,,
3167,27,,
3172,54,,
3184,97,S,
3207,43,,
3213,37,,
3215,43,,
3220,32,,
3227,57,,
3234,49,,
3259,40,,
3265,65,,
3267,31,,
3269,66,,
3274,40,,
3279,33,,
3297,32,,
3317,72,,
3331,,N,
3332,46,,
3345,66,,
3349,,N,
3356,64,,
3369,94,S,Cita para entregar documentación.
3388,41,,
3394,68,,
3398,42,,
3402,80,,
3416,45,,
3417,60,,
3434,55,,
3437,43,,
3438,51,,
3440,37,,
3442,42,,
3455,43,,
3464,57,,
3473,54,,
3476,62,,
3497,38,,
3511,59,,
3512,,N,
3521,50,,
3524,36,,
3545,,N,
3561,,N,
3565,68,,
3583,41,,
3584,59,,
3602,29,,
3605,32,,
3606,,N,
3614,,N,
3616,,N,
3621,99,S,Cita para entregar documentación.
3642,52,,
3653,53,,
3658,40,,
3668,,N,
3679,67,,
3690,50,,
3695,48,,
3700,69,,
3707,70,,
3708,39,,
3729,61,,
3737,30,,
3750,53,,
3756,37,,
3759,40,,
3762,32,,
3763,48,,
3764,46,,
3773,35,,
3787,39,,
3790,34,,
3794,38,,
3799,49,,
3804,,N,
3812,,N,
3818,41,,
3823,67,,
3829,,N,
3830,72,,
3833,50,,
3836,73,,
3842,49,,
3859,49,,
3864,,N,
3867,75,,
3879,75,,
3882,40,,
3884,,N,
3887,51,,
3891,,N,
3893,49,,
3901,87,,
3905,45,,
3911,48,,
3913,32,,
3924,53,,
3930,83,,
3937,43,,
3940,53,,
3953,55,,
3957,39,,
3959,64,,
3965,55,,
3966,31,,
3967,92,S,Cita para entregar documentación.
3978,37,,
3980,,N,
3993,49,,
3997,53,,
4005,67,,
4015,54,,
4018,37,,
4023,30,,
4024,,N,
4026,33,,
4035,44,,
4037,46,,
4041,72,,
4047,31,,
4048,36,,
4052,50,,
4057,75,,
4074,76,,
4075,59,,
4077,29,,
4083,30,,
4088,102,S,Cita para entregar documentación.
4095,38,,
4099,57,,
4101,43,,
4115,32,,
4117,54,,
4132,71,,
4133,,N,
4140,33,,
4143,59,,
4145,40,,
4158,49,,
4183,48,,
4191,60,,
4208,57,,
4212,56,,
4216,51,,
4228,66,,
4236,29,,
4245,48,,
4247,53,,
4251,57,,
4260,43,,
4265,41,,
4268,32,,
4270,105,S,
4278,78,,
4281,49,,
4285,81,,
4316,52,,
4322,43,,
4330,31,,
4332,36,,
4341,32,,
4343,57,,
4344,44,,
4346,49,,
4361,55,,
4362,,N,
4364,55,,
4380,84,,
4384,38,,
4390,25,,
4396,55,,
4398,26,,
4404,,N,
4412,54,,
4419,37,,
4422,52,,
4428,31,,
4435,106,S,
4447,54,,
4450,,N,
4451,,N,
4466,33,,
4475,28,,
4478,46,,
4480,67,,
4496,,N,
4501,63,,
4510,28,,
4523,98,S,Cita para entregar documentación.
4528,48,,
4537,51,,
4543,83,,
4546,102,S,Cita para entregar documentación.
4549,44,,
4550,46,,
4555,49,,
4560,55,,
4570,32,,
4573,,N,
4577,47,,
4581,41,,
4585,40,,
4588,39,,
4595,28,,
4596,53,,
4601,42,,
4603,54,,
4606,54,,
4609,40,,
4615,71,,
4622,36,,
4626,48,,
4629,40,,
4634,32,,
4638,91,S,
4653,44,,
4655,50,,
4665,49,,
4670,36,,
4673,34,,
4677,51,,
4688,40,,
4690,63,,
4695,52,,
4702,52,,
4707,38,,
4715,,N,
4717,57,,
4737,59,,
4742,77,,
4745,37,,
4746,67,,
4748,68,,
4756,36,,
4760,96,S,Cita para entregar documentación.
4762,58,,
4784,65,,
4788,,N,
4807,43,,
4809,53,,
4810,67,,
4828,35,,
4837,62,,
4845,92,S,
4852,48,,
4858,75,,
4859,,N,
4863,66,,
4873,64,,
4879,47,,
4880,,N,
4882,47,,
4904,68,,
4906,43,,
4907,,N,
4916,50,,
4918,,,Cita para aclarar situación escolar.
4927,46,,
4930,64,,
4933,22,,
4938,59,,
4939,46,,
4941,90,S,
4954,23,,
4960,39,,
4967,23,,
4977,38,,
4979,80,,
4980,92,S,Cita para entregar documentación.
4986,32,,
4998,46,,
5012,101,S,
5022,,N,
5030,65,,
5035,43,,
5040,75,,
5047,39,,
5051,36,,
5078,34,,
5085,,N,
5088,45,,
5091,53,,
5096,52,,
5106,38,,
5114,,N,
5123,56,,
5124,33,,
5129,74,,
5136,41,,
5142,33,,
5143,38,,
5156,44,,
5169,49,,
5170,50,,
5172,80,,
5173,41,,
5176,58,,
5180,35,,
5189,49,,
5223,45,,
5234,66,,
5242,55,,
5245,50,,
5248,52,,
5250,44,,
5259,30,,
5263,70,,
5275,46,,
5286,47,,
5288,26,,
5301,72,,
5312,53,,
5317,77,,
5319,47,,
5331,67,,
5346,70,,
5351,42,,
5355,33,,
5357,50,,
5360,53,,
5362,74,,
5367,58,,
5370,32,,
5371,,N,
5381,92,S,Cita para entregar documentación.
5385,57,,
5391,61,,
5409,42,,
5411,,N,
5417,63,,
5423,41,,
5424,39,,
5426,55,,
5427,32,,
5433,55,,
5437,50,,
5438,53,,
5444,58,,
5448,37,,
5456,60,,
5457,54,,
5458,80,,
5486,49,,
5488,47,,
5492,36,,
5494,51,,
5507,59,,
5508,60,,
5520,31,,
5521,,N,
5524,47,,
5528,41,,
5534,31,,
5538,90,S,
5541,83,,
5544,35,,
5547,41,,
5549,43,,
5555,50,,
5558,44,,
5559,79,,
5560,50,,
5576,76,,
5577,43,,
5579,53,,
5580,80,,
5582,,N,
5584,77,,
5588,35,,
5590,30,,
5591,71,,
5593,70,,
5602,39,,
5604,48,,
5606,58,,
5607,67,,
5608,52,,
5611,112,S,
5613,84,,
5614,53,,
5615,57,,
5616,34,,
5623,40,,
5628,60,,
5634,77,,
5639,76,,
5640,38,,
5643,42,,
5651,36,,
5657,36,,
5659,79,,
5660,43,,
5663,31,,
5664,40,,
5668,62,,
5674,42,,
5675,30,,
5676,48,,
5677,29,,
5678,25,,
5680,46,,
5681,43,,
5687,31,,
5691,29,,
5693,48,,
5707,29,,
5711,54,,
5712,63,,
5715,103,S,Cita para entregar documentación.
5716,39,,
5717,,N,
5719,76,,
5722,39,,
5730,65,,
5731,46,,
5732,33,,
5751,61,,
5754,76,,
5755,73,,
5757,40,,
5758,38,,
5764,,N,
5769,58,,
5779,82,,
5790,48,,
5796,34,,
5798,47,,
5803,34,,
5804,54,,
5812,30,,
5815,,N,
5828,44,,
5836,55,,
5838,74,,
5841,24,,
5846,41,,
5849,56,,
5853,54,,
5858,34,,
5859,34,,
5864,40,,
5866,52,,
5871,39,,
5873,64,,
5875,81,,
5876,49,,
5877,57,,
5879,39,,
5894,57,,
5899,49,,
5905,31,,
5907,59,,
5911,,N,
5912,,N,
5917,30,,
5918,84,,
5919,44,,
5927,,N,
5928,34,,
5932,50,,
5933,49,,
5934,53,,
5937,40,,
5944,59,,
5946,87,,
5952,,N,
5959,82,,
5973,54,,
5975,40,,
5977,35,,
5989,87,,
5991,45,,
6004,64,,
6021,27,,
6027,69,,
6034,77,,
6042,48,,
6047,54,,
6048,62,,
6049,46,,
6054,51,,
6058,43,,
6060,47,,
6062,57,,
6066,89,,
6067,36,,
6076,51,,
6077,29,,
6084,36,,
6087,29,,
6091,43,,
6099,82,,
6102,47,,
6103,34,,
6109,62,,
6127,66,,
6130,36,,
6131,58,,
6132,108,S,
6136,52,,
6137,39,,
6145,24,,
6146,66,,
6152,35,,
6169,47,,
6170,,N,
6175,43,,
6177,39,,
6178,,N,
6184,95,S,Cita para entregar documentación.
6191,51,,
6197,83,,
6198,82,,
6200,66,,
6202,46,,
6208,83,,
6215,56,,
6216,54,,
6217,67,,
6226,55,,
6228,75,,
6233,43,,
6239,71,,
6240,43,,
6243,70,,
6246,83,,
6248,44,,
6256,68,,
6258,93,S,
6267,62,,
6282,65,,
6283,85,,
6287,82,,
6289,90,S,Cita para entregar documentación.
6295,81,,
6300,36,,
6303,54,,
6307,67,,
6312,39,,
6316,44,,
6318,44,,
6322,,N,
6323,36,,
6344,42,,
6345,47,,
6349,,,Cita para aclarar situación escolar.
6355,53,,
6356,31,,
6359,97,S,Cita para entregar documentación.
6364,43,,
6365,49,,
6367,105,S,
6369,85,,
6374,30,,
6375,55,,
6381,107,S,Cita para entregar documentación.
6382,40,,
6388,61,,
6390,41,,
6397,48,,
6406,66,,
6409,21,,
6416,46,,
6433,51,,
6442,44,,
6445,,N,
6446,43,,
6452,82,,
6455,45,,
6459,39,,
6460,56,,
6461,68,,
6466,51,,
6478,,N,
6479,68,,
6498,53,,
6500,66,,
6502,44,,
6503,48,,
6506,41,,
6514,53,,
6515,,N,
6517,67,,
6529,59,,
6530,87,,
6535,51,,
6545,24,,
6551,36,,
6556,104,S,Cita para entregar documentación.
6560,56,,
6579,,N,
6581,39,,
6593,,,Cita para aclarar situación escolar.
6600,60,,
6606,47,,
6614,89,,
6619,39,,
6634,42,,
6642,57,,
6649,71,,
6650,44,,
6657,40,,
6668,53,,
6672,35,,
6674,64,,
6698,49,,
6700,43,,
6724,32,,
6730,86,,
6731,61,,
6769,33,,
6771,83,,
6775,39,,
6780,47,,
6781,45,,
6783,101,S,
6786,102,S,Cita para entregar documentación.
6787,81,,
6789,32,,
6792,52,,
6797,,N,
6803,61,,
6806,51,,
6820,,N,
6821,60,,
6829,,N,
6836,33,,
6838,91,S,Cita para entregar documentación.
6839,72,,
6840,56,,
6843,58,,
6847,54,,
6849,40,,
6850,83,,
6856,39,,
6860,,N,
6865,36,,
6869,73,,
6880,51,,
6881,27,,
6888,70,,
6892,35,,
6893,56,,
6894,70,,
6907,58,,
6909,62,,
6913,78,,
6922,67,,
6923,72,,
6925,102,S,
6951,68,,
6963,46,,
6966,40,,
6968,51,,
6969,42,,
6971,66,,
6974,41,,
6975,65,,
6985,,N,
6986,26,,
6993,73,,
7000,67,,
7005,57,,
7012,53,,
7014,91,S,Cita para entregar documentación.
7015,63,,
7030,53,,
7033,97,S,Cita para entregar documentación.
7047,34,,
7048,51,,
7052,62,,
7055,41,,
7060,77,,
7061,64,,
7065,32,,
7067,59,,
7074,40,,
7075,41,,
7082,53,,
7084,43,,
7087,47,,
7099,62,,
7100,59,,
7104,77,,
7121,75,,
7123,34,,
7132,45,,
7140,57,,
7148,92,S,Cita para entregar documentación.
7153,77,,
7160,67,,
7172,71,,
7179,86,,
7189,36,,
7221,52,,
7243,27,,
7253,48,,
7256,,N,
7265,65,,
7268,50,,
7273,54,,
7282,34,,
7285,104,S,
7298,100,S,
7321,39,,
7323,32,,
7333,38,,
7342,58,,
7345,50,,
7367,42,,
7369,83,,
7378,,N,
7381,40,,
7383,55,,
7389,97,S,
7390,59,,
7392,42,,
7394,35,,
7403,,N,
7410,60,,
7420,86,,
7433,,N,
7440,35,,
7444,56,,
7478,54,,
7479,38,,
7488,49,,
7501,,N,
7502,74,,
7503,,N,
7506,54,,
7507,28,,
7509,39,,
7512,30,,
7513,40,,
7521,45,,
7522,48,,
7544,67,,
7562,94,S,Cita para entregar documentación.
7568,72,,
7588,33,,
7593,42,,
7597,47,,
7602,39,,
7606,80,,
7610,40,,
7613,72,,
7614,33,,
7618,53,,
7619,43,,
7620,90,S,
7624,,N,
7630,38,,
7631,,N,
7642,,,Cita para aclarar situación escolar.
7647,,N,
7649,58,,
7650,111,S,
7652,,N,
7653,38,,
7658,56,,
7660,65,,
7671,42,,
7675,81,,
7678,45,,
7683,77,,
7684,95,S,
7693,50,,
7697,49,,
7699,65,,
7709,32,,
7710,78,,
7713,33,,
7715,53,,
7718,31,,
7719,43,,
7729,89,,
7735,48,,
7736,46,,
7751,79,,
7752,94,S,Cita para entregar documentación.
7753,91,S,Cita para entregar documentación.
7766,61,,
7767,50,,
7769,,N,
7770,108,S,Cita para entregar documentación.
7776,,N,
7778,71,,
7780,27,,
7787,,N,
7788,47,,
7790,61,,
7795,50,,
7797,83,,
7837,41,,
7842,36,,
7851,37,,
7852,54,,
7859,38,,
7866,86,,
7867,,N,
7878,36,,
7882,52,,
7903,67,,
7907,42,,
7909,76,,
7918,95,S,
7929,96,S,Cita para entregar documentación.
7931,96,S,Cita para entregar documentación.
7939,36,,
7978,49,,
7979,35,,
7981,51,,
7983,46,,
8000,84,,
8003,39,,
8023,41,,
8024,45,,
8032,62,,
8038,84,,
8040,37,,
8051,,N,
8056,98,S,
8057,,N,
8062,57,,
8066,,N,
8072,,N,
8079,,N,
8080,49,,
8086,50,,
8089,74,,
8098,39,,
8106,54,,
8108,63,,
8111,55,,
8118,46,,
8122,59,,
8128,52,,
8133,51,,
8138,46,,
8144,40,,
8146,59,,
8152,47,,
8160,79,,
8164,80,,
8168,81,,
8171,69,,
8173,,N,
8174,92,S,Cita para entregar documentación.
8185,57,,
8192,38,,
8196,54,,
8201,83,,
8206,49,,
8212,80,,
8217,96,S,
8252,,N,
8262,41,,
8263,50,,
8265,81,,
8271,33,,
8273,43,,
8278,82,,
8284,50,,
8304,35,,
8315,87,,
8338,54,,
8349,62,,
8369,54,,
8370,93,S,
8378,51,,
8387,69,,
8393,93,S,Cita para entregar documentación.
8396,43,,
8397,42,,
8433,64,,
8435,55,,
8441,95,S,Cita para entregar documentación.
8450,,N,
8453,68,,
8456,53,,
8465,85,,
8469,52,,
8473,79,,
8493,,N,
8498,72,,
8500,51,,
8504,41,,
8506,37,,
8514,49,,
8518,48,,
8534,41,,
8536,56,,
8541,27,,
8555,38,,
8561,58,,
8563,102,S,Cita para entregar documentación.
8574,90,S,
8577,55,,
8579,47,,
8595,37,,
8599,60,,
8604,52,,
8616,61,,
8621,89,,
8623,31,,
8632,44,,
8691,56,,
8698,58,,
8701,76,,
8722,91,S,Cita para entregar documentación.
8723,66,,
8734,50,,
8757,25,,
8782,54,,
8789,24,,
8805,76,,
8877,65,,
8896,45,,
8914,39,,
8916,48,,
8917,34,,
8925,73,,
8930,43,,
8940,90,S,Cita para entregar documentación.
8950,38,,
8989,35,,
8994,33,,
9003,43,,
9005,100,S,Cita para entregar documentación.
9021,75,,
9036,97,S,
9047,87,,
9050,33,,
9054,67,,
9055,43,,
9073,43,,
9077,,N,
9083,93,S,Cita para entregar documentación.
9088,32,,
9096,,N,
9099,69,,
9102,58,,
9104,,,Cita para aclarar situación escolar.
9107,88,,
9111,45,,
9117,42,,
9122,53,,
9132,45,,
9140,41,,
9143,79,,
9147,39,,
9148,35,,
9160,94,S,
9161,30,,
9171,49,,
9184,53,,
9185,,N,
9188,61,,
9189,91,S,Cita para entregar documentación.
9195,66,,
9203,35,,
9209,,N,
9212,49,,
9213,49,,
9219,54,,
9220,,,Cita para aclarar situación escolar.
9222,42,,
9224,43,,
9241,101,S,Cita para entregar documentación.
9242,76,,
9244,50,,
9247,97,S,Cita para entregar documentación.
9249,100,S,
9256,,N,
9261,45,,
9265,73,,
9268,31,,
9269,38,,
9270,50,,
9286,33,,
9287,105,S,
9312,36,,
9315,37,,
9320,51,,
9335,85,,
9351,80,,
9356,45,,
9382,72,,
9389,79,,
9392,32,,
9420,76,,
9434,41,,
9450,27,,
9452,55,,
9454,49,,
9474,46,,
9531,36,,
9535,97,S,Cita para entregar documentación.
9538,35,,
9553,64,,
9555,37,,
9561,37,,
9565,45,,
9575,33,,
9592,,N,
9593,33,,
9668,42,,
9669,60,,
9689,,N,
9694,66,,
9698,56,,
9700,36,,
9707,91,S,Cita para entregar documentación.
9711,83,,
9713,87,,
9718,37,,
9729,45,,
9740,92,S,Cita para entregar documentación.
9744,112,S,
9747,78,,
9766,53,,
9769,57,,
9793,44,,
9801,63,,
9811,52,,
9814,,N,
9831,28,,
9865,48,,
9889,,N,
9919,37,,
9924,41,,
9926,34,,
9930,50,,
9937,52,,
9940,,N,
9941,,N,
9947,97,S,Cita para entregar documentación.
9964,58,,
9967,74,,
9976,63,,
9981,73,,
9997,,N,
10006,50,,
10031,53,,
10032,58,,
10041,38,,
10044,43,,
10047,46,,
10054,82,,
10061,44,,
10066,40,,
10068,51,,
10082,34,,
10086,48,,
10087,77,,
10104,61,,
10148,40,,
10151,60,,
10165,35,,
10175,55,,
10187,56,,
10193,77,,
10219,27,,
10226,60,,
10258,52,,
10287,86,,
10313,64,,
10326,44,,
10345,39,,
10351,69,,
10354,,N,
10356,45,,
10378,93,S,Cita para entregar documentación.
10379,37,,
10383,44,,
10386,34,,
10387,62,,
10391,41,,
10397,81,,
10402,53,,
10403,77,,
10408,74,,
10411,32,,
10414,30,,
10421,41,,
10426,50,,
10430,56,,
10435,80,,
10438,50,,
10447,43,,
10457,42,,
10464,41,,
10466,43,,
10467,72,,
10468,42,,
10469,34,,
10471,87,,
10475,60,,
10478,42,,
10483,32,,
10492,56,,
10497,63,,
10498,40,,
10502,88,,
10507,64,,
10512,44,,
10518,42,,
10519,38,,
10520,48,,
10521,96,S,
10523,57,,
10525,57,,
10533,41,,
10545,63,,
10548,,N,
10549,107,S,
10550,58,,
10556,61,,
10560,59,,
10561,68,,
10568,44,,
10569,43,,
10575,56,,
10576,27,,
10578,38,,
10580,30,,
10582,48,,
10583,38,,
10584,33,,
10586,42,,
10587,32,,
10592,55,,
10593,81,,
10594,80,,
10597,54,,
10598,67,,
10604,54,,
10605,43,,
10609,,N,
10611,78,,
10613,43,,
10614,65,,
10618,50,,
10619,,N,
10621,46,,
10632,,N,
10633,70,,
10635,43,,
10636,80,,
10637,66,,
10639,85,,
10646,63,,
10649,43,,
10652,42,,
10653,64,,
10663,43,,
10669,50,,
10675,43,,
10692,39,,
10693,69,,
10707,33,,
10710,60,,
10711,,N,
10714,54,,
10718,34,,
10722,39,,
10728,50,,
10730,38,,
10732,36,,
10737,74,,
10738,26,,
10739,80,,
10740,74,,
10742,55,,
10743,57,,
10755,35,,
10760,,N,
10763,39,,
10771,53,,
10772,74,,
10774,30,,
10776,,,Cita para aclarar situación escolar.
10777,53,,
10779,30,,
10781,73,,
10787,41,,
10788,36,,
10793,68,,
10795,54,,
10813,45,,
10815,42,,
10817,,N,
10820,36,,
10821,34,,
10825,57,,
10827,45,,
10828,58,,
10834,43,,
10843,25,,
10847,86,,
10850,41,,
10854,60,,
10860,104,S,
10865,90,S,Cita para entregar documentación.
10866,74,,
10867,94,S,Cita para entregar documentación.
10869,61,,
10878,73,,
10879,,N,
10881,92,S,Cita para entregar documentación.
10888,48,,
10889,69,,
10892,61,,
10893,100,S,Cita para entregar documentación.
10895,29,,
10896,,N,
10897,63,,
10906,55,,
10921,64,,
10923,44,,
10930,40,,
10932,42,,
10933,44,,
10934,42,,
10936,44,,
10938,,N,
10943,47,,
10949,34,,
10959,65,,
10972,40,,
10992,52,,
10994,41,,
11000,85,,
11003,43,,
11008,89,,
11009,,N,
11017,44,,
11027,45,,
11046,28,,
11048,84,,
11050,42,,
11070,,N,
11073,53,,
11077,41,,
11081,42,,
11084,70,,
11089,,N,
11090,82,,
11094,,N,
11095,44,,
11096,62,,
11101,36,,
11107,32,,
11113,51,,
11117,58,,
11118,55,,
11134,29,,
11148,,N,
11151,58,,
11159,55,,
11161,68,,
11162,58,,
11164,88,,
11167,100,S,Cita para entregar documentación.
11173,35,,
11177,68,,
11178,80,,
11181,,N,
11188,71,,
11189,59,,
11192,42,,
11194,46,,
11197,50,,
11199,90,S,Cita para entregar documentación.
11201,34,,
11207,44,,
11210,,N,
11229,35,,
11236,42,,
11255,40,,
11258,37,,
11262,,N,
11267,45,,
11270,107,S,
11283,61,,
11309,44,,
11319,38,,
11322,32,,
11332,39,,
11347,104,S,Cita para entregar documentación.
11348,65,,
11357,84,,
11373,59,,
11377,28,,
11388,42,,
11411,43,,
11414,,N,
11425,29,,
11434,48,,
11437,61,,
11438,44,,
11440,35,,
11461,63,,
11462,38,,
11465,79,,
11470,72,,
11477,52,,
11499,87,,
11502,59,,
11515,39,,
11517,64,,
11533,24,,
11542,37,,
11560,37,,
11564,28,,
11565,75,,
11575,81,,
11577,45,,
11588,61,,
11598,29,,
11614,46,,
11617,56,,
11624,38,,
11628,50,,
11635,24,,
11653,64,,
11660,66,,
11662,31,,
11690,52,,
11715,34,,
11732,73,,
11753,72,,
11756,30,,
11789,43,,
11797,55,,
11829,57,,
11833,41,,
11834,51,,
11841,42,,
11851,62,,
11858,52,,
11863,25,,
11883,55,,
11890,51,,
11898,49,,
11925,99,S,Cita para entregar documentación.
11949,65,,
11950,40,,
11954,71,,
11957,53,,
12002,43,,
12032,39,,
12038,,N,
12039,70,,
12041,38,,
12044,58,,
12053,35,,
12072,,N,
12109,45,,
12116,103,S,Cita para entregar documentación.
12124,77,,
12161,83,,
12168,54,,
12177,53,,
12187,45,,
12188,48,,
12194,61,,
12209,48,,
12222,,N,
12233,41,,
12235,61,,
12238,27,,
12251,68,,
12264,74,,
12299,40,,
12307,53,,
12316,37,,
12368,42,,
12387,49,,
12430,63,,
12432,31,,
12435,,N,
12472,39,,
12475,62,,
12483,37,,
12486,38,,
12488,51,,
12492,48,,
12505,,N,
12513,41,,
12574,61,,
12580,81,,
12590,,N,
12592,45,,
12613,28,,
