Número de comprobante,Aciertos,Acreditado,Detalles
1455,47,,
1462,,N,
1463,,N,
1464,,N,
1474,76,,
1476,40,,
1477,36,,
1478,64,,
1492,33,,
1504,,N,
1510,50,,
1518,61,,
1522,45,,
1528,58,,
1531,39,,
1535,68,,
1544,85,,
1549,,N,
1554,,N,
1557,,N,
1559,31,,
1561,44,,
1563,78,,
1565,58,,
1580,92,S,
1581,61,,
1591,68,,
1592,55,,
1594,110,S,Cita para entregar documentación.
1595,42,,
1610,51,,
1611,,N,
1615,,,Cita para aclarar situación escolar.
1616,43,,
1619,,N,
1630,35,,
1638,100,S,
1649,91,S,
1674,65,,
1686,48,,
1712,35,,
1714,29,,
1718,71,,
1752,37,,
1758,,N,
1780,47,,
1800,54,,
1808,30,,
1836,,N,
1837,,N,
1841,59,,
1848,,N,
1860,71,,
1862,90,S,
1866,41,,
1880,,N,
1910,74,,
1917,48,,
1924,60,,
1929,20,,
1931,39,,
1939,47,,
1950,69,,
1974,53,,
2000,32,,
2004,39,,
2025,66,,
2037,68,,
2069,,N,
2090,75,,
2100,,N,
2104,44,,
2115,57,,
2117,93,S,
2141,35,,
2147,35,,
2150,42,,
2167,,N,
2169,,N,
2204,56,,
2206,71,,
2209,,N,
2211,58,,
2217,42,,
2218,39,,
2284,69,,
2303,63,,
2312,59,,
2314,100,S,
2322,50,,
2340,,N,
2367,71,,
2370,68,,
2379,,N,
2382,37,,
2385,53,,
2392,61,,
2395,92,S,Cita para entregar documentación.
2396,30,,
2401,74,,
2402,38,,
2416,46,,
2431,81,,
2433,43,,
2451,89,,
2453,37,,
2454,63,,
2476,63,,
2479,43,,
2485,95,S,Cita para entregar documentación.
2490,70,,
2494,82,,
2495,47,,
2499,53,,
2501,66,,
2506,83,,
2507,54,,
2515,33,,
2518,47,,
2523,79,,
2524,36,,
2528,40,,
2532,87,,
2535,70,,
2539,72,,
2551,48,,
2553,78,,
2561,75,,
2565,63,,
2568,43,,
2569,92,S,Cita para entregar documentación.
2571,32,,
2572,71,,
2576,68,,
2577,72,,
2578,43,,
2581,41,,
2582,48,,
2588,45,,
2590,64,,
2592,68,,
2593,,N,
2605,96,S,
2613,44,,
2631,99,S,
2634,45,,
2636,55,,
2646,61,,
2649,71,,
2650,41,,
2651,,N,
2656,95,S,Cita para entregar documentación.
2672,57,,
2679,48,,
2680,49,,
2692,58,,
2698,74,,
2709,56,,
2712,48,,
2713,46,,
2718,35,,
2720,87,,
2722,66,,
2723,102,S,
2727,35,,
2730,36,,
2732,94,S,
2742,45,,
2747,51,,
2757,61,,
2762,102,S,
2765,,N,
2770,99,S,
2788,49,,
2791,52,,
2798,88,,
2799,45,,
2805,75,,
2807,51,,
2809,57,,
2814,50,,
2826,52,,
2827,59,,
2830,50,,
2832,43,,
2835,73,,
2843,53,,
2850,32,,
2852,90,S,
2858,47,,
2861,78,,
2863,52,,
2865,60,,
2866,72,,
2869,35,,
2873,39,,
2874,79,,
2880,55,,
2881,37,,
2886,,N,
2887,86,,
2891,38,,
2902,39,,
2907,27,,
2911,57,,
2926,56,,
2940,39,,
2952,106,S,Cita para entregar documentación.
2953,46,,
2956,63,,
2958,70,,
2959,41,,
2973,43,,
2977,41,,
2988,43,,
2991,80,,
2992,64,,
2996,45,,
2998,44,,
3000,56,,
3007,45,,
3017,68,,
3026,78,,
3027,37,,
3028,82,,
3029,40,,
3035,49,,
3041,,N,
3045,62,,
3060,41,,
3084,37,,
3088,45,,
3097,,N,
3101,52,,
3111,67,,
3139,43,,
3147,36,,
3187,44,,
3189,75,,
3215,73,,
3240,33,,
3249,43,,
3281,39,,
3286,41,,
3302,,N,
3305,49,,
3317,33,,
3332,49,,
3333,50,,
3337,25,,
3340,48,,
3347,68,,
3354,55,,
3361,42,,
3374,29,,
3391,48,,
3429,62,,
3436,60,,
3442,55,,
3443,36,,
3447,44,,
3460,56,,
3468,,N,
3475,39,,
3490,54,,
3496,42,,
3499,59,,
3501,60,,
3504,74,,
3509,57,,
3542,89,,
3561,70,,
3565,47,,
3576,34,,
3617,98,S,
3618,70,,
3624,41,,
3659,,N,
3685,,N,
3699,60,,
3720,59,,
3722,68,,
3740,63,,
3749,,N,
3756,50,,
3787,55,,
3790,52,,
3796,47,,
3807,43,,
3820,37,,
3871,89,,
3881,89,,
3902,38,,
3909,34,,
3970,84,,
4009,38,,
4014,89,,
4017,42,,
4030,64,,
4044,30,,
4065,85,,
4075,49,,
4088,62,,
4091,50,,
4095,61,,
4125,44,,
4163,40,,
4193,54,,
4203,41,,
4239,32,,
4250,62,,
4276,49,,
4288,37,,
4295,50,,
4300,53,,
4305,35,,
4312,84,,
4314,42,,
4325,53,,
4326,97,S,
4331,,N,
4332,63,,
4341,56,,
4350,35,,
4356,42,,
4361,89,,
4362,52,,
4366,31,,
4369,87,,
4370,49,,
4373,32,,
4374,66,,
4377,78,,
4391,,N,
4392,59,,
4395,94,S,Cita para entregar documentación.
4397,34,,
4404,60,,
4405,,N,
4411,50,,
4414,73,,
4424,30,,
4427,45,,
4434,65,,
4437,92,S,Cita para entregar documentación.
4441,35,,
4444,46,,
4445,78,,
4454,66,,
4465,49,,
4468,63,,
4470,48,,
4471,58,,
4473,,N,
4477,61,,
4486,85,,
4488,27,,
4489,43,,
4493,46,,
4497,93,S,Cita para entregar documentación.
4506,44,,
4509,,N,
4510,56,,
4511,37,,
4517,45,,
4523,56,,
4535,40,,
4540,46,,
4541,72,,
4549,98,S,Cita para entregar documentación.
4561,25,,
4564,37,,
4570,,N,
4571,34,,
4573,60,,
4574,,N,
4586,41,,
4598,95,S,Cita para entregar documentación.
4599,81,,
4604,95,S,
4607,33,,
4610,86,,
4611,43,,
4614,95,S,Cita para entregar documentación.
4622,56,,
4623,61,,
4634,41,,
4652,87,,
4653,51,,
4658,87,,
4659,94,S,
4663,105,S,Cita para entregar documentación.
4665,80,,
4667,34,,
4683,35,,
4688,34,,
4689,77,,
4691,64,,
4698,49,,
4699,48,,
4704,89,,
4707,45,,
4711,34,,
4712,52,,
4714,46,,
4717,47,,
4718,42,,
4719,84,,
4727,47,,
4745,90,S,
4746,58,,
4747,48,,
4751,41,,
4758,42,,
4762,39,,
4764,41,,
4778,85,,
4782,,N,
4787,60,,
4796,66,,
4797,83,,
4798,51,,
4808,77,,
4829,42,,
4831,53,,
4838,44,,
4841,43,,
4845,86,,
4852,53,,
4855,36,,
4859,32,,
4862,105,S,
4863,66,,
4868,34,,
4873,44,,
4874,43,,
4880,60,,
4893,35,,
4898,55,,
4901,34,,
4904,97,S,Cita para entregar documentación.
4905,81,,
4910,84,,
4923,80,,
4924,86,,
4926,43,,
4931,34,,
4932,49,,
4936,29,,
4937,50,,
4950,41,,
4952,,N,
4958,72,,
4964,45,,
4965,39,,
4968,71,,
4969,55,,
4975,43,,
4979,97,S,Cita para entregar documentación.
4982,31,,
4984,85,,
4996,,N,
4999,46,,
5001,,N,
5003,47,,
5014,,N,
5018,72,,
5022,58,,
5024,51,,
5027,36,,
5032,97,S,Cita para entregar documentación.
5034,63,,
5035,,N,
5038,39,,
5041,,N,
5043,47,,
5047,45,,
5050,55,,
5053,42,,
5058,95,S,Cita para entregar documentación.
5060,31,,
5065,70,,
5066,48,,
5073,42,,
5074,61,,
5082,57,,
5083,54,,
5085,78,,
5086,50,,
5089,48,,
5090,77,,
5091,60,,
5102,47,,
5109,57,,
5110,46,,
5113,52,,
5115,48,,
5116,61,,
5118,35,,
5127,51,,
5128,29,,
5130,37,,
5131,59,,
5137,48,,
5156,52,,
5164,35,,
5167,33,,
5171,91,S,Cita para entregar documentación.
5174,43,,
5180,36,,
5196,62,,
5198,44,,
5202,61,,
5208,28,,
5212,63,,
5215,53,,
5241,53,,
5248,50,,
5258,28,,
5260,56,,
5261,68,,
5267,43,,
5269,73,,
5271,33,,
5283,89,,
5284,33,,
5285,45,,
5287,35,,
5292,60,,
5294,37,,
5302,50,,
5306,36,,
5316,47,,
5320,34,,
5325,28,,
5326,68,,
5339,36,,
5344,42,,
5347,37,,
5350,43,,
5363,75,,
5366,63,,
5375,97,S,Cita para entregar documentación.
5395,30,,
5404,42,,
5413,109,S,Cita para entregar documentación.
5415,36,,
5422,63,,
5426,28,,
5430,,N,
5432,36,,
5445,40,,
5447,52,,
5450,53,,
5452,41,,
5457,95,S,Cita para entregar documentación.
5469,,N,
5472,57,,
5478,51,,
5491,43,,
5496,59,,
5501,39,,
5505,89,,
5512,41,,
5516,,N,
5518,65,,
5519,42,,
5520,,N,
5525,50,,
5526,51,,
5531,,N,
5532,45,,
5542,53,,
5552,39,,
5558,78,,
5560,47,,
5563,,N,
5564,60,,
5568,30,,
5573,54,,
5578,36,,
5582,37,,
5583,41,,
5586,91,S,Cita para entregar documentación.
5602,72,,
5611,,N,
5620,47,,
5626,84,,
5636,45,,
5643,80,,
5646,44,,
5647,42,,
5660,59,,
5668,42,,
5677,47,,
5697,46,,
5698,60,,
5724,56,,
5731,,N,
5733,,N,
5747,,N,
5758,37,,
5767,38,,
5770,55,,
5774,43,,
5775,27,,
5781,58,,
5782,,N,
5796,38,,
5798,48,,
5803,57,,
5816,86,,
5823,41,,
5827,48,,
5837,37,,
5838,51,,
5847,33,,
5857,37,,
5861,35,,
5862,37,,
5864,,N,
5868,52,,
5872,30,,
5876,43,,
5880,71,,
5888,65,,
5889,41,,
5892,49,,
5910,49,,
5916,59,,
5938,61,,
5939,70,,
5942,32,,
5944,48,,
5946,43,,
5947,43,,
5949,,N,
5961,,N,
5965,,N,
5983,53,,
5985,75,,
5992,63,,
6004,46,,
6010,67,,
6011,55,,
6012,56,,
6015,38,,
6026,53,,
6031,36,,
6032,92,S,Cita para entregar documentación.
6040,41,,
6043,37,,
6049,94,S,
6050,63,,
6053,35,,
6056,54,,
6064,,N,
6070,63,,
6071,,N,
6078,51,,
6079,,N,
6090,35,,
6094,39,,
6096,90,S,Cita para entregar documentación.
6102,97,S,Cita para entregar documentación.
6104,,N,
6106,55,,
6109,35,,
6110,72,,
6112,41,,
6120,57,,
6128,55,,
6134,35,,
6137,,N,
6142,38,,
6151,72,,
6163,64,,
6166,51,,
6167,50,,
6175,49,,
6178,52,,
6182,65,,
6183,101,S,
6185,54,,
6188,95,S,Cita para entregar documentación.
6189,42,,
6193,39,,
6216,77,,
6221,95,S,
6222,89,,
6224,40,,
6226,,N,
6228,62,,
6231,76,,
6235,36,,
6239,43,,
6243,35,,
6246,80,,
6249,67,,
6252,79,,
6259,115,S,
6268,46,,
6271,35,,
6280,,N,
6283,69,,
6284,88,,
6300,106,S,Cita para entregar documentación.
6304,42,,
6305,63,,
6318,,N,
6319,92,S,
6321,79,,
6322,43,,
6326,66,,
6329,57,,
6332,46,,
6336,,N,
6348,27,,
6353,39,,
6365,96,S,
6367,51,,
6369,46,,
6380,65,,
6386,100,S,Cita para entregar documentación.
6389,,N,
6392,70,,
6397,,N,
6399,67,,
6403,77,,
6406,41,,
6408,65,,
6410,35,,
6414,31,,
6415,63,,
6418,94,S,
6420,34,,
6425,52,,
6428,31,,
6443,91,S,Cita para entregar documentación.
6452,35,,
6453,82,,
6457,,N,
6460,68,,
6467,90,S,Cita para entregar documentación.
6473,32,,
6504,53,,
6507,95,S,
6525,40,,
6534,52,,
6550,48,,
6560,54,,
6571,42,,
6579,59,,
6584,60,,
6603,33,,
6605,27,,
6609,59,,
6629,70,,
6669,107,S,Cita para entregar documentación.
6673,68,,
6684,45,,
6689,53,,
6694,46,,
6712,37,,
6722,74,,
6736,62,,
6739,54,,
6745,77,,
6759,,N,
6767,58,,
6772,60,,
6774,56,,
6778,58,,
6792,52,,
6800,35,,
6811,38,,
6820,92,S,
6826,47,,
6827,,N,
6833,96,S,Cita para entregar documentación.
6835,60,,
6850,30,,
6852,32,,
6883,44,,
6891,68,,
6899,32,,
6902,63,,
6904,,N,
6911,,N,
6918,49,,
6936,49,,
6942,49,,
6943,57,,
6955,57,,
6973,,N,
6998,51,,
7000,32,,
7013,39,,
7016,81,,
7019,,N,
7020,80,,
7025,39,,
7043,68,,
7044,44,,
7059,60,,
7060,55,,
7069,38,,
7073,34,,
7076,97,S,Cita para entregar documentación.
7080,49,,
7085,37,,
7089,39,,
7099,71,,
7105,26,,
7108,31,,
7118,43,,
7121,64,,
7123,97,S,Cita para entregar documentación.
7128,,N,
7134,76,,
7147,58,,
7162,60,,
7163,90,S,
7164,51,,
7168,46,,
7177,64,,
7184,,N,
7190,49,,
7196,76,,
7198,58,,
7219,33,,
7236,60,,
7244,30,,
7258,66,,
7259,106,S,
7276,52,,
7292,72,,
7293,38,,
7317,84,,
7331,47,,
7333,83,,
7338,42,,
7339,38,,
7342,63,,
7361,,,Cita para aclarar situación escolar.
7380,87,,
7383,37,,
7385,72,,
7386,65,,
7399,43,,
7403,51,,
7422,69,,
7425,48,,
7429,35,,
7446,78,,
7449,64,,
7473,60,,
7487,,N,
7566,49,,
7580,102,S,Cita para entregar documentación.
7585,43,,
7602,45,,
7604,60,,
7626,37,,
7653,56,,
7654,80,,
7670,50,,
7671,32,,
7673,59,,
7692,100,S,Cita para entregar documentación.
7704,108,S,
7709,47,,
7710,52,,
7713,67,,
7715,103,S,Cita para entregar documentación.
7717,76,,
7719,39,,
7720,40,,
7723,42,,
7729,72,,
7730,47,,
7742,42,,
7745,81,,
7754,,N,
7772,47,,
7778,,N,
7797,27,,
7798,48,,
7799,44,,
7802,56,,
7803,42,,
7804,75,,
7817,41,,
7829,36,,
7836,61,,
7839,62,,
7845,66,,
7846,51,,
7850,48,,
7853,66,,
7857,59,,
7858,38,,
7862,52,,
7863,55,,
7865,59,,
7867,36,,
7873,35,,
7882,74,,
7883,64,,
7886,45,,
7888,66,,
7892,42,,
7896,32,,
7901,29,,
7903,56,,
7907,34,,
7921,60,,
7926,84,,
7928,62,,
7944,43,,
7951,70,,
7957,,N,
7961,89,,
7970,82,,
7976,77,,
7977,80,,
7987,39,,
7992,58,,
7993,47,,
8000,42,,
8001,30,,
8002,43,,
8007,56,,
8014,88,,
8016,54,,
8023,36,,
8036,43,,
8040,62,,
8051,46,,
8054,,N,
8057,,N,
8058,60,,
8065,61,,
8071,,N,
8084,32,,
8097,54,,
8099,50,,
8103,,N,
8106,29,,
8107,45,,
8109,51,,
8110,68,,
8131,91,S,Cita para entregar documentación.
8137,39,,
8141,33,,
8144,39,,
8147,,N,
8153,93,S,
8154,70,,
8166,,N,
8174,81,,
8182,39,,
8185,50,,
8196,63,,
8205,,N,
8207,41,,
8209,69,,
8212,31,,
8214,36,,
8216,32,,
8220,44,,
8228,77,,
8229,44,,
8231,35,,
8232,58,,
8243,60,,
8247,41,,
8251,46,,
8271,47,,
8273,86,,
8276,58,,
8277,93,S,Cita para entregar documentación.
8278,52,,
8279,48,,
8281,62,,
8287,94,S,
8290,34,,
8294,41,,
8295,38,,
8302,80,,
8305,54,,
8313,36,,
8315,31,,
8330,,,Cita para aclarar situación escolar.
8335,34,,
8345,46,,
8346,32,,
8347,55,,
8349,44,,
8350,60,,
8354,92,S,
8362,68,,
8363,,N,
8375,84,,
8376,52,,
8377,44,,
8378,71,,
8388,52,,
8392,34,,
8403,72,,
8407,67,,
8412,42,,
8418,72,,
8420,,N,
8421,44,,
8422,48,,
8425,79,,
8447,91,S,Cita para entregar documentación.
8452,60,,
8458,56,,
8480,74,,
8485,60,,
8489,27,,
8492,87,,
8496,34,,
8498,42,,
8502,59,,
8509,45,,
8511,54,,
8516,47,,
8518,91,S,
8522,71,,
8523,,N,
8525,31,,
8528,62,,
8535,59,,
8537,69,,
8541,61,,
8542,,N,
8553,108,S,
8557,40,,
8559,45,,
8568,85,,
8570,36,,
8572,53,,
8574,52,,
8576,45,,
8601,34,,
8604,65,,
8621,,N,
8643,23,,
8648,47,,
8655,97,S,
8659,40,,
8660,52,,
8665,84,,
8666,89,,
8669,,N,
8675,,N,
8682,71,,
8688,50,,
8697,71,,
8698,44,,
8703,45,,
8708,86,,
8714,35,,
8718,63,,
8721,96,S,
8726,66,,
8727,67,,
8730,53,,
8734,49,,
8741,87,,
8747,25,,
8751,49,,
8764,60,,
8776,75,,
8787,61,,
8791,67,,
8795,45,,
8804,51,,
8848,,N,
8861,32,,
8884,31,,
8895,38,,
8898,96,S,Cita para entregar documentación.
8899,,N,
8915,43,,
8921,57,,
8957,,N,
8971,70,,
8973,91,S,Cita para entregar documentación.
8983,37,,
9027,38,,
9064,38,,
9097,52,,
9113,52,,
9118,52,,
9121,44,,
9191,57,,
9203,32,,
9216,66,,
9220,36,,
9258,34,,
9290,82,,
9304,,N,
9323,,N,
9334,89,,
9340,33,,
9342,,N,
9349,73,,
9355,38,,
9384,42,,
9399,27,,
9417,45,,
9463,45,,
9473,40,,
9478,55,,
9479,35,,
9495,22,,
9500,51,,
9514,42,,
9516,61,,
9519,53,,
9521,54,,
9525,52,,
9569,53,,
9578,37,,
9594,71,,
9610,43,,
9660,61,,
9661,64,,
9685,39,,
9699,71,,
9743,56,,
9772,48,,
9797,52,,
9802,,N,
9811,72,,
9814,88,,
9822,58,,
9843,71,,
9857,,N,
9867,47,,
9888,44,,
9904,48,,
9922,55,,
9939,29,,
9957,61,,
9963,75,,
9967,48,,
9993,30,,
10013,82,,
10022,106,S,Cita para entregar documentación.
10036,89,,
10045,66,,
10070,46,,
10071,53,,
10101,,N,
10104,46,,
10120,43,,
10154,75,,
10164,45,,
10174,47,,
10177,47,,
10180,62,,
10185,40,,
10196,58,,
10197,29,,
10203,30,,
10204,61,,
10206,93,S,Cita para entregar documentación.
10207,71,,
10210,46,,
10213,77,,
10219,101,S,
10224,57,,
10239,36,,
10245,40,,
10248,48,,
10250,52,,
10251,32,,
10255,71,,
10261,51,,
10267,46,,
10270,47,,
10274,53,,
10278,63,,
10282,64,,
10283,36,,
10291,33,,
10293,49,,
10294,55,,
10302,,N,
10308,72,,
10310,56,,
10312,,,Cita para aclarar situación escolar.
10330,75,,
10334,64,,
10337,65,,
10347,71,,
10350,57,,
10353,58,,
10358,68,,
10363,58,,
10367,75,,
10368,42,,
10369,44,,
10374,,N,
10376,85,,
10379,64,,
10388,,N,
10389,45,,
10393,45,,
10396,71,,
10397,89,,
10399,,N,
10400,38,,
10402,63,,
10407,111,S,
10408,51,,
10411,52,,
10412,48,,
10413,41,,
10416,72,,
10418,49,,
10432,48,,
10437,43,,
10439,28,,
10440,52,,
10441,68,,
10446,,N,
10447,,N,
10452,72,,
10459,47,,
10463,73,,
10464,,N,
10470,73,,
10474,61,,
10477,,N,
10479,75,,
10480,60,,
10481,55,,
10487,55,,
10490,63,,
10501,67,,
10528,46,,
10537,37,,
10540,89,,
10542,62,,
10545,92,S,
10551,76,,
10556,29,,
10561,,N,
10565,43,,
10571,60,,
10573,46,,
10574,50,,
10589,38,,
10595,96,S,
10599,,N,
10622,40,,
10625,,N,
10628,45,,
10633,59,,
10640,57,,
10641,45,,
10655,65,,
10658,43,,
10673,78,,
10674,71,,
10675,51,,
10680,,,Cita para aclarar situación escolar.
10681,104,S,
10686,,N,
10691,80,,
10694,91,S,
10708,48,,
10709,51,,
10716,52,,
10718,81,,
10723,38,,
10728,38,,
10732,70,,
10742,44,,
10750,80,,
10760,48,,
10761,47,,
10767,52,,
10768,69,,
10769,41,,
10770,53,,
10773,51,,
10775,41,,
10778,41,,
10781,50,,
10782,55,,
10786,47,,
10787,57,,
10791,71,,
10797,47,,
10806,67,,
10817,57,,
10821,41,,
10826,40,,
10827,,N,
10834,45,,
10839,60,,
10843,55,,
10844,,N,
10852,78,,
10855,80,,
10862,47,,
10863,55,,
10876,55,,
10881,28,,
10889,,N,
10890,58,,
10892,58,,
10896,33,,
10897,90,S,Cita para entregar documentación.
10901,,N,
10902,85,,
10908,44,,
10912,39,,
10913,83,,
10914,40,,
10917,56,,
10927,69,,
10928,53,,
10931,75,,
10932,53,,
10936,72,,
10942,79,,
10946,32,,
10948,,N,
10952,53,,
10953,48,,
10954,,N,
10960,72,,
10965,74,,
10966,,,Cita para aclarar situación escolar.
10972,100,S,
10975,107,S,Cita para entregar documentación.
10987,,N,
10988,70,,
10995,88,,
10996,73,,
11004,76,,
11009,69,,
11010,50,,
11011,87,,
11016,47,,
11024,63,,
11027,76,,
11037,57,,
11038,51,,
11040,41,,
11048,36,,
11050,59,,
11052,82,,
11061,85,,
11065,44,,
11066,30,,
11079,,N,
11086,43,,
11095,35,,
11097,38,,
11101,65,,
11114,38,,
11140,54,,
11146,57,,
11148,41,,
11152,58,,
11155,51,,
11173,68,,
11178,28,,
11182,52,,
11200,52,,
11201,52,,
11202,97,S,
11203,106,S,Cita para entregar documentación.
11205,50,,
11210,77,,
11211,106,S,
11223,34,,
11237,38,,
11239,41,,
11243,104,S,
11244,40,,
11246,48,,
11251,,N,
11261,61,,
11291,40,,
11295,44,,
11302,46,,
11304,76,,
11307,,N,
11309,83,,
11324,66,,
11338,51,,
11368,58,,
11370,42,,
11371,53,,
11374,89,,
11392,56,,
11394,58,,
11395,38,,
11421,111,S,
11422,89,,
11456,,N,
11465,63,,
11470,27,,
11477,32,,
11488,53,,
11489,51,,
11504,80,,
11505,62,,
11524,36,,
11525,91,S,Cita para entregar documentación.
11533,81,,
11540,47,,
11558,75,,
11574,53,,
11581,33,,
11584,54,,
11590,,N,
11614,63,,
11638,46,,
11656,69,,
11658,70,,
11665,33,,
11666,97,S,
11682,104,S,Cita para entregar documentación.
11704,89,,
11709,81,,
11715,,N,
11731,60,,
11748,,N,
11751,90,S,Cita para entregar documentación.
11788,,N,
11792,59,,
11801,,N,
11804,,N,
11810,51,,
11848,,N,
11857,67,,
11874,46,,
11882,40,,
11887,37,,
11927,46,,
11930,103,S,Cita para entregar documentación.
11940,48,,
11964,49,,
12011,54,,
12017,43,,
12018,79,,
12020,34,,
12021,45,,
12028,42,,
12054,45,,
12084,53,,
12085,60,,
12094,38,,
12096,52,,
12097,67,,
12101,,N,
12116,50,,
12117,34,,
12125,55,,
12181,78,,
12201,55,,
12204,70,,
12205,64,,
12220,58,,
12224,40,,
12239,69,,
12254,34,,
12289,51,,
12308,73,,
12310,41,,
12330,61,,
12352,53,,
12371,41,,
12391,40,,
12398,40,,
12402,43,,
12406,80,,
12424,39,,
12445,71,,
12447,56,,
12449,42,,
12487,46,,
12498,36,,
12502,82,,
12515,26,,
12545,39,,
12549,53,,
12562,44,,
12567,48,,
12584,36,,
12600,79,,
12626,60,,
12642,83,,
12648,47,,
12664,35,,
12673,43,,
12678,93,S,Cita para entregar documentación.
12679,60,,
12681,67,,
12685,86,,
12700,97,S,
12701,83,,
12703,,N,
12710,39,,
12713,,N,
12717,57,,
12721,67,,
12728,73,,
12730,77,,
12733,42,,
12735,41,,
12739,77,,
12741,78,,
12742,84,,
12746,50,,
12747,93,S,
12748,46,,
12756,61,,
12761,70,,
12764,58,,
12765,31,,
12773,52,,
12777,39,,
12780,40,,
12782,84,,
12786,47,,
12788,,N,
12789,39,,
12791,63,,
12793,81,,
12794,52,,
12795,57,,
12797,99,S,Cita para entregar documentación.
12800,51,,
12804,44,,
12810,102,S,
12841,37,,
12850,54,,
12855,32,,
12857,62,,
12859,,N,
12879,41,,
12881,44,,
12883,37,,
12884,68,,
12902,50,,
12908,31,,
12911,38,,
12913,48,,
12928,38,,
12942,67,,
12943,37,,
12944,45,,
12950,,N,
12952,,N,
12963,91,S,Cita para entregar documentación.
12974,47,,
12987,89,,
12988,33,,
12989,62,,
12992,76,,
12994,74,,
12995,41,,
13000,57,,
13001,68,,
13003,54,,
13004,71,,
13008,33,,
13016,52,,
13018,66,,
13020,37,,
13021,45,,
13027,68,,
13030,68,,
13037,54,,
13054,54,,
13055,107,S,
13061,85,,
13066,70,,
13069,47,,
13073,46,,
13080,34,,
13088,36,,
13091,45,,
13094,76,,
13105,62,,
13108,39,,
13111,,N,
13113,37,,
13116,,N,
13135,45,,
13136,41,,
13145,51,,
13155,50,,
13166,42,,
13174,85,,
13180,34,,
13182,70,,
13184,34,,
13197,53,,
13199,44,,
13200,45,,
13204,73,,
13208,94,S,
13213,74,,
13218,45,,
13225,59,,
13228,42,,
13230,,N,
13236,36,,
13240,87,,
13243,32,,
13246,64,,
13280,93,S,Cita para entregar documentación.
13291,71,,
13301,47,,
13306,,N,
13308,42,,
13309,,N,
13310,63,,
13319,68,,
13344,,N,
13347,36,,
13355,49,,
13360,62,,
13365,36,,
13378,46,,
13379,66,,
13382,,N,
13383,42,,
13388,,N,
13420,,N,
13428,35,,
13429,45,,
13443,72,,
13465,33,,
13473,56,,
13480,51,,
13498,62,,
