Número de comprobante,Aciertos,Acreditado,Detalles
7953,83,,
7957,82,,
7965,63,,
8010,100,,
8099,52,,
8115,,N,
8129,46,,
8151,74,,
8179,,N,
8181,62,,
8198,,N,
8200,,N,
8281,75,,
8291,62,,
8304,106,,
8370,70,,
8375,102,,
8419,53,,
8465,73,,
8485,51,,
8501,35,,
8535,46,,
8540,78,,
8560,82,,
8568,46,,
8579,67,,
8607,103,,
8649,,N,
8653,72,,
8680,40,,
8756,34,,
8800,40,,
8822,59,,
8872,88,,
8875,26,,
8929,54,,
8939,,N,
8986,34,,
9057,93,,
9147,68,,
9155,40,,
9162,57,,
9231,84,,
9236,32,,
9242,35,,
9280,63,,
9304,37,,
9320,51,,
9340,95,,
9349,62,,
9405,50,,
9424,79,,
9480,81,,
9524,70,,
9527,45,,
9539,79,,
9545,51,,
9549,70,,
9587,38,,
9639,102,,
9669,52,,
9678,61,,
9683,109,S,Cita para entregar documentación.
9690,45,,
9790,,N,
9814,67,,
9828,104,,
9834,40,,
9842,45,,
9843,112,S,Cita para entregar documentación.
9914,54,,
9922,72,,
9931,,N,
9936,63,,
9940,41,,
9945,101,,
9957,33,,
9978,60,,
9987,93,,
9993,31,,
10027,47,,
10037,41,,
10087,18,,
10091,101,,
10101,41,,
10158,73,,
10192,39,,
10242,,N,
10269,95,,
10296,78,,
10360,46,,
10390,74,,
10481,33,,
10531,58,,
10586,88,,
10691,48,,
10695,79,,
10718,30,,
10759,52,,
10826,36,,
10849,79,,
10870,66,,
10871,92,,
10899,80,,
10905,67,,
10939,48,,
10977,45,,
11016,86,,
11034,66,,
11052,29,,
11090,,N,
11091,46,,
11097,51,,
11191,67,,
11212,44,,
11289,40,,
11296,74,,
11317,63,,
11324,34,,
11381,,N,
11513,52,,
11520,,N,
11547,85,,
11559,103,,
11578,,N,
11764,99,,
11779,28,,
11793,74,,
11816,37,,
11845,25,,
11893,76,,
11910,55,,
11926,75,,
11944,56,,
11991,42,,
12013,76,,
12053,44,,
12058,87,,
12088,32,,
12127,56,,
12170,52,,
12175,63,,
12190,37,,
12261,40,,
12262,39,,
12299,53,,
12307,88,,
12313,65,,
12326,60,,
12332,67,,
12340,73,,
12413,59,,
12416,64,,
12439,69,,
12463,45,,
12464,,N,
12478,31,,
12543,77,,
12591,59,,
12601,,N,
12685,41,,
12710,69,,
12771,115,S,
12775,51,,
12784,98,,
12821,45,,
12827,37,,
12846,70,,
12870,112,S,
12875,,N,
12876,96,,
12919,40,,
12944,67,,
12957,79,,
12973,74,,
12976,112,S,
13012,103,,
13013,32,,
13024,26,,
13025,64,,
13032,42,,
13033,31,,
13037,62,,
13200,68,,
13300,,N,
13412,67,,
13424,87,,
13469,,N,
13494,53,,
13501,43,,
13518,43,,
13524,,N,
13546,82,,
13549,28,,
13554,50,,
13593,66,,
13597,33,,
13607,73,,
13611,48,,
13660,43,,
13715,81,,
13725,,N,
13781,101,,
13786,60,,
13789,93,,
13811,74,,
13980,69,,
13990,66,,
13994,95,,
14044,,N,
14059,46,,
14136,37,,
14400,,N,
14407,62,,
14410,,N,
14423,61,,
14444,51,,
14550,95,,
14629,46,,
14647,76,,
14682,38,,
14823,,N,
14833,47,,
14853,70,,
14871,62,,
14900,31,,
15042,52,,
15118,40,,
15170,39,,
15216,39,,
15241,33,,
15245,51,,
15270,93,,
15375,60,,
15407,42,,
15418,47,,
15435,34,,
15496,,N,
15523,45,,
15530,62,,
15634,33,,
15655,33,,
15661,37,,
15670,,N,
15680,66,,
15781,43,,
15783,80,,
15801,72,,
15829,37,,
15879,56,,
15886,106,,
15888,,N,
15893,67,,
15897,53,,
15921,77,,
15952,63,,
15956,56,,
15957,,N,
15981,110,S,Cita para entregar documentación.
16133,75,,
16135,,N,
16152,45,,
16275,35,,
16282,,N,
16319,,N,
16340,79,,
16370,50,,
16404,25,,
16417,102,,
16432,38,,
16437,111,S,
16526,83,,
16564,75,,
16582,41,,
16597,107,S,
16618,62,,
16686,38,,
16705,62,,
16709,,N,
16786,33,,
16845,77,,
16956,38,,
16969,48,,
17011,60,,
17045,38,,
17049,30,,
17056,84,,
17079,29,,
17080,44,,
17085,67,,
17091,51,,
17132,43,,
17186,90,,
17204,80,,
17207,41,,
17216,,N,
17220,77,,
17222,108,S,
17247,100,,
17380,75,,
17389,39,,
17451,38,,
17501,34,,
17542,90,,
17544,101,,
17647,68,,
17673,71,,
17689,,N,
17712,68,,
17771,42,,
17804,85,,
17834,98,,
17884,35,,
17916,37,,
17958,95,,
17974,54,,
17997,114,S,Cita para entregar documentación.
18036,77,,
18056,47,,
18104,,N,
18162,41,,
18170,49,,
18182,29,,
18219,,N,
18264,,N,
18329,63,,
18330,88,,
18335,113,S,
18362,31,,
18380,,N,
18383,47,,
18392,48,,
18413,50,,
18446,69,,
18475,92,,
18487,86,,
18567,45,,
18590,76,,
18618,78,,
18650,46,,
18651,89,,
18669,29,,
18719,65,,
18739,59,,
18754,95,,
18767,53,,
18772,94,,
18840,71,,
18917,56,,
18947,54,,
18948,40,,
19024,107,S,
19059,114,S,
19089,107,S,Cita para entregar documentación.
19093,111,S,
19118,72,,
19136,49,,
19137,55,,
19138,63,,
19186,45,,
19228,64,,
19316,60,,
19341,,N,
19388,47,,
19395,52,,
19435,96,,
19447,103,,
19455,75,,
19462,101,,
19472,,N,
19531,,N,
19554,72,,
19560,109,S,
19564,53,,
19627,103,,
19715,33,,
19763,52,,
19781,57,,
19890,41,,
19926,58,,
19933,38,,
20009,46,,
20021,47,,
20075,76,,
20087,108,S,Cita para entregar documentación.
20091,106,,
20096,86,,
20204,67,,
20210,69,,
20341,108,S,Cita para entregar documentación.
20359,51,,
20375,,N,
20401,32,,
20404,51,,
20407,31,,
20420,42,,
20597,62,,
20605,82,,
20672,85,,
20723,44,,
20730,101,,
20819,78,,
20822,,N,
20882,65,,
20916,49,,
20929,81,,
20941,57,,
20970,62,,
21050,97,,
21064,30,,
21081,75,,
21084,,N,
21116,44,,
21127,96,,
21310,45,,
21380,32,,
21434,35,,
21564,53,,
21574,68,,
21622,,N,
21786,35,,
21827,39,,
21831,64,,
21837,68,,
21859,55,,
21867,,N,
21887,101,,
21921,,N,
21931,94,,
22018,29,,
22021,35,,
22051,51,,
22055,88,,
22132,40,,
22202,82,,
22208,62,,
22268,,N,
22279,,N,
22296,42,,
22326,,N,
22402,50,,
22537,38,,
22557,39,,
22594,68,,
22666,33,,
22690,,N,
22781,103,,
22801,94,,
22836,111,S,
22845,28,,
22864,69,,
22891,,N,
22894,84,,
22913,85,,
22924,75,,
22935,48,,
22966,65,,
23025,42,,
23034,34,,
23062,74,,
23166,41,,
23289,112,S,
23308,56,,
23322,56,,
23326,35,,
23351,64,,
23399,105,,
23404,105,,
23426,39,,
23585,29,,
23632,50,,
23720,98,,
23735,,N,
23812,103,,
23850,51,,
23956,24,,
24003,59,,
24049,42,,
24090,102,,
24105,89,,
24221,64,,
24252,71,,
24283,89,,
24410,31,,
24526,83,,
24552,30,,
24575,40,,
24640,49,,
24646,85,,
24671,,N,
24673,41,,
24767,,N,
24804,93,,
24887,75,,
24930,31,,
24944,,N,
25012,39,,
25085,,N,
25120,39,,
25233,42,,
25300,106,,
25310,40,,
25425,35,,
25430,76,,
25598,36,,
25661,52,,
25662,38,,
25693,38,,
25780,21,,
25842,,N,
25868,,N,
25920,94,,
25981,47,,
25998,87,,
26016,,N,
26026,29,,
26127,63,,
26184,34,,
26189,81,,
26218,58,,
26264,80,,
26299,61,,
26309,78,,
26313,,N,
26367,55,,
26376,83,,
26382,42,,
26470,66,,
26473,91,,
26555,82,,
26562,34,,
26632,109,S,
26638,,N,
26699,50,,
26781,,N,
26857,44,,
26864,41,,
26874,46,,
26900,56,,
26930,44,,
26935,54,,
26964,62,,
26965,49,,
26970,35,,
26993,,N,
27025,60,,
27026,,N,
27048,28,,
27061,31,,
27083,,N,
27140,37,,
27158,102,,
27168,100,,
27201,72,,
27204,33,,
27213,89,,
27239,85,,
27274,36,,
27333,100,,
27393,38,,
27397,64,,
27408,56,,
27420,33,,
27546,58,,
27617,33,,
27629,51,,
27676,,N,
27688,72,,
27760,,N,
27764,36,,
27774,86,,
27815,77,,
27840,28,,
27922,56,,
27943,45,,
27970,98,,
27974,84,,
28039,42,,
28124,48,,
28199,,N,
28204,74,,
28233,29,,
28265,35,,
28306,37,,
28364,44,,
28396,42,,
28471,43,,
28494,98,,
28518,,N,
28528,84,,
28542,39,,
28548,36,,
28550,41,,
28564,39,,
28651,77,,
28729,37,,
28826,45,,
28835,65,,
28868,94,,
28883,,N,
28939,80,,
28995,82,,
29001,83,,
29008,58,,
29141,,N,
29167,,N,
29175,,N,
29201,65,,
29241,,N,
29245,,N,
29267,,N,
29268,,N,
29276,,N,
29283,110,S,Cita para entregar documentación.
29296,70,,
29404,38,,
29421,51,,
29428,46,,
29463,83,,
29485,109,S,Cita para entregar documentación.
29508,,N,
29526,,N,
29550,,N,
29606,64,,
29647,77,,
29653,,N,
29672,54,,
29771,113,S,Cita para entregar documentación.
29781,,N,
29803,48,,
29835,42,,
29841,,N,
29860,50,,
29883,,N,
29942,,N,
29967,78,,
30008,,N,
30047,,N,
30055,84,,
30076,,N,
30108,73,,
30141,70,,
30167,,N,
30186,,N,
30209,77,,
30241,,N,
30281,,N,
30296,77,,
30359,60,,
30362,61,,
30408,108,S,Cita para entregar documentación.
30436,62,,
30443,,N,
30456,39,,
30497,29,,
30624,96,,
30644,48,,
30672,78,,
30681,63,,
30693,,N,
30725,44,,
30750,76,,
30751,85,,
30788,53,,
30813,49,,
30821,92,,
30836,52,,
30847,,N,
30931,75,,
30951,63,,
30953,43,,
30998,70,,
31058,103,,
31073,,N,
31080,53,,
31109,87,,
31169,36,,
31186,53,,
31270,68,,
31271,96,,
31335,,N,
31344,,N,
31427,46,,
31449,,N,
31475,62,,
31494,89,,
31515,59,,
31554,32,,
31601,95,,
31623,83,,
31647,75,,
31692,26,,
31710,,N,
31755,,N,
31779,32,,
31806,,N,
31830,53,,
31958,38,,
31965,,N,
32045,,N,
32048,97,,
32080,78,,
32081,55,,
32119,110,S,Cita para entregar documentación.
32174,98,,
32192,92,,
32214,,N,
32246,,N,
32354,66,,
32361,,N,
32435,80,,
32506,34,,
32517,72,,
32518,44,,
32529,,N,
32604,,N,
32630,46,,
32651,,N,
32655,61,,
32658,30,,
32709,,N,
32718,67,,
32749,,N,
32762,31,,
32800,60,,
32897,57,,
32928,33,,
32964,,N,
32972,106,,
32996,,N,
33018,,N,
33038,,N,
33045,,N,
33047,41,,
33055,27,,
33092,42,,
33101,40,,
33124,,N,
33148,,N,
33161,64,,
33164,,N,
33183,,N,
33295,,N,
33307,,N,
33329,108,S,Cita para entregar documentación.
33364,,N,
33526,,N,
33547,69,,
33617,53,,
33682,58,,
33692,97,,
33765,83,,
33791,,N,
33797,55,,
33806,54,,
33829,60,,
33833,,N,
33939,,N,
33983,,N,
33985,,N,
33988,,N,
34032,59,,
34060,45,,
34062,92,,
34078,62,,
34082,,N,
34083,61,,
34089,80,,
34104,,N,
34131,47,,
34516,,N,
34520,71,,
34526,71,,
34532,99,,
