Número de comprobante,Aciertos,Acreditado,Detalles
8876,,N,
8891,61,,
8943,65,,
8955,40,,
8982,32,,
9175,35,,
9200,53,,
9282,104,S,
9283,37,,
9295,,N,
9311,77,,
9350,112,S,
9445,,N,
9464,37,,
9471,102,,
9489,52,,
9500,44,,
9556,50,,
9579,38,,
9630,44,,
9643,75,,
9647,86,,
9687,47,,
9696,,N,
9698,,N,
9729,93,,
9780,55,,
9797,,N,
9801,108,S,
9952,93,,
9992,78,,
9993,79,,
10007,,N,
10315,73,,
10323,92,,
10343,87,,
10356,32,,
10400,58,,
10406,29,,
10456,37,,
10538,,N,
10619,103,,
10625,61,,
10675,51,,
10734,99,,
10741,36,,
10832,46,,
10842,,N,
10939,95,,
10954,64,,
10980,,N,
10996,114,S,
11023,43,,
11079,21,,
11086,88,,
11094,44,,
11102,49,,
11116,46,,
11158,30,,
11191,76,,
11194,59,,
11201,62,,
11204,,N,
11235,41,,
11239,91,,
11266,61,,
11450,65,,
11476,104,S,Cita para entregar documentación.
11491,55,,
11532,43,,
11541,85,,
11580,76,,
11679,35,,
11704,43,,
11729,40,,
11741,73,,
11753,52,,
11772,80,,
11785,105,S,Cita para entregar documentación.
11792,64,,
11818,,N,
11903,,N,
11941,49,,
11968,37,,
11977,,N,
12017,48,,
12109,42,,
12142,35,,
12177,40,,
12191,43,,
12195,73,,
12228,,N,
12244,53,,
12446,,N,
12485,47,,
12506,55,,
12508,33,,
12511,61,,
12523,,N,
12545,42,,
12580,33,,
12635,67,,
12798,44,,
12807,102,,
12848,62,,
12860,52,,
12880,34,,
12894,108,S,Cita para entregar documentación.
13031,109,S,
13057,45,,
13072,104,S,Cita para entregar documentación.
13075,89,,
13131,56,,
13194,100,,
13212,78,,
13214,73,,
13398,,N,
13413,79,,
13429,55,,
13440,66,,
13512,35,,
13612,29,,
13702,39,,
13815,66,,
13870,88,,
13939,56,,
13968,38,,
13992,82,,
13993,38,,
14070,64,,
14135,48,,
14248,99,,
14307,45,,
14362,43,,
14372,36,,
14382,40,,
14433,41,,
14493,,N,
14513,33,,
14524,37,,
14530,86,,
14626,31,,
14702,56,,
14738,,N,
14763,64,,
14857,24,,
14925,60,,
14936,,N,
15106,77,,
15372,111,S,Cita para entregar documentación.
15383,53,,
15387,85,,
15414,,N,
15449,45,,
15471,101,,
15517,43,,
15566,80,,
15567,96,,
15594,27,,
15605,57,,
15643,55,,
15646,,N,
15672,114,S,
15754,77,,
15814,52,,
15825,90,,
15923,56,,
15977,70,,
16001,37,,
16021,45,,
16086,97,,
16110,46,,
16130,36,,
16140,35,,
16161,31,,
16174,39,,
16253,49,,
16255,56,,
16279,41,,
16280,67,,
16342,55,,
16361,59,,
16395,,N,
16447,,N,
16483,51,,
16535,30,,
16656,70,,
16676,95,,
16726,24,,
16754,94,,
16816,45,,
16870,42,,
16985,28,,
16992,56,,
17020,113,S,
17044,33,,
17078,37,,
17151,107,S,Cita para entregar documentación.
17195,43,,
17264,40,,
17297,86,,
17425,46,,
17504,67,,
17519,52,,
17606,43,,
17616,,N,
17618,,N,
17628,90,,
17672,44,,
17687,86,,
17736,,N,
17783,47,,
17956,38,,
17995,73,,
18017,94,,
18101,43,,
18156,46,,
18165,107,S,Cita para entregar documentación.
18201,116,S,
18209,40,,
18332,32,,
18347,36,,
18408,87,,
18461,,N,
18481,70,,
18492,64,,
18574,,N,
18634,,N,
18676,36,,
18678,81,,
18705,53,,
18709,47,,
18723,,N,
18761,34,,
18775,36,,
18824,50,,
18885,55,,
18903,103,,
19026,109,S,
19035,41,,
19036,100,,
19135,85,,
19154,71,,
19185,86,,
19202,28,,
19246,84,,
19321,55,,
19379,62,,
19387,,N,
19527,,N,
19535,25,,
19613,51,,
19644,119,S,
19673,42,,
19723,56,,
19748,101,,
19785,41,,
19799,48,,
19815,,N,
19873,88,,
19901,,N,
19940,30,,
19975,80,,
19989,65,,
20088,33,,
20138,46,,
20268,75,,
20319,106,S,
20335,33,,
20436,29,,
20447,37,,
20512,56,,
20516,77,,
20520,36,,
20589,46,,
20630,63,,
20655,,N,
20732,34,,
20740,55,,
20745,62,,
20825,36,,
20933,36,,
20978,59,,
21114,40,,
21143,,N,
21198,35,,
21283,99,,
21334,,N,
21371,36,,
21372,44,,
21381,116,S,Cita para entregar documentación.
21406,59,,
21433,68,,
21521,73,,
21541,44,,
21558,29,,
21586,55,,
21616,44,,
21775,51,,
21793,56,,
21794,44,,
21979,67,,
22035,40,,
22046,35,,
22204,,N,
22223,59,,
22245,,N,
22272,46,,
22323,69,,
22327,51,,
22367,52,,
22407,45,,
22440,39,,
22491,53,,
22531,53,,
22538,51,,
22694,36,,
22780,36,,
22795,88,,
22825,91,,
22830,69,,
22850,36,,
23022,46,,
23063,103,,
23068,33,,
23121,44,,
23124,30,,
23157,57,,
23161,61,,
23167,55,,
23199,33,,
23223,65,,
23247,53,,
23262,,N,
23308,45,,
23358,38,,
23362,92,,
23406,70,,
23450,60,,
23469,90,,
23600,65,,
23603,,N,
23690,29,,
23714,37,,
23734,46,,
23818,42,,
23832,77,,
23879,25,,
24001,45,,
24025,48,,
24083,100,,
24173,52,,
24190,35,,
24222,62,,
24262,,N,
24282,73,,
24304,93,,
24445,50,,
24458,,N,
24629,62,,
24766,80,,
24771,46,,
24811,45,,
24843,63,,
24844,39,,
24895,37,,
24925,,N,
24955,30,,
25042,90,,
25149,35,,
25325,47,,
25357,35,,
25364,74,,
25428,54,,
25538,29,,
25640,57,,
25643,44,,
25672,35,,
25689,100,,
25690,81,,
25727,,N,
25794,38,,
25807,71,,
25818,,N,
25826,81,,
25841,49,,
25850,95,,
25875,32,,
25901,41,,
25981,44,,
25984,56,,
26019,,N,
26021,56,,
26029,59,,
26040,95,,
26094,42,,
26124,52,,
26166,64,,
26200,47,,
26253,89,,
26293,66,,
26330,39,,
26346,45,,
26358,79,,
26367,,N,
26419,52,,
26463,77,,
26467,33,,
26497,,N,
26525,,N,
26571,26,,
26583,64,,
26608,54,,
26625,64,,
26628,81,,
26645,65,,
26665,64,,
26668,55,,
26686,55,,
26701,54,,
26702,46,,
26737,70,,
26762,40,,
26770,,N,
26772,37,,
26792,,N,
26821,38,,
26853,43,,
26883,57,,
26907,31,,
26920,23,,
26929,42,,
26943,38,,
26973,100,,
26974,98,,
26979,61,,
27030,52,,
27045,63,,
27062,54,,
27069,,N,
27099,,N,
27148,50,,
27156,97,,
27162,41,,
27167,38,,
27174,47,,
27176,53,,
27216,60,,
27218,73,,
27219,48,,
27222,49,,
27227,40,,
27237,75,,
27271,78,,
27291,44,,
27314,42,,
27332,57,,
27360,,N,
27422,59,,
27424,87,,
27468,35,,
27504,72,,
27561,70,,
27563,57,,
27585,,N,
27662,46,,
27681,33,,
27692,77,,
27721,87,,
27758,68,,
27762,91,,
27820,36,,
27883,69,,
27885,,N,
27970,,N,
27973,37,,
27976,114,S,Cita para entregar documentación.
28083,39,,
28089,87,,
28128,48,,
28156,35,,
28218,84,,
28319,70,,
28324,22,,
28333,52,,
28351,41,,
28354,,N,
28366,68,,
28429,56,,
28507,24,,
28511,73,,
28576,,N,
28584,77,,
28610,76,,
28629,77,,
28658,,N,
28703,,N,
28720,44,,
28729,61,,
28734,,N,
28823,76,,
28826,66,,
28877,66,,
28961,35,,
29087,,N,
29256,,N,
29258,66,,
29293,59,,
29348,112,S,Cita para entregar documentación.
29379,81,,
29400,,N,
29432,,N,
29434,,N,
29465,,N,
29474,,N,
29599,,N,
29659,36,,
29667,,N,
29677,,N,
29678,,N,
29702,,N,
29726,99,,
29794,,N,
29935,,N,
29963,114,S,Cita para entregar documentación.
29974,32,,
30090,81,,
30130,108,S,Cita para entregar documentación.
30220,,N,
30254,,N,
30257,59,,
30293,107,S,Cita para entregar documentación.
30336,34,,
30342,,N,
30428,94,,
30490,,N,
30591,65,,
30604,,N,
30719,,N,
30751,114,S,Cita para entregar documentación.
30817,78,,
30818,,N,
30839,40,,
30849,61,,
30887,,N,
30918,62,,
30933,,N,
30982,107,S,Cita para entregar documentación.
31017,66,,
31019,48,,
31140,,N,
31141,86,,
31157,,N,
31196,,N,
31285,108,S,Cita para entregar documentación.
31290,,N,
31326,57,,
31339,,N,
31351,99,,
31413,,N,
31547,,N,
31656,76,,
31661,,N,
31771,72,,
31778,106,S,Cita para entregar documentación.
31790,,N,
31848,49,,
31892,,N,
31912,,N,
32024,,N,
32041,44,,
32052,,N,
32182,,N,
32192,,N,
32235,73,,
32417,110,S,Cita para entregar documentación.
32451,117,S,Cita para entregar documentación.
32510,,N,
32542,,N,
32556,92,,
32560,47,,
32570,,N,
32599,48,,
32611,,N,
32613,,N,
32652,117,S,
32681,,N,
32686,49,,
32827,56,,
32846,,N,
32855,91,,
32881,90,,
32912,38,,
32938,46,,
33006,37,,
33076,,N,
33079,107,S,Cita para entregar documentación.
33139,62,,
33165,39,,
33166,38,,
33183,,N,
33221,97,,
33242,49,,
33267,78,,
33270,87,,
33438,57,,
33480,36,,
33512,,N,
33557,,N,
33579,42,,
33591,62,,
33718,,N,
33720,114,S,Cita para entregar documentación.
33745,101,,
33808,,N,
33975,66,,
33978,,N,
33993,,N,
34035,83,,
34061,,N,
34064,49,,
34068,86,,
34096,35,,
34115,,N,
34130,76,,
34157,38,,
34160,77,,
34301,,N,
34333,,N,
34344,47,,
34345,,N,
34392,92,,
34417,,N,
34418,,N,
34437,,N,
34466,52,,
34473,,N,
34499,98,,
34509,,N,
34529,,N,
34534,,N,
34589,,N,
34593,,N,
34595,,N,
34632,84,,
34674,34,,
34842,77,,
