Número de comprobante,Aciertos,Acreditado,Detalles
6,88,,
33,72,,
35,73,,
54,119,S,Cita para entregar documentación.
90,,N,
91,66,,
118,,N,
125,49,,
162,64,,
284,74,,
293,77,,
366,48,,
373,29,,
422,48,,
423,52,,
438,48,,
447,,N,
500,41,,
508,40,,
517,42,,
617,101,,
627,39,,
708,,N,
726,98,,
777,,N,
793,104,,
794,45,,
796,47,,
807,88,,
824,47,,
837,82,,
888,81,,
892,87,,
913,67,,
943,88,,
988,70,,
1010,111,S,Cita para entregar documentación.
1025,41,,
1073,57,,
1078,51,,
1097,40,,
1109,67,,
1128,76,,
1148,42,,
1150,40,,
1187,44,,
1204,51,,
1226,71,,
1231,59,,
1264,61,,
1291,55,,
1294,69,,
1330,87,,
1335,40,,
1376,,N,
1393,30,,
1410,,N,
1436,28,,
1496,38,,
1503,38,,
1528,39,,
1589,37,,
1618,64,,
1640,56,,
1678,42,,
1708,37,,
1710,46,,
1808,27,,
1850,45,,
1875,44,,
1909,87,,
1925,72,,
1952,56,,
1983,61,,
2041,62,,
2042,78,,
2045,43,,
2071,47,,
2083,58,,
2119,35,,
2252,47,,
2256,81,,
2264,92,,
2295,50,,
2302,35,,
2322,,N,
2354,51,,
2407,53,,
2450,37,,
2453,89,,
2485,33,,
2522,105,,
2619,68,,
2641,31,,
2657,44,,
2664,113,S,Cita para entregar documentación.
2711,77,,
2712,78,,
2776,64,,
2785,62,,
2874,41,,
2882,99,,
2932,30,,
2941,,N,
3081,94,,
3121,51,,
3136,46,,
3149,74,,
3173,21,,
3204,58,,
3212,43,,
3239,58,,
3243,65,,
3277,117,S,Cita para entregar documentación.
3310,39,,
3355,47,,
3359,64,,
3374,35,,
3426,38,,
3461,71,,
3474,61,,
3524,78,,
3528,,N,
3604,,N,
3625,50,,
3643,34,,
3647,,N,
3685,87,,
3690,34,,
3706,28,,
3744,57,,
3753,71,,
3845,,N,
3869,38,,
3907,30,,
3927,74,,
3932,70,,
3933,58,,
3953,,N,
3954,94,,
4002,59,,
4023,43,,
4027,,N,
4055,34,,
4059,62,,
4101,98,,
4120,,N,
4140,30,,
4154,67,,
4183,86,,
4191,38,,
4196,22,,
4242,96,,
4250,60,,
4278,35,,
4299,,N,
4307,106,,
4339,49,,
4365,65,,
4381,,N,
4396,91,,
4420,30,,
4527,23,,
4531,39,,
4628,38,,
4656,46,,
4663,74,,
4704,46,,
4724,29,,
4731,101,,
4831,46,,
4849,58,,
4857,73,,
4892,37,,
5111,42,,
5173,88,,
5210,32,,
5222,51,,
5238,38,,
5268,106,,
5277,,N,
5294,35,,
5318,42,,
5323,76,,
5339,97,,
5349,105,,
5353,43,,
5355,89,,
5382,87,,
5432,51,,
5476,66,,
5478,24,,
5485,85,,
5512,,N,
5563,93,,
5580,92,,
5592,53,,
5665,118,S,
5669,57,,
5735,46,,
5773,,N,
5782,76,,
5803,68,,
5811,105,,
5851,,N,
5853,45,,
5883,50,,
5932,76,,
5975,37,,
6013,,N,
6032,34,,
6035,78,,
6058,40,,
6160,78,,
6185,41,,
6193,,N,
6215,60,,
6245,67,,
6252,38,,
6256,81,,
6358,42,,
6361,60,,
6373,63,,
6384,27,,
6474,88,,
6475,45,,
6480,35,,
6497,43,,
6610,35,,
6613,56,,
6625,81,,
6632,88,,
6641,80,,
6652,54,,
6656,53,,
6719,32,,
6828,91,,
6848,37,,
6883,,N,
6897,,N,
6915,45,,
6932,26,,
6966,112,S,
6983,52,,
7003,32,,
7026,96,,
7039,54,,
7120,41,,
7124,30,,
7139,89,,
7149,40,,
7174,83,,
7337,51,,
7345,37,,
7410,85,,
7412,35,,
7413,84,,
7419,94,,
7555,36,,
7629,,N,
7690,40,,
7702,84,,
7717,38,,
7801,55,,
7901,101,,
7931,50,,
8027,30,,
8035,74,,
8042,41,,
8091,88,,
8140,42,,
8149,59,,
8157,38,,
8178,64,,
8184,41,,
8248,42,,
8264,50,,
8279,51,,
8341,59,,
8363,52,,
8390,41,,
8394,88,,
8410,62,,
8458,,N,
8466,34,,
8469,81,,
8486,,N,
8526,70,,
8531,68,,
8532,106,,
8560,112,S,
8572,68,,
8574,84,,
8612,41,,
8613,40,,
8624,74,,
8637,108,,
8682,101,,
8701,33,,
8724,59,,
8749,29,,
8768,26,,
8782,49,,
8804,32,,
8814,51,,
8873,59,,
8878,,N,
8942,48,,
8992,43,,
8994,81,,
9020,23,,
9035,29,,
9051,61,,
9066,,N,
9126,52,,
9148,91,,
9173,80,,
9203,58,,
9204,33,,
9230,69,,
9235,115,S,Cita para entregar documentación.
9245,105,,
9296,84,,
9302,92,,
9320,66,,
9356,51,,
9367,62,,
9368,40,,
9426,,N,
9442,40,,
9455,36,,
9457,70,,
9482,43,,
9497,111,S,Cita para entregar documentación.
9502,58,,
9650,49,,
9713,55,,
9747,48,,
9758,89,,
9786,42,,
9847,100,,
10029,65,,
10082,,N,
10084,65,,
10107,53,,
10151,71,,
10206,37,,
10258,38,,
10295,57,,
10307,57,,
10370,101,,
10378,117,S,Cita para entregar documentación.
10388,,N,
10457,42,,
10475,56,,
10542,80,,
10619,46,,
10642,66,,
10708,65,,
10759,36,,
10765,55,,
10766,94,,
10773,53,,
10784,46,,
10789,57,,
10888,33,,
10891,69,,
10897,54,,
10938,35,,
10950,68,,
10955,54,,
11047,73,,
11083,52,,
11096,36,,
11119,,N,
11124,24,,
11142,96,,
11161,97,,
11208,42,,
11239,34,,
11288,89,,
11367,61,,
11395,,N,
11410,71,,
11470,61,,
11490,97,,
11496,43,,
11509,56,,
11515,38,,
11565,,N,
11570,55,,
11592,63,,
11616,107,,
11618,43,,
11664,,N,
11674,62,,
11676,55,,
11686,75,,
11698,77,,
11722,114,S,
11789,62,,
11839,34,,
11873,,N,
11924,,N,
11938,92,,
11942,41,,
11963,104,,
11972,36,,
11979,117,S,
12003,87,,
12007,,N,
12043,98,,
12044,82,,
12058,41,,
12064,35,,
12082,37,,
12148,,N,
12205,36,,
12253,66,,
12258,48,,
12259,73,,
12278,112,S,
12325,53,,
12421,63,,
12442,72,,
12446,48,,
12505,53,,
12540,,N,
12548,102,,
12554,41,,
12581,44,,
12600,40,,
12615,41,,
12647,114,S,
12656,40,,
12676,46,,
12681,36,,
12696,43,,
12701,42,,
12749,59,,
12762,59,,
12788,45,,
12802,63,,
12804,54,,
12809,44,,
12885,41,,
12900,89,,
12920,,N,
12925,,N,
12941,35,,
13004,62,,
13023,79,,
13027,79,,
13029,50,,
13045,65,,
13049,51,,
13068,87,,
13088,43,,
13101,31,,
13169,,N,
13173,,N,
13177,33,,
13181,50,,
13193,43,,
13224,97,,
13239,116,S,
13258,91,,
13261,55,,
13303,,N,
13304,35,,
13333,30,,
13357,46,,
13400,62,,
13407,103,,
13434,74,,
13480,94,,
13484,93,,
13534,42,,
13568,,N,
13582,81,,
13604,26,,
13640,50,,
13726,,N,
13736,113,S,
13761,110,S,Cita para entregar documentación.
13781,99,,
13788,,N,
13796,43,,
13837,57,,
13869,80,,
13922,69,,
13923,92,,
13992,69,,
14012,44,,
14044,29,,
14046,38,,
14102,79,,
14111,59,,
14122,80,,
14134,74,,
14143,82,,
14151,41,,
14163,,N,
14216,33,,
14238,59,,
14239,72,,
14440,39,,
14454,46,,
14467,65,,
14479,114,S,
14513,51,,
14647,41,,
