Número de comprobante,Aciertos,Acreditado,Detalles
31088,107,S,
31095,40,,
31097,75,,
31145,54,,
31182,81,,
31292,72,,
31371,51,,
31505,47,,
31507,,N,
31620,24,,
31649,55,,
31724,,N,
31748,57,,
31773,38,,
31780,84,,
31782,35,,
31911,48,,
31936,78,,
31954,54,,
32098,43,,
32216,97,,
32282,100,,
32293,58,,
32300,43,,
32339,46,,
32359,53,,
32479,47,,
32546,,N,
32643,57,,
32773,39,,
32806,,N,
32843,,N,
32861,28,,
32873,,N,
32896,,N,
32930,,N,
32955,53,,
32990,,N,
33024,57,,
33077,,N,
33185,97,,
33194,71,,
33208,114,S,Cita para entregar documentación.
33219,80,,
33260,69,,
33293,58,,
33295,108,S,Cita para entregar documentación.
33298,,N,
33339,,N,
33392,75,,
33421,55,,
33429,113,S,
33430,85,,
33478,93,,
33541,49,,
33577,,N,
33591,55,,
33633,,N,
33670,94,,
33682,78,,
33728,62,,
33777,,N,
33801,,N,
33809,102,S,Cita para entregar documentación.
33828,93,,
33832,59,,
33840,72,,
33850,110,S,Cita para entregar documentación.
33861,107,S,Cita para entregar documentación.
33886,77,,
33925,84,,
33933,61,,
33967,55,,
33984,89,,
34016,,N,
34063,41,,
34167,64,,
34170,63,,
34191,55,,
34272,,N,
34305,,N,
34321,,N,
34341,60,,
34342,,N,
34401,,N,
34414,53,,
34459,,N,
34526,100,,
34555,,N,
34588,,N,
34601,64,,
34642,116,S,Cita para entregar documentación.
34645,107,S,Cita para entregar documentación.
34653,93,,
34659,,N,
34692,84,,
34719,84,,
34722,,N,
34824,,N,
34828,,N,
34868,63,,
34931,,N,
34946,100,,
34957,76,,
34976,64,,
34995,,N,
35014,,N,
35064,,N,
35089,103,S,Cita para entregar documentación.
35106,,N,
35108,91,,
35144,72,,
35159,65,,
35168,,N,
35304,49,,
35330,,N,
35369,48,,
35371,,N,
35373,30,,
35394,94,,
35395,54,,
35401,,N,
35411,,N,
35444,99,,
35489,,N,
35613,62,,
35623,,N,
35636,104,S,Cita para entregar documentación.
35654,,N,
35674,,N,
35714,71,,
35725,,N,
35737,83,,
35836,,N,
35839,78,,
35856,,N,
35889,53,,
35898,,N,
35915,64,,
35930,82,,
35945,63,,
35980,79,,
35983,50,,
35988,,N,
36002,,N,
36038,56,,
36059,,N,
36070,94,,
36134,,N,
36162,80,,
36165,,N,
36191,,N,
36192,66,,
36234,81,,
36236,,N,
36261,,N,
36339,101,S,Cita para entregar documentación.
36412,,N,
36419,77,,
36490,100,,
36516,63,,
36541,57,,
36609,100,,
36630,,N,
