Número de comprobante,Aciertos,Acreditado,Detalles
10694,107,S,
10737,79,,
10781,54,,
10797,,N,
10798,96,,
10799,92,,
10805,75,,
10845,55,,
10875,110,S,Cita para entregar documentación.
10890,89,,
10891,,N,
10990,109,S,
11054,102,,
11080,53,,
11119,47,,
11161,101,,
11173,53,,
11196,49,,
11198,101,,
11241,46,,
11270,78,,
11280,55,,
11389,31,,
11446,81,,
11511,37,,
11520,46,,
11599,36,,
11701,89,,
11717,,N,
11718,54,,
11720,46,,
11760,96,,
11802,54,,
11819,62,,
11836,53,,
11891,61,,
11921,81,,
11927,99,,
11939,110,S,Cita para entregar documentación.
12005,,N,
12006,,N,
12026,43,,
12070,80,,
12130,92,,
12158,37,,
12184,92,,
12200,111,S,
12205,64,,
12206,52,,
12240,66,,
12251,108,S,Cita para entregar documentación.
12335,,N,
12434,54,,
12467,62,,
12480,73,,
12494,82,,
12527,81,,
12541,54,,
12543,51,,
12562,,N,
12606,86,,
12683,70,,
12691,41,,
12695,73,,
12781,89,,
12832,83,,
12844,58,,
12901,56,,
12935,50,,
12966,57,,
12984,112,S,
12992,46,,
12998,54,,
13006,50,,
13023,112,S,
13027,52,,
13038,58,,
13067,99,,
13088,88,,
13109,32,,
13133,66,,
13182,64,,
13190,38,,
13236,85,,
13263,67,,
13272,70,,
13299,72,,
13311,49,,
13333,84,,
13469,47,,
13511,80,,
13599,84,,
13602,53,,
13620,93,,
13631,98,,
13641,43,,
13685,45,,
13723,104,,
13757,82,,
13782,89,,
13833,29,,
13847,46,,
13859,52,,
13876,82,,
13976,90,,
13978,66,,
13997,70,,
14024,36,,
14038,100,,
14078,47,,
14163,88,,
14169,63,,
14218,106,,
14228,83,,
14252,45,,
14294,60,,
14365,70,,
14401,50,,
14471,69,,
14474,27,,
14507,,N,
14515,92,,
14549,88,,
14608,77,,
14613,,N,
14623,68,,
14666,38,,
14700,41,,
14741,106,,
14808,105,,
14898,,N,
14989,64,,
15020,63,,
15055,108,S,Cita para entregar documentación.
15088,107,S,Cita para entregar documentación.
15152,57,,
15160,53,,
15269,37,,
15278,86,,
15309,,N,
15333,107,S,Cita para entregar documentación.
15362,58,,
15382,50,,
15391,42,,
15409,39,,
15426,,N,
15430,113,S,Cita para entregar documentación.
15465,69,,
15475,68,,
15478,67,,
15589,71,,
15627,48,,
15658,,N,
15799,86,,
15906,48,,
15909,34,,
15915,50,,
15925,80,,
15949,,N,
15956,97,,
16043,82,,
16118,66,,
16149,47,,
16177,72,,
16222,75,,
16241,82,,
16259,40,,
16302,71,,
16408,45,,
16460,41,,
16475,54,,
16513,77,,
16529,50,,
16533,83,,
16536,63,,
16577,39,,
16594,84,,
16610,81,,
16637,104,,
16669,46,,
16747,69,,
16814,89,,
16818,68,,
16849,62,,
16857,,N,
16861,108,S,
16866,49,,
16906,70,,
16916,92,,
16974,54,,
17079,46,,
17128,39,,
17142,59,,
17172,65,,
17236,,N,
17255,82,,
17311,105,,
17351,85,,
17392,82,,
17395,57,,
17396,39,,
17509,66,,
17530,96,,
17553,,N,
17558,45,,
17577,,N,
17590,,N,
17607,93,,
17655,73,,
17707,,N,
17750,38,,
17751,84,,
17830,103,,
17834,89,,
17880,76,,
17916,45,,
17917,37,,
17938,62,,
17987,,N,
17996,82,,
18000,67,,
18020,112,S,
18145,30,,
18151,43,,
18193,83,,
18213,48,,
18222,60,,
18226,108,S,
18251,41,,
18284,26,,
18355,,N,
18358,63,,
18426,111,S,Cita para entregar documentación.
18441,61,,
18524,81,,
18545,67,,
18546,43,,
18557,96,,
18615,41,,
18623,52,,
18744,56,,
18745,83,,
18818,95,,
18837,73,,
18839,,N,
18878,75,,
18884,77,,
18905,,N,
18907,49,,
18916,44,,
18960,74,,
18991,66,,
18995,86,,
19005,89,,
19067,51,,
19127,,,Cita para aclarar situación escolar.
19147,,N,
19159,82,,
19173,103,,
19203,64,,
19244,68,,
19248,76,,
19300,,N,
19331,32,,
19357,76,,
19366,108,S,
19375,74,,
19383,57,,
19386,111,S,Cita para entregar documentación.
19416,53,,
19459,51,,
19562,61,,
19675,78,,
19691,60,,
19774,61,,
19828,93,,
19841,67,,
19852,59,,
19853,25,,
19864,77,,
19876,48,,
19895,33,,
19898,58,,
19939,,N,
20050,81,,
20149,,N,
20154,62,,
20157,,N,
20186,48,,
20298,53,,
20301,76,,
20306,107,S,
20320,65,,
20351,112,S,Cita para entregar documentación.
20430,62,,
20495,61,,
20538,47,,
20547,,N,
20566,85,,
20610,66,,
20618,47,,
20709,,N,
20757,78,,
20842,99,,
20873,66,,
20918,50,,
20920,52,,
20922,70,,
20988,87,,
21023,48,,
21028,74,,
21052,86,,
21129,90,,
21133,35,,
21138,84,,
21148,81,,
21169,,N,
21227,48,,
21233,,N,
21294,47,,
21295,43,,
21316,78,,
21317,70,,
21443,64,,
21523,84,,
21546,69,,
21589,65,,
21604,54,,
21621,61,,
21656,,N,
21707,90,,
21745,72,,
21814,46,,
21882,,N,
21916,,N,
21927,66,,
21937,91,,
21941,91,,
21961,65,,
22040,91,,
22044,94,,
22052,66,,
22122,63,,
22130,85,,
22142,109,S,Cita para entregar documentación.
22194,,N,
22247,63,,
22271,,N,
22319,36,,
22347,54,,
22366,51,,
22472,46,,
22534,77,,
22586,98,,
22624,83,,
22777,,N,
22784,82,,
22791,59,,
22798,77,,
22838,81,,
22866,48,,
22867,105,,
22873,104,,
22875,79,,
22990,106,,
22999,55,,
23018,54,,
23027,53,,
23046,54,,
23077,45,,
23118,96,,
23164,60,,
23189,,N,
23206,101,,
23218,50,,
23221,63,,
23241,45,,
23252,97,,
23293,53,,
23364,34,,
23388,61,,
23470,54,,
23495,101,,
23514,60,,
23522,47,,
23611,98,,
23636,66,,
23680,,N,
23688,65,,
23711,,N,
23713,46,,
23732,55,,
23777,104,,
23837,75,,
23859,45,,
23861,82,,
23864,78,,
23871,65,,
23906,44,,
23940,,N,
23986,,N,
23990,55,,
23993,101,,
23996,59,,
24078,55,,
24079,40,,
24102,77,,
24106,34,,
24114,48,,
24119,56,,
24161,95,,
24250,95,,
24263,,N,
24295,59,,
24310,32,,
24328,53,,
24424,,N,
24468,43,,
24484,,N,
24501,40,,
24514,,N,
24534,,N,
24543,110,S,
24636,60,,
24717,75,,
24730,64,,
24774,57,,
24792,65,,
24841,74,,
24867,44,,
24967,42,,
24974,54,,
24976,93,,
24998,90,,
25048,,N,
25052,61,,
25093,48,,
25163,64,,
25166,72,,
25227,49,,
25293,69,,
25316,55,,
25350,,N,
25355,113,S,Cita para entregar documentación.
25394,,N,
25404,103,,
25413,106,,
25420,110,S,Cita para entregar documentación.
25460,111,S,
25530,104,,
25550,,N,
25560,100,,
25583,103,,
25710,68,,
25831,,N,
25842,56,,
25853,53,,
25895,89,,
25917,87,,
25918,56,,
26028,,N,
26059,63,,
26064,,N,
26081,104,,
26140,50,,
26179,53,,
26208,82,,
26240,69,,
26277,88,,
26284,66,,
26292,83,,
26373,76,,
26395,63,,
26439,77,,
26513,45,,
26528,82,,
26562,83,,
26609,47,,
26623,54,,
26657,43,,
26661,28,,
26711,61,,
26723,,N,
26746,54,,
26788,35,,
26797,61,,
26823,,N,
26855,30,,
26870,70,,
26885,54,,
26886,81,,
26890,55,,
26925,57,,
26949,68,,
26954,32,,
26994,35,,
26998,43,,
27008,60,,
27029,55,,
27058,,N,
27066,38,,
27092,96,,
27117,,N,
27160,90,,
27191,88,,
27206,48,,
27233,43,,
27242,93,,
27297,,N,
27321,47,,
27352,65,,
27359,52,,
27369,52,,
27377,85,,
27405,63,,
27435,79,,
27508,89,,
27523,43,,
27527,66,,
27557,72,,
27592,53,,
27603,50,,
27641,38,,
27647,39,,
27648,49,,
27673,32,,
27676,,N,
27700,,N,
27704,67,,
27745,57,,
27760,92,,
27789,64,,
27837,65,,
27845,,N,
27889,105,,
27923,,N,
27933,54,,
27936,55,,
27996,42,,
27999,,N,
28010,,N,
28080,76,,
28120,84,,
28122,52,,
28176,,N,
28260,69,,
28285,65,,
28322,88,,
28371,52,,
28384,97,,
28420,54,,
28440,78,,
28442,,N,
28445,,,Cita para aclarar situación escolar.
28493,36,,
28505,47,,
28534,43,,
28555,57,,
28562,62,,
28604,107,S,
28687,,N,
28690,66,,
28727,91,,
28759,,N,
28765,98,,
28792,85,,
28811,,N,
28812,73,,
28859,61,,
28865,,N,
28925,,N,
28936,,N,
28959,,N,
28988,87,,
29021,,N,
29042,104,,
29043,67,,
29080,,N,
29127,,N,
29136,,N,
29144,66,,
29182,40,,
29207,83,,
29211,,N,
29219,,N,
29228,69,,
29247,110,S,Cita para entregar documentación.
29272,,N,
29278,84,,
29279,66,,
29341,102,,
29425,82,,
29455,63,,
29467,77,,
29472,,N,
29503,105,,
29517,44,,
29549,,N,
29556,,N,
29713,,N,
29718,,N,
29725,,N,
29760,54,,
29770,83,,
29772,106,,
29786,78,,
29831,82,,
29857,39,,
29960,,N,
29965,62,,
29975,49,,
30035,60,,
30051,44,,
30080,96,,
30127,73,,
30162,,N,
30178,42,,
30183,62,,
30188,,N,
30197,110,S,Cita para entregar documentación.
30263,59,,
30284,71,,
30292,62,,
30308,,N,
30316,88,,
30354,36,,
30365,,N,
30457,108,S,Cita para entregar documentación.
30471,73,,
30503,,N,
30574,62,,
30585,83,,
30616,111,S,Cita para entregar documentación.
30661,118,S,Cita para entregar documentación.
30694,,N,
30696,60,,
30699,,N,
30702,96,,
30797,77,,
30947,73,,
30980,,N,
31028,59,,
31047,38,,
31058,106,,
31062,,N,
31082,64,,
31083,,N,
31085,44,,
31144,,N,
31218,91,,
31219,98,,
31287,56,,
31293,,N,
31298,,N,
31325,,N,
31328,,N,
31335,40,,
31365,85,,
31388,62,,
31396,,N,
31447,,N,
31460,,N,
31466,98,,
31468,,N,
31528,52,,
31535,,N,
31550,75,,
31569,,N,
31599,,N,
31605,49,,
31687,62,,
31714,72,,
31741,,N,
31752,120,S,Cita para entregar documentación.
31765,93,,
31773,,N,
31824,83,,
31861,,N,
31922,,N,
31933,104,,
31936,,N,
31940,,N,
31942,89,,
31956,38,,
31990,,N,
32070,81,,
32078,76,,
32104,,N,
32124,55,,
32176,,N,
32212,,N,
32236,70,,
32286,,N,
32342,116,S,Cita para entregar documentación.
32355,,N,
32379,64,,
32427,,N,
32452,,N,
32454,,N,
32501,101,,
32518,80,,
32531,70,,
32535,58,,
32565,79,,
32569,64,,
32595,77,,
32604,55,,
32609,,N,
32651,71,,
32657,108,S,Cita para entregar documentación.
32704,75,,
32718,,N,
32722,63,,
32838,,N,
32849,,N,
32910,62,,
32925,,N,
32956,48,,
32965,,N,
32971,100,,
32974,112,S,Cita para entregar documentación.
32992,112,S,Cita para entregar documentación.
33010,,N,
33030,102,,
33084,63,,
33099,40,,
33102,51,,
33112,91,,
33145,,N,
33147,56,,
33156,103,,
33177,45,,
33193,,N,
33231,87,,
33236,,N,
33263,88,,
33286,107,S,Cita para entregar documentación.
33294,66,,
33329,82,,
33361,,N,
33365,45,,
33366,78,,
33388,58,,
33417,94,,
33432,,N,
33520,,N,
33555,52,,
33574,,N,
33576,83,,
33577,115,S,Cita para entregar documentación.
33594,53,,
33600,,N,
33675,,N,
33682,69,,
33729,71,,
33731,,N,
33732,,N,
33746,92,,
33782,106,,
33814,54,,
33840,54,,
33843,73,,
33885,,N,
33897,34,,
33902,59,,
33919,,N,
33928,,N,
33951,,N,
33986,81,,
34010,73,,
34146,74,,
34187,,N,
34193,94,,
34210,62,,
34273,94,,
34292,,N,
34331,60,,
34336,,N,
34341,,N,
34397,89,,
34478,50,,
34540,61,,
34552,78,,
34558,61,,
34577,,N,
34607,,N,
34668,,N,
34669,89,,
34691,100,,
34759,48,,
34796,57,,
34805,,N,
34877,108,S,
34892,93,,
34894,,N,
34913,97,,
34915,73,,
34918,,N,
34919,48,,
34930,56,,
34933,,N,
34945,,N,
34961,,N,
34962,,N,
34977,71,,
34986,,N,
34997,,N,
34999,,N,
35000,56,,
35008,60,,
35018,41,,
35035,83,,
35039,62,,
35042,,N,
35050,,N,
35069,,N,
35074,78,,
35087,,N,
35088,,N,
35090,68,,
35095,,N,
35114,76,,
35137,105,,
35164,67,,
35707,40,,
