Número de comprobante,Aciertos,Acreditado,Detalles
11154,66,,
11156,76,,
11173,90,,
11229,36,,
11251,85,,
11269,94,,
11272,71,,
11294,69,,
11339,,N,
11368,61,,
11390,45,,
11498,,N,
11521,82,,
11530,75,,
11630,105,,
11654,,N,
11668,46,,
11692,,N,
11702,75,,
11708,68,,
11737,83,,
11747,,N,
11752,56,,
11755,82,,
11756,98,,
11795,,N,
11808,45,,
11853,65,,
11911,107,S,Cita para entregar documentación.
11917,103,,
11922,,N,
11924,112,S,
12015,64,,
12073,33,,
12089,102,,
12099,35,,
12135,80,,
12151,,N,
12178,82,,
12235,44,,
12236,,N,
12239,,N,
12252,40,,
12281,84,,
12305,,N,
12335,59,,
12408,,N,
12417,44,,
12423,41,,
12438,45,,
12441,56,,
12444,60,,
12471,62,,
12542,83,,
12583,78,,
12587,94,,
12593,47,,
12615,70,,
12623,64,,
12632,88,,
12743,57,,
12772,85,,
12786,,N,
12792,87,,
12828,39,,
12830,60,,
12842,102,,
12862,,N,
12872,,N,
12878,67,,
12906,,N,
12926,33,,
12938,98,,
13000,103,,
13003,93,,
13058,77,,
13227,48,,
13238,,N,
13276,55,,
13337,68,,
13352,74,,
13377,66,,
13416,83,,
13419,87,,
13444,38,,
13447,71,,
13522,70,,
13567,39,,
13579,53,,
13583,62,,
13587,82,,
13588,,N,
13610,,N,
13664,95,,
13697,,N,
13708,70,,
13712,82,,
13714,96,,
13717,116,S,
13719,36,,
13730,58,,
13731,39,,
13740,102,,
13742,87,,
13883,54,,
13895,66,,
13903,102,,
13908,39,,
13939,79,,
14043,102,,
14052,51,,
14071,87,,
14081,80,,
14086,53,,
14090,66,,
14102,82,,
14142,,N,
14303,87,,
14311,56,,
14325,,N,
14346,83,,
14445,69,,
14492,69,,
14505,103,,
14668,93,,
14748,,N,
14863,28,,
14880,41,,
14919,82,,
14931,78,,
14937,44,,
14953,53,,
14967,92,,
15010,110,S,Cita para entregar documentación.
15023,49,,
15071,77,,
15105,52,,
15211,,N,
15246,,N,
15387,78,,
15411,33,,
15436,37,,
15457,,N,
15499,46,,
15529,98,,
15620,,N,
15682,52,,
15751,38,,
15802,63,,
15896,103,,
15901,84,,
15908,91,,
15912,105,,
15935,74,,
15963,,N,
15978,99,,
16015,45,,
16037,36,,
16059,,N,
16061,107,S,
16090,62,,
16093,28,,
16116,,N,
16137,46,,
16138,53,,
16156,66,,
16164,81,,
16183,,N,
16227,,N,
16329,39,,
16362,59,,
16376,40,,
16462,56,,
16499,42,,
16502,101,,
16511,,N,
16577,,N,
16586,67,,
16587,43,,
16591,59,,
16594,109,S,
16644,83,,
16670,80,,
16871,89,,
16874,50,,
16888,65,,
16889,81,,
16892,77,,
16908,65,,
16932,73,,
16971,116,S,
16972,38,,
16994,41,,
17001,84,,
17019,,N,
17031,40,,
17052,100,,
17053,,N,
17107,108,S,
17115,,N,
17126,61,,
17131,75,,
17152,,N,
17156,40,,
17178,67,,
17189,91,,
17190,101,,
17235,110,S,Cita para entregar documentación.
17240,56,,
17241,108,S,
17258,,N,
17280,74,,
17285,91,,
17289,86,,
17346,73,,
17377,100,,
17419,66,,
17472,84,,
17575,57,,
17588,46,,
17637,37,,
17640,76,,
17855,58,,
17860,52,,
17886,113,S,
17889,,N,
17895,53,,
17942,,N,
17959,50,,
17960,91,,
17965,115,S,Cita para entregar documentación.
17967,91,,
17990,46,,
18012,38,,
18015,78,,
18020,100,,
18029,77,,
18037,85,,
18041,65,,
18052,,N,
18066,,N,
18067,110,S,
18076,,N,
18102,49,,
18106,63,,
18137,104,,
18155,,N,
18245,58,,
18251,,N,
18357,66,,
18366,47,,
18369,,N,
18381,92,,
18411,54,,
18418,42,,
18431,53,,
18436,32,,
18483,,N,
18520,79,,
18542,69,,
18570,32,,
18572,67,,
18593,98,,
18595,96,,
18605,65,,
18656,93,,
18714,38,,
18726,97,,
18779,,N,
18813,87,,
18956,114,S,Cita para entregar documentación.
18980,62,,
19076,95,,
19080,108,S,
19097,56,,
19105,84,,
19116,92,,
19123,36,,
19171,,N,
19179,64,,
19180,107,S,Cita para entregar documentación.
19182,98,,
19190,39,,
19191,90,,
19198,,N,
19203,48,,
19212,108,S,Cita para entregar documentación.
19280,37,,
19283,81,,
19339,98,,
19346,51,,
19375,48,,
19429,,N,
19432,113,S,Cita para entregar documentación.
19434,68,,
19467,39,,
19476,42,,
19487,69,,
19488,84,,
19510,27,,
19519,46,,
19532,62,,
19568,72,,
19570,77,,
19630,35,,
19633,60,,
19700,55,,
19796,105,,
19800,92,,
19852,58,,
19992,39,,
20052,76,,
20055,,N,
20085,43,,
20107,76,,
20188,59,,
20198,29,,
20230,,N,
20263,64,,
20281,82,,
20299,65,,
20300,,N,
20347,68,,
20356,100,,
20368,48,,
20402,45,,
20403,51,,
20427,82,,
20576,73,,
20577,32,,
20579,46,,
20697,31,,
20772,84,,
20805,43,,
20859,54,,
20897,,N,
20942,51,,
20983,50,,
20997,101,,
21017,,N,
21018,48,,
21023,63,,
21034,69,,
21051,68,,
21104,51,,
21106,48,,
21148,52,,
21165,66,,
21167,31,,
21272,37,,
21295,106,,
21318,76,,
21344,81,,
21359,45,,
21367,89,,
21396,49,,
21443,90,,
21470,57,,
21484,48,,
21516,60,,
21519,28,,
21530,37,,
21646,,N,
21675,45,,
21852,101,,
21913,46,,
21914,68,,
21944,50,,
21955,32,,
21971,,N,
22005,52,,
22151,44,,
22157,93,,
22196,54,,
22210,75,,
22281,37,,
22440,50,,
22444,,N,
22453,67,,
22457,71,,
22468,64,,
22471,27,,
22482,74,,
22613,73,,
22668,101,,
22750,,N,
22793,38,,
22839,,N,
22870,66,,
22925,45,,
22992,53,,
22996,56,,
23053,27,,
23092,46,,
23099,69,,
23140,63,,
23156,31,,
23240,41,,
23261,81,,
23269,105,,
23328,81,,
23329,93,,
23407,52,,
23433,90,,
23434,99,,
23462,86,,
23473,69,,
23508,110,S,Cita para entregar documentación.
23542,63,,
23575,67,,
23602,95,,
23642,100,,
23659,103,,
23682,100,,
23691,48,,
23712,48,,
23749,97,,
23768,,N,
23838,61,,
23857,84,,
23873,83,,
23901,44,,
23942,115,S,Cita para entregar documentación.
23945,71,,
23962,97,,
23966,,N,
24006,90,,
24009,38,,
24061,,N,
24225,90,,
24242,84,,
24302,49,,
24314,93,,
24320,38,,
24323,40,,
24334,76,,
24367,44,,
24368,62,,
24382,,N,
24414,,N,
24563,55,,
24564,81,,
24567,81,,
24631,68,,
24689,65,,
24690,100,,
24715,,N,
24737,102,,
24759,103,,
24769,46,,
24781,36,,
24840,58,,
24849,42,,
24940,100,,
24972,,N,
25034,84,,
25073,,N,
25074,54,,
25082,87,,
25160,47,,
25182,64,,
25207,91,,
25243,104,,
25283,54,,
25312,89,,
25348,89,,
25382,39,,
25439,39,,
25581,,N,
25606,67,,
25681,61,,
25685,96,,
25795,,N,
25845,43,,
25876,73,,
25893,54,,
25925,,N,
25933,29,,
26056,71,,
26069,67,,
26098,32,,
26106,66,,
26120,59,,
26125,110,S,
26129,40,,
26177,,N,
26255,57,,
26288,,N,
26323,94,,
26338,99,,
26409,54,,
26419,109,S,Cita para entregar documentación.
26424,41,,
26448,87,,
26453,96,,
26455,105,,
26472,50,,
26512,57,,
26600,,N,
26621,92,,
26683,,N,
26715,62,,
26732,103,,
26764,39,,
26847,94,,
26855,,N,
26884,76,,
26984,45,,
27007,88,,
27008,51,,
27081,37,,
27099,73,,
27100,,N,
27125,65,,
27163,77,,
27164,71,,
27172,61,,
27191,,N,
27302,50,,
27320,58,,
27366,57,,
27378,89,,
27385,38,,
27444,53,,
27466,62,,
27476,58,,
27523,34,,
27547,79,,
27574,86,,
27614,58,,
27630,47,,
27686,64,,
27703,73,,
27717,53,,
27729,61,,
27731,84,,
27758,33,,
27797,96,,
27875,47,,
27914,81,,
27959,109,S,Cita para entregar documentación.
27990,58,,
28002,76,,
28005,100,,
28057,48,,
28137,67,,
28154,93,,
28177,75,,
28246,45,,
28255,38,,
28280,51,,
28328,112,S,Cita para entregar documentación.
28344,,N,
28353,53,,
28373,,N,
28389,64,,
28393,69,,
28400,55,,
28402,,N,
28405,48,,
28446,66,,
28450,45,,
28465,56,,
28486,67,,
28503,36,,
28507,,N,
28521,80,,
28538,46,,
28573,83,,
28585,66,,
28599,96,,
28605,68,,
28615,47,,
28633,56,,
28644,78,,
28678,73,,
28681,65,,
28713,55,,
28735,59,,
28738,,N,
28755,48,,
28757,68,,
28762,64,,
28775,75,,
28846,,N,
28856,61,,
28859,36,,
28873,,N,
28878,39,,
28880,,N,
28911,57,,
28914,74,,
28924,54,,
28957,95,,
28964,,N,
29003,67,,
29053,,N,
29066,85,,
29131,61,,
29168,58,,
29227,51,,
29231,,N,
29279,65,,
29285,58,,
29299,54,,
29341,96,,
29371,,N,
29382,74,,
29408,60,,
29413,,N,
29444,65,,
29487,87,,
29512,,N,
29524,112,S,Cita para entregar documentación.
29598,108,S,Cita para entregar documentación.
29608,90,,
29623,93,,
29628,,N,
29640,,N,
29655,,N,
29697,104,,
29707,50,,
29744,73,,
29752,74,,
29790,63,,
29810,105,,
29811,52,,
29820,72,,
29831,69,,
29850,,N,
29880,105,,
29890,59,,
29899,,N,
29963,88,,
30001,,N,
30015,,N,
30026,,N,
30033,52,,
30061,99,,
30081,50,,
30095,41,,
30107,103,,
30119,62,,
30180,59,,
30189,96,,
30190,40,,
30222,47,,
30249,41,,
30253,47,,
30255,63,,
30258,,N,
30320,90,,
30347,,N,
30354,,N,
30401,47,,
30435,96,,
30487,74,,
30500,86,,
30568,94,,
30610,97,,
30618,94,,
30636,,N,
30646,71,,
30648,79,,
30664,76,,
30731,,N,
30744,,N,
30804,,N,
30818,63,,
30822,85,,
30856,65,,
30877,96,,
30893,63,,
30919,56,,
30972,34,,
30983,106,,
31033,84,,
31213,96,,
31221,77,,
31260,54,,
31267,67,,
31276,103,,
31284,68,,
31291,73,,
31316,,N,
31332,,N,
31422,90,,
31435,112,S,Cita para entregar documentación.
31439,92,,
31446,98,,
31509,103,,
31549,90,,
31552,,N,
31556,86,,
31617,100,,
31634,73,,
31673,74,,
31689,74,,
31690,99,,
31702,62,,
31730,64,,
31791,80,,
31895,105,,
31981,,N,
32002,81,,
32049,,N,
32063,94,,
32064,72,,
32070,,N,
32083,55,,
32103,97,,
32136,,N,
32155,,N,
32195,52,,
32204,,N,
32233,78,,
32269,78,,
32274,50,,
32317,55,,
32322,59,,
32332,,N,
32337,88,,
32359,102,,
32392,75,,
32396,,N,
32407,57,,
32408,65,,
32409,47,,
32527,,N,
32549,,N,
32562,,N,
32584,,N,
32679,73,,
32684,79,,
32685,,N,
32780,,N,
32826,49,,
32902,75,,
32957,70,,
32975,,N,
32983,41,,
32987,36,,
33004,38,,
33016,,N,
33049,29,,
33051,,N,
33223,,N,
33234,70,,
33311,,N,
33357,72,,
33368,105,,
33428,52,,
33455,56,,
33460,114,S,Cita para entregar documentación.
33469,60,,
33488,79,,
33497,80,,
33517,84,,
33531,,N,
33558,71,,
33566,80,,
33585,82,,
33599,105,,
33652,,N,
33659,66,,
33671,103,,
33744,51,,
33768,61,,
33800,86,,
33809,,N,
33847,,N,
33954,,N,
34038,,N,
34054,49,,
34098,,N,
34112,100,,
34512,34,,
34522,61,,
