Número de comprobante,Aciertos,Acreditado,Detalles
12650,,N,
12656,43,,
12686,91,,
12692,,N,
12694,92,,
12717,90,,
12733,41,,
12861,,N,
12892,51,,
12933,94,,
12973,57,,
13040,42,,
13184,41,,
13252,103,,
13254,56,,
13307,82,,
13339,69,,
13378,37,,
13433,59,,
13434,51,,
13436,46,,
13467,51,,
13524,38,,
13558,48,,
13611,71,,
13643,54,,
13691,75,,
13720,61,,
13726,101,,
13739,66,,
13748,39,,
13757,94,,
13807,62,,
13850,59,,
13853,37,,
14020,91,,
14028,101,,
14039,30,,
14067,32,,
14088,81,,
14100,41,,
14121,80,,
14154,80,,
14174,109,S,Cita para entregar documentación.
14253,72,,
14302,47,,
14339,52,,
14341,40,,
14402,52,,
14415,,N,
14448,60,,
14455,56,,
14463,27,,
14493,40,,
14503,93,,
14567,58,,
14575,,N,
14581,,N,
14583,55,,
14584,53,,
14616,113,S,
14649,56,,
14652,42,,
14657,68,,
14721,71,,
14726,97,,
14758,59,,
14810,31,,
14848,68,,
14851,43,,
14901,50,,
14939,37,,
15166,60,,
15181,86,,
15188,49,,
15192,77,,
15221,63,,
15278,62,,
15324,63,,
15325,62,,
15362,64,,
15367,70,,
15458,,N,
15592,46,,
15598,61,,
15627,103,,
15653,81,,
15661,37,,
15736,96,,
15813,61,,
15818,46,,
15819,60,,
15862,55,,
15887,,N,
15902,55,,
15915,69,,
15917,44,,
15923,45,,
15945,61,,
15954,108,S,Cita para entregar documentación.
15983,82,,
15996,56,,
16012,63,,
16022,71,,
16034,55,,
16073,62,,
16124,87,,
16134,51,,
16160,78,,
16167,85,,
16171,75,,
16178,71,,
16188,28,,
16197,41,,
16254,53,,
16317,41,,
16367,80,,
16370,98,,
16442,109,S,
16499,36,,
16685,37,,
16688,47,,
16725,44,,
16733,42,,
16751,87,,
16854,108,S,Cita para entregar documentación.
16857,78,,
16869,55,,
16911,73,,
16940,96,,
16972,114,S,Cita para entregar documentación.
16975,79,,
16985,53,,
16991,63,,
17001,40,,
17058,74,,
17061,63,,
17062,82,,
17104,87,,
17140,74,,
17146,101,,
17160,77,,
17182,101,,
17218,85,,
17221,91,,
17224,53,,
17231,96,,
17243,66,,
17247,76,,
17263,85,,
17313,51,,
17373,55,,
17404,48,,
17436,53,,
17472,53,,
17521,57,,
17594,48,,
17599,65,,
17608,67,,
17630,60,,
17657,105,S,Cita para entregar documentación.
17679,60,,
17691,37,,
17704,45,,
17750,40,,
17803,51,,
18103,97,,
18138,64,,
18146,58,,
18173,49,,
18182,59,,
18307,74,,
18321,,N,
18345,67,,
18346,83,,
18380,66,,
18486,72,,
18541,74,,
18590,55,,
18594,,N,
18665,64,,
18696,62,,
18752,50,,
19002,61,,
19025,57,,
19066,103,,
19165,,N,
19197,79,,
19205,94,,
19345,45,,
19397,68,,
19412,49,,
19492,55,,
19501,60,,
19524,,N,
19649,79,,
19667,37,,
19709,75,,
19741,57,,
19749,49,,
19783,72,,
19803,,N,
19814,80,,
19924,56,,
19976,,N,
20101,,N,
20222,31,,
20227,80,,
20274,40,,
20282,63,,
20297,58,,
20314,61,,
20354,52,,
20375,83,,
20379,,N,
20391,42,,
20408,54,,
20462,33,,
20479,47,,
20485,94,,
20489,54,,
20498,76,,
20509,57,,
20512,104,,
20542,,N,
20568,103,,
20602,38,,
20642,39,,
20653,50,,
20679,,N,
20710,100,,
20753,67,,
20777,26,,
20793,33,,
20811,64,,
20827,44,,
20862,91,,
20893,101,,
20910,51,,
20995,58,,
21081,63,,
21093,42,,
21101,72,,
21167,42,,
21284,44,,
21299,66,,
21318,47,,
21327,58,,
21350,,N,
21354,96,,
21357,46,,
21428,63,,
21429,,N,
21526,68,,
21552,70,,
21590,57,,
21623,108,S,Cita para entregar documentación.
21649,97,,
21660,80,,
21715,43,,
21718,62,,
21725,49,,
21748,56,,
21771,54,,
21882,52,,
21962,57,,
21971,86,,
22110,,N,
22210,96,,
22263,75,,
22287,84,,
22331,53,,
22407,,N,
22458,41,,
22648,88,,
22668,52,,
22693,40,,
22894,69,,
23081,76,,
23114,76,,
23137,70,,
23205,33,,
23211,39,,
23225,66,,
23289,44,,
23404,93,,
23414,55,,
23490,76,,
23511,42,,
23513,112,S,Cita para entregar documentación.
23532,,N,
23555,35,,
23562,,N,
23563,83,,
23573,63,,
23694,72,,
23721,39,,
23759,48,,
23785,33,,
23807,87,,
23821,,N,
23888,106,S,
23900,63,,
24003,,N,
24063,109,S,
24233,47,,
24328,114,S,Cita para entregar documentación.
24355,57,,
24404,51,,
24448,58,,
24475,103,,
24491,44,,
24502,62,,
24553,58,,
24571,87,,
24574,46,,
24612,82,,
24648,,N,
24654,59,,
24661,55,,
24713,61,,
24789,71,,
24796,49,,
24803,71,,
24840,49,,
24881,60,,
24972,50,,
24982,51,,
25007,64,,
25022,55,,
25155,51,,
25291,108,S,
25356,,N,
25403,64,,
25412,52,,
25576,,N,
25617,71,,
25629,68,,
25669,72,,
25736,40,,
25744,50,,
25788,,N,
25842,64,,
25919,,N,
25923,100,,
25953,78,,
25994,87,,
25996,37,,
26025,,N,
26041,102,,
26099,89,,
26130,,N,
26198,46,,
26210,85,,
26228,50,,
26257,,N,
26264,107,S,Cita para entregar documentación.
26313,53,,
26423,51,,
26430,65,,
26445,75,,
26475,65,,
26481,109,S,
26485,,N,
26497,55,,
26509,63,,
26532,72,,
26544,95,,
26576,96,,
26588,86,,
26600,60,,
26608,42,,
26610,,N,
26620,63,,
26640,81,,
26649,59,,
26678,78,,
26717,95,,
26718,59,,
26730,,,Cita para aclarar situación escolar.
26736,88,,
26781,107,S,Cita para entregar documentación.
26813,86,,
26848,61,,
26878,54,,
26887,73,,
27010,79,,
27037,37,,
27066,53,,
27100,,N,
27147,,N,
27161,80,,
27187,63,,
27247,54,,
27261,46,,
27306,31,,
27321,40,,
27328,36,,
27336,65,,
27379,38,,
27384,111,S,Cita para entregar documentación.
27429,,N,
27432,,N,
27433,,N,
27448,53,,
27454,51,,
27471,42,,
27475,103,,
27512,68,,
27516,,N,
27542,58,,
27707,47,,
27710,71,,
27732,104,,
27739,60,,
27793,,N,
27841,95,,
27896,,N,
27933,56,,
27966,108,S,Cita para entregar documentación.
28040,78,,
28158,61,,
28211,,N,
28226,63,,
28243,37,,
28269,66,,
28324,,N,
28349,,N,
28381,104,,
28385,64,,
28400,61,,
28422,,N,
28529,,N,
28537,63,,
28609,59,,
28684,68,,
28751,85,,
28763,,N,
28769,61,,
28864,54,,
28886,40,,
28955,,N,
29077,,N,
29104,86,,
29190,70,,
29228,,N,
29302,54,,
29392,62,,
29412,84,,
29665,49,,
29826,62,,
29840,38,,
29856,84,,
29859,,N,
29872,67,,
29909,48,,
29922,75,,
29953,,N,
29980,71,,
30010,62,,
30047,32,,
30052,,N,
30133,,N,
30249,62,,
30262,87,,
30279,,N,
30346,40,,
30391,,N,
30457,64,,
30473,88,,
30505,,N,
30522,60,,
30535,111,S,Cita para entregar documentación.
30564,68,,
30567,,N,
30568,91,,
30584,,N,
30588,,N,
30664,56,,
30706,,N,
30724,87,,
30752,107,S,Cita para entregar documentación.
30760,,N,
30822,50,,
30829,52,,
30863,,N,
30964,54,,
30969,,N,
30986,90,,
31011,88,,
31022,77,,
31058,66,,
31088,,N,
31090,83,,
31144,51,,
31179,50,,
31186,94,,
31188,78,,
31191,55,,
31205,68,,
31221,49,,
31233,42,,
31237,,N,
31240,66,,
31261,,N,
31284,94,,
31293,,N,
31351,,N,
31450,,N,
31451,32,,
31493,88,,
31512,68,,
31516,62,,
31529,,N,
31545,40,,
31556,80,,
31560,61,,
31561,36,,
31573,76,,
31588,56,,
31596,,N,
31639,98,,
31640,59,,
31647,46,,
31651,,N,
31711,79,,
31746,,N,
31749,40,,
31765,99,,
31793,51,,
31803,35,,
31835,,N,
31860,110,S,Cita para entregar documentación.
31870,,N,
31926,,N,
31927,,N,
31931,,N,
31934,89,,
31959,52,,
31966,65,,
31989,56,,
32008,,N,
32017,,N,
32020,63,,
32029,71,,
32054,106,S,Cita para entregar documentación.
32087,,N,
32100,98,,
32102,80,,
32201,114,S,Cita para entregar documentación.
32213,,N,
32223,66,,
32250,65,,
32291,,N,
32333,39,,
32348,78,,
32375,111,S,Cita para entregar documentación.
32380,,N,
32473,,N,
32480,46,,
32492,97,,
32498,98,,
32516,55,,
32546,80,,
32608,107,S,Cita para entregar documentación.
32651,,N,
32666,45,,
32669,96,,
32687,62,,
32695,,N,
32826,,N,
32862,,N,
32865,45,,
32866,,N,
32871,42,,
32927,,N,
32956,,N,
32984,,N,
33018,50,,
33034,58,,
33098,36,,
33169,99,,
33214,94,,
33230,52,,
33258,,N,
33309,,N,
33326,98,,
33361,73,,
33420,51,,
33437,80,,
33443,67,,
33485,,N,
33492,52,,
33501,92,,
33520,,N,
33555,,N,
33561,105,S,
33583,56,,
33643,,N,
33677,,N,
33686,,N,
33717,,N,
33744,,N,
33780,,N,
33807,51,,
33889,,N,
33892,,N,
33938,32,,
33940,,N,
33953,,N,
33981,47,,
34033,,N,
34052,,N,
34087,,N,
34103,,N,
34130,71,,
34151,63,,
34162,48,,
34165,38,,
34179,61,,
34194,43,,
34236,50,,
34323,29,,
34351,82,,
34374,65,,
34438,59,,
34453,,N,
34497,46,,
34518,79,,
34539,,N,
34589,,N,
34615,,N,
34620,,N,
34625,,N,
34763,,N,
34787,,N,
34889,76,,
34926,74,,
34933,56,,
34945,58,,
34982,,N,
34996,99,,
35041,90,,
35105,58,,
35146,117,S,Cita para entregar documentación.
35154,94,,
35176,92,,
35191,74,,
35196,41,,
35201,,N,
35206,,N,
35216,77,,
35250,65,,
35260,,N,
35314,,N,
35316,38,,
35930,82,,
