Número de comprobante,Aciertos,Acreditado,Detalles
4937,,N,
4967,77,,
4974,63,,
5109,,N,
5140,83,,
5181,91,,
5190,73,,
5216,59,,
5250,49,,
5304,97,,
5351,110,S,Cita para entregar documentación.
5380,66,,
5387,76,,
5391,99,,
5400,79,,
5402,40,,
5430,76,,
5467,113,S,Cita para entregar documentación.
5490,73,,
5491,61,,
5501,54,,
5511,92,,
5520,54,,
5568,,,Cita para aclarar situación escolar.
5569,,N,
5571,56,,
5587,85,,
5626,69,,
5632,42,,
5638,66,,
5650,34,,
5661,73,,
5771,,N,
5788,92,,
5812,99,,
5818,40,,
5858,,N,
5860,63,,
5864,57,,
5866,,N,
5891,,,Cita para aclarar situación escolar.
5893,60,,
5907,94,,
5915,79,,
5965,97,,
5969,107,,
6010,52,,
6011,54,,
6014,72,,
6015,85,,
6018,61,,
6023,108,,
6025,50,,
6065,48,,
6094,47,,
6149,109,S,Cita para entregar documentación.
6151,70,,
6192,63,,
6243,94,,
6278,55,,
6305,71,,
6318,64,,
6377,87,,
6380,79,,
6423,59,,
6449,47,,
6458,61,,
6460,58,,
6476,61,,
6505,,N,
6521,41,,
6549,104,,
6555,54,,
6558,113,S,Cita para entregar documentación.
6567,105,,
6576,88,,
6584,90,,
6612,87,,
6620,55,,
6628,106,,
6644,53,,
6673,65,,
6685,100,,
6698,64,,
6705,107,,
6713,46,,
6721,40,,
6774,107,,
6782,32,,
6800,50,,
6814,83,,
6818,92,,
6830,,N,
6834,98,,
6843,51,,
6845,51,,
6867,42,,
6884,67,,
6896,40,,
6901,,N,
6916,58,,
6951,58,,
6969,31,,
6990,41,,
6992,56,,
6996,62,,
7001,56,,
7008,44,,
7049,32,,
7067,53,,
7070,67,,
7093,39,,
7102,97,,
7106,94,,
7119,,N,
7121,53,,
7130,88,,
7166,55,,
7173,71,,
7179,63,,
7192,88,,
7321,35,,
7341,,N,
7359,98,,
7380,61,,
7481,29,,
7525,34,,
7563,83,,
7632,41,,
7637,69,,
7751,41,,
7769,82,,
7786,68,,
7816,45,,
7865,82,,
7978,77,,
8019,40,,
8044,55,,
8172,41,,
8209,55,,
8213,39,,
8258,104,,
8266,73,,
8282,60,,
8284,115,S,
8329,108,,
8404,43,,
8449,41,,
8477,43,,
8508,77,,
8547,76,,
8553,83,,
8600,62,,
8616,,N,
8693,100,,
8736,36,,
8759,32,,
8761,37,,
8776,46,,
8789,87,,
8794,,N,
8807,27,,
8824,49,,
8855,71,,
8865,,N,
8916,,N,
8944,,N,
8993,69,,
9041,76,,
9065,52,,
9099,108,,
9158,65,,
9160,60,,
9234,85,,
9244,78,,
9278,,N,
9291,42,,
9298,,N,
9313,96,,
9316,81,,
9335,69,,
9350,61,,
9364,,N,
9384,97,,
9394,92,,
9447,86,,
9460,78,,
9470,104,,
9479,58,,
9483,62,,
9488,81,,
9489,106,,
9495,32,,
9532,96,,
9536,,N,
9538,52,,
9541,43,,
9556,87,,
9598,66,,
9602,58,,
9636,83,,
9680,98,,
9691,111,S,Cita para entregar documentación.
9696,46,,
9704,53,,
9707,79,,
9766,96,,
9821,114,S,Cita para entregar documentación.
9832,37,,
9855,54,,
9857,105,,
9908,49,,
9969,92,,
9978,58,,
10007,,N,
10010,46,,
10034,,N,
10040,80,,
10047,106,,
10061,47,,
10078,43,,
10094,,N,
10097,57,,
10159,70,,
10184,70,,
10201,,N,
10227,56,,
10279,25,,
10309,33,,
10329,,N,
10339,97,,
10355,42,,
10374,68,,
10393,49,,
10431,,N,
10442,86,,
10448,55,,
10466,55,,
10506,47,,
10530,66,,
10539,59,,
10544,42,,
10562,47,,
10582,34,,
10583,59,,
10591,,N,
10605,78,,
10621,65,,
10628,,N,
10631,64,,
10659,75,,
10676,116,S,Cita para entregar documentación.
10709,57,,
10717,66,,
10724,,N,
10762,57,,
10885,57,,
10892,52,,
10956,,N,
10957,52,,
11003,52,,
11022,63,,
11029,99,,
11049,50,,
11054,58,,
11055,,N,
11056,67,,
11057,55,,
11064,,N,
11085,74,,
11092,62,,
11098,82,,
11129,80,,
11167,50,,
11169,,N,
11196,51,,
11197,,N,
11212,64,,
11236,87,,
11246,,N,
11285,95,,
11303,37,,
11339,34,,
11383,,N,
11465,33,,
11482,64,,
11491,114,S,Cita para entregar documentación.
11493,69,,
11494,31,,
11530,,N,
11559,,N,
11611,90,,
11651,74,,
11652,70,,
11654,60,,
11689,68,,
11708,75,,
11769,60,,
11777,94,,
11805,,N,
11806,50,,
11811,46,,
11825,31,,
11827,,N,
11831,76,,
11893,77,,
11915,65,,
11932,76,,
11945,112,S,
11957,107,,
11970,63,,
12005,73,,
12023,55,,
12067,91,,
12106,106,,
12114,,N,
12124,82,,
12140,99,,
12147,77,,
12177,50,,
12187,53,,
12198,86,,
12204,,N,
12239,55,,
12248,45,,
12271,36,,
12288,82,,
12294,53,,
12342,57,,
12346,88,,
12365,43,,
12392,81,,
12400,53,,
12419,,N,
12482,68,,
12531,38,,
12552,29,,
12563,85,,
12589,,N,
12590,57,,
12608,78,,
12617,,N,
12622,108,,
12638,85,,
12682,81,,
12706,67,,
12758,101,,
12773,75,,
12783,,N,
12798,59,,
12815,112,S,Cita para entregar documentación.
12841,33,,
12848,89,,
12862,83,,
12865,105,,
12866,60,,
12880,83,,
12887,85,,
12892,51,,
12906,42,,
12913,97,,
12938,71,,
12962,43,,
12963,108,,
13001,55,,
13019,76,,
13043,101,,
13070,,N,
13076,91,,
13083,72,,
13084,80,,
13112,72,,
13115,30,,
13132,55,,
13221,59,,
13237,67,,
13243,100,,
13291,40,,
13455,26,,
13478,53,,
13509,,N,
13514,,N,
13520,79,,
13544,111,S,
13547,76,,
13557,69,,
13565,95,,
13576,71,,
13591,99,,
13599,62,,
13617,73,,
13671,87,,
13683,95,,
13686,115,S,Cita para entregar documentación.
13687,75,,
13693,73,,
13734,83,,
13743,67,,
13787,84,,
13793,57,,
13805,66,,
13810,,N,
13901,,N,
13961,82,,
13979,,N,
14014,43,,
14040,79,,
14067,59,,
14083,45,,
14091,51,,
14152,88,,
14364,60,,
14368,41,,
14419,51,,
14422,52,,
14447,51,,
14494,59,,
14546,62,,
14554,64,,
14555,59,,
14605,70,,
14635,99,,
14645,43,,
14685,47,,
14731,37,,
14762,69,,
14786,81,,
14800,82,,
14893,45,,
14905,57,,
14939,103,,
14994,65,,
15037,49,,
15145,54,,
15184,102,,
15251,48,,
15254,72,,
15261,83,,
15338,,N,
15462,107,,
15529,54,,
15542,63,,
15555,97,,
15633,77,,
15688,50,,
15756,99,,
15772,90,,
15834,,N,
15858,70,,
15866,110,S,Cita para entregar documentación.
15891,61,,
15901,,N,
15932,30,,
15944,78,,
15971,86,,
15991,,N,
16029,57,,
16042,51,,
16051,56,,
16066,116,S,
16070,,N,
16079,70,,
16083,105,,
16089,34,,
16097,59,,
16123,93,,
16166,65,,
16177,64,,
16189,,N,
16190,57,,
16213,45,,
16252,91,,
16279,65,,
16284,73,,
16303,,N,
16306,61,,
16310,,N,
16350,75,,
16384,,N,
16385,45,,
16428,,N,
16452,53,,
16501,81,,
16539,44,,
16565,101,,
16580,93,,
16587,80,,
16675,58,,
16677,50,,
16708,57,,
16723,68,,
16732,70,,
16853,47,,
16911,95,,
16923,54,,
17021,77,,
17054,56,,
17060,38,,
17119,72,,
17267,57,,
17346,60,,
17379,70,,
17384,43,,
17438,70,,
17475,39,,
17486,58,,
17540,91,,
17562,40,,
17582,111,S,Cita para entregar documentación.
17592,57,,
17600,40,,
17728,80,,
17739,,N,
17756,115,S,
17787,43,,
17806,63,,
17819,113,S,Cita para entregar documentación.
17821,44,,
17824,72,,
17831,85,,
17836,74,,
17838,,N,
17857,79,,
17858,94,,
17878,85,,
17910,115,S,
17927,74,,
17938,46,,
17957,63,,
17960,68,,
18046,53,,
18074,76,,
18094,68,,
18174,62,,
18203,66,,
18238,55,,
18243,88,,
18244,65,,
18250,63,,
18264,70,,
18317,53,,
18331,67,,
18352,38,,
18376,,N,
18380,,N,
18383,51,,
18413,108,,
18465,35,,
18491,46,,
18501,92,,
18553,55,,
18557,49,,
18583,64,,
18584,57,,
18597,60,,
18632,36,,
18649,58,,
18698,31,,
18722,70,,
18798,61,,
18840,59,,
18841,66,,
18860,70,,
18912,81,,
18937,74,,
18992,66,,
19009,93,,
19019,93,,
19024,83,,
19031,112,S,Cita para entregar documentación.
19032,57,,
19082,43,,
19127,58,,
19153,,N,
19175,97,,
19205,81,,
19218,55,,
19238,42,,
19269,72,,
19296,75,,
19302,43,,
19338,97,,
19345,38,,
19347,,N,
19372,70,,
19388,58,,
19396,,N,
19398,90,,
19436,44,,
19449,80,,
19460,60,,
19584,72,,
19656,,N,
19657,84,,
19675,101,,
19682,69,,
19684,62,,
19697,49,,
19700,84,,
19702,65,,
19723,71,,
19725,79,,
19733,68,,
19772,48,,
19784,,N,
19806,28,,
19812,36,,
19827,79,,
19837,65,,
19887,56,,
19915,46,,
19956,56,,
19963,40,,
20001,47,,
20060,69,,
20065,,N,
20085,112,S,
20137,90,,
20143,93,,
20162,60,,
20165,57,,
20185,58,,
20198,57,,
20224,81,,
20251,68,,
20264,77,,
20284,54,,
20313,65,,
20343,66,,
20429,75,,
20450,109,S,
20465,105,,
20468,74,,
20561,39,,
20597,92,,
20638,96,,
20724,57,,
20743,39,,
20753,42,,
20793,81,,
20799,44,,
20842,92,,
20859,108,,
20877,66,,
20882,88,,
20886,76,,
20904,34,,
20937,72,,
20948,43,,
20964,,N,
20969,,N,
20983,85,,
20987,79,,
20990,82,,
21008,45,,
21043,56,,
21044,110,S,Cita para entregar documentación.
21067,68,,
21070,53,,
21094,99,,
21118,50,,
21122,46,,
21137,51,,
21140,71,,
21153,49,,
21179,75,,
21184,37,,
21189,70,,
21232,50,,
21259,85,,
21286,58,,
21297,26,,
21305,88,,
21308,71,,
21316,51,,
21328,72,,
21347,57,,
21360,,N,
21361,34,,
21370,53,,
21387,86,,
21428,70,,
21458,65,,
21473,103,,
21494,47,,
21495,41,,
21498,52,,
21562,39,,
21580,93,,
21581,,N,
21604,40,,
21605,,N,
21610,,N,
21627,73,,
21640,53,,
21678,,N,
21681,51,,
21682,86,,
21694,89,,
21734,99,,
21803,32,,
21811,48,,
21827,54,,
21834,80,,
21837,81,,
21867,70,,
21881,43,,
21901,42,,
21903,,N,
21919,65,,
21921,69,,
21968,30,,
21972,39,,
21983,94,,
21990,59,,
21998,85,,
22005,56,,
22010,104,,
22035,55,,
22052,84,,
22066,75,,
22071,33,,
22129,77,,
22165,92,,
22250,64,,
22260,86,,
22416,42,,
22479,52,,
22503,35,,
22512,61,,
22553,,N,
22581,74,,
22589,51,,
22603,46,,
22654,77,,
22662,40,,
22672,87,,
22697,57,,
22754,59,,
22835,77,,
22853,44,,
22888,,N,
22927,71,,
22939,72,,
22940,86,,
22988,97,,
23029,80,,
23160,48,,
23181,65,,
23191,111,S,
23196,75,,
23203,78,,
23205,58,,
23210,101,,
23220,54,,
23236,101,,
23245,74,,
23266,33,,
23305,41,,
23345,72,,
23394,40,,
23436,61,,
23477,104,,
23498,71,,
23565,53,,
23722,108,,
23760,96,,
23766,53,,
23775,55,,
23782,96,,
23860,38,,
23906,36,,
23911,73,,
23979,92,,
23985,90,,
23986,44,,
23992,83,,
23999,89,,
24002,95,,
24003,83,,
24031,75,,
24034,97,,
24042,81,,
24053,98,,
24064,74,,
24090,79,,
24099,88,,
24101,52,,
24129,77,,
24201,78,,
24256,90,,
24262,51,,
24286,43,,
24300,78,,
24312,53,,
24330,111,S,Cita para entregar documentación.
24346,30,,
24365,73,,
24373,100,,
24374,101,,
24426,70,,
24438,103,,
24459,57,,
24460,89,,
24474,44,,
24534,54,,
24537,86,,
24556,65,,
24566,65,,
24578,49,,
24595,40,,
24642,28,,
24667,61,,
24669,47,,
24720,72,,
24721,40,,
24722,70,,
24743,110,S,
24746,44,,
24752,47,,
24796,60,,
24811,36,,
24837,100,,
24847,92,,
24862,80,,
24865,83,,
24888,84,,
24891,29,,
24908,52,,
24915,109,S,Cita para entregar documentación.
24916,,N,
24991,50,,
24994,46,,
25004,63,,
25010,69,,
25023,69,,
25025,84,,
25076,85,,
25085,50,,
25134,88,,
25139,,N,
25140,40,,
25144,60,,
25166,76,,
25171,41,,
25195,37,,
25197,99,,
25212,45,,
25229,40,,
25252,68,,
25269,,N,
25288,60,,
25313,89,,
25356,39,,
25380,102,,
25381,36,,
25385,46,,
25411,45,,
25430,,N,
25432,58,,
25442,56,,
25468,,N,
25498,79,,
25507,64,,
25509,40,,
25525,71,,
25554,65,,
25555,72,,
25569,71,,
25586,80,,
25610,59,,
25634,62,,
25646,103,,
25677,50,,
25690,68,,
25692,54,,
25716,88,,
25726,,N,
25735,52,,
25738,115,S,
25754,63,,
25759,91,,
25760,82,,
25776,110,S,
25784,,N,
25788,45,,
25820,82,,
25822,63,,
25856,88,,
25881,,N,
25887,64,,
25889,39,,
25897,41,,
25939,90,,
25963,67,,
25971,80,,
26010,,N,
26160,64,,
26177,73,,
26225,53,,
26237,59,,
26285,33,,
26302,89,,
26340,,,Cita para aclarar situación escolar.
26346,,,Cita para aclarar situación escolar.
26397,67,,
26401,57,,
26457,90,,
26471,,N,
26479,66,,
26496,87,,
26503,53,,
26529,59,,
26586,81,,
26643,70,,
26700,78,,
26754,76,,
26755,80,,
26768,,N,
26782,47,,
26856,75,,
26879,,N,
26891,67,,
26922,57,,
26930,68,,
26933,30,,
27053,82,,
27142,56,,
27181,83,,
27184,63,,
27201,45,,
27249,55,,
27277,83,,
27282,38,,
27286,46,,
27361,92,,
27390,85,,
27404,47,,
27409,64,,
27419,90,,
27423,,N,
27583,61,,
27652,61,,
27654,60,,
27738,95,,
27744,63,,
27881,80,,
27887,50,,
27897,88,,
27920,,N,
27929,43,,
27932,52,,
27954,43,,
27959,25,,
27980,74,,
28008,68,,
28040,35,,
28046,51,,
28075,81,,
28086,81,,
28128,48,,
28153,65,,
28163,,N,
28177,71,,
28252,55,,
28322,,N,
28369,58,,
28410,98,,
28411,42,,
28465,67,,
28496,,N,
28521,,N,
28616,108,,
28651,43,,
28726,48,,
28761,47,,
28823,63,,
28839,57,,
28845,78,,
28871,50,,
28951,108,,
28998,59,,
29040,58,,
29069,68,,
29130,58,,
29140,33,,
29148,89,,
29169,52,,
29240,57,,
29252,64,,
29299,39,,
29306,110,S,Cita para entregar documentación.
29324,53,,
29368,64,,
29384,63,,
29397,46,,
29454,71,,
29479,53,,
29514,90,,
29527,105,,
29528,,N,
29583,86,,
29609,60,,
29652,81,,
29696,,N,
29709,,N,
29819,90,,
29856,56,,
29862,75,,
29908,85,,
29912,102,,
29926,57,,
29932,105,,
29956,36,,
29964,104,,
29985,39,,
29988,70,,
29997,97,,
29998,111,S,Cita para entregar documentación.
30026,37,,
30042,46,,
30060,51,,
30087,83,,
30131,49,,
30136,72,,
30149,62,,
30154,62,,
30160,50,,
30182,96,,
30197,65,,
30218,78,,
30240,35,,
30278,,N,
30279,35,,
30329,39,,
30371,80,,
30372,,N,
30375,54,,
30390,32,,
30427,,N,
30440,49,,
30462,85,,
30513,74,,
30603,57,,
30659,97,,
30668,51,,
30685,51,,
30690,,N,
30691,48,,
30698,67,,
30714,,N,
30721,72,,
30723,61,,
30739,,N,
30745,64,,
30763,62,,
30768,86,,
30779,80,,
30784,80,,
30789,83,,
30808,49,,
30826,60,,
30852,49,,
30855,48,,
30881,43,,
30906,65,,
30910,71,,
30912,47,,
30928,86,,
30932,37,,
30958,82,,
30979,,N,
30982,45,,
30986,94,,
30999,54,,
31001,50,,
31007,,N,
31022,109,S,Cita para entregar documentación.
31038,49,,
31040,39,,
31042,94,,
31044,104,,
31059,68,,
31065,37,,
31090,55,,
31098,103,,
31100,87,,
31117,81,,
31125,42,,
31155,58,,
31160,61,,
31165,56,,
31180,65,,
31200,30,,
31230,103,,
31253,65,,
31302,,N,
31311,57,,
31316,,N,
31339,74,,
31399,67,,
31424,47,,
31437,57,,
31470,40,,
31486,82,,
31490,75,,
31510,55,,
31513,56,,
31524,43,,
31548,52,,
31560,36,,
31635,104,,
31652,66,,
31659,52,,
31834,60,,
31838,72,,
31859,52,,
31883,,N,
31919,52,,
31935,,N,
31968,31,,
31972,64,,
31981,88,,
32108,56,,
32119,,N,
32120,79,,
32185,84,,
32245,81,,
32253,50,,
32282,63,,
32286,84,,
32305,54,,
32331,95,,
32342,65,,
32374,,N,
32415,57,,
32446,96,,
32468,90,,
32477,56,,
32526,114,S,Cita para entregar documentación.
32553,105,,
32583,,N,
32602,98,,
32604,60,,
32619,,N,
32632,60,,
32705,111,S,Cita para entregar documentación.
32709,66,,
32735,56,,
32749,98,,
32751,73,,
32764,69,,
32782,91,,
32793,72,,
32806,58,,
32840,84,,
32852,104,,
32856,95,,
32862,74,,
32928,78,,
32961,84,,
32969,109,S,Cita para entregar documentación.
33008,56,,
33021,65,,
33034,43,,
33052,42,,
33055,83,,
33059,107,,
33079,114,S,Cita para entregar documentación.
33086,103,,
33096,106,,
33114,78,,
33119,69,,
33126,54,,
33136,94,,
33139,,N,
33142,62,,
33147,99,,
33151,,N,
33157,84,,
33160,,N,
33181,80,,
33230,,N,
33259,63,,
33271,106,,
33285,95,,
33291,41,,
33293,,N,
33315,69,,
33357,,N,
33359,46,,
33379,62,,
33431,99,,
33433,94,,
33439,84,,
33442,55,,
33456,,N,
33482,73,,
33489,,N,
33507,88,,
33513,77,,
33525,76,,
33532,,N,
33581,88,,
33599,,N,
33611,101,,
33642,70,,
33658,,N,
33671,,N,
33837,50,,
33839,,N,
33846,69,,
33857,103,,
33858,86,,
33890,118,S,Cita para entregar documentación.
33915,,N,
33943,59,,
33966,57,,
33979,73,,
34004,47,,
34019,64,,
34031,59,,
34054,63,,
34103,38,,
34108,34,,
34141,60,,
34143,75,,
34146,,N,
34155,56,,
34205,110,S,Cita para entregar documentación.
34239,110,S,Cita para entregar documentación.
34242,,N,
34253,113,S,Cita para entregar documentación.
34254,107,,
34260,106,,
34266,,N,
34281,53,,
34340,,N,
34410,72,,
34444,,N,
34447,93,,
34520,86,,
34541,64,,
34560,93,,
34565,65,,
34569,89,,
34572,108,,
34575,75,,
34582,56,,
34644,85,,
34671,99,,
34685,43,,
34712,,N,
34722,,N,
34723,110,S,Cita para entregar documentación.
34730,72,,
34780,65,,
34785,97,,
34812,,N,
34828,96,,
34887,65,,
34905,90,,
34911,,N,
34959,,N,
34963,105,,
34980,,N,
34989,,N,
34995,,N,
35057,42,,
35071,59,,
35164,,N,
35165,,N,
35171,48,,
35174,65,,
35229,,N,
35240,,N,
35301,48,,
35313,63,,
35377,,N,
35438,,N,
35453,111,S,Cita para entregar documentación.
35466,61,,
35499,,N,
35523,35,,
35594,47,,
35670,104,,
35689,96,,
35706,61,,
35724,65,,
35744,,N,
35746,60,,
35756,89,,
35763,43,,
35779,77,,
35815,71,,
35864,58,,
35882,49,,
35901,57,,
35915,90,,
35931,114,S,Cita para entregar documentación.
35970,,N,
35972,78,,
35988,37,,
36021,111,S,Cita para entregar documentación.
36070,,N,
36084,,N,
36112,,N,
36123,39,,
36132,62,,
36149,,N,
36195,,N,
36285,54,,
36300,106,,
36305,94,,
36307,64,,
36312,99,,
36322,97,,
36348,61,,
36382,64,,
36412,88,,
36420,74,,
36451,71,,
36496,,N,
36502,,N,
36514,,N,
36520,82,,
36540,60,,
36577,91,,
36583,92,,
36607,,N,
36612,,N,
36646,78,,
36665,68,,
36697,,N,
36735,,N,
36744,,N,
36748,,N,
36750,67,,
36769,,N,
36790,,N,
36819,,N,
36821,72,,
36827,69,,
36882,64,,
36895,,N,
36897,71,,
36899,,N,
36900,49,,
36917,,N,
36920,,N,
36921,64,,
36960,49,,
36973,89,,
36979,,N,
36984,48,,
36994,66,,
37007,,N,
37014,,N,
37040,89,,
37044,87,,
37084,97,,
37129,40,,
37143,,N,
37237,40,,
37245,,N,
37250,,N,
37267,,N,
37302,71,,
37320,,N,
37343,,N,
37376,,N,
37378,63,,
