Número de comprobante,Aciertos,Acreditado,Detalles
23439,97,,
23494,52,,
23540,49,,
23557,103,,
23558,,N,
23657,28,,
23733,76,,
23765,63,,
23798,,N,
23825,,N,
23870,,N,
23921,52,,
23927,62,,
23972,,N,
23991,55,,
24012,80,,
24126,,N,
24147,50,,
24148,55,,
24149,61,,
24155,55,,
24189,34,,
24274,63,,
24340,101,,
24388,99,,
24394,32,,
24397,,N,
24464,106,S,Cita para entregar documentación.
24482,87,,
24508,82,,
24513,102,,
24601,52,,
24772,46,,
24797,69,,
24816,78,,
24855,118,S,Cita para entregar documentación.
24891,90,,
24925,76,,
25084,104,,
25137,50,,
25231,91,,
25282,66,,
25361,,N,
25396,,N,
25532,76,,
25678,79,,
25763,86,,
25852,64,,
25856,36,,
26029,61,,
26104,102,,
26121,73,,
26135,73,,
26168,83,,
26186,108,S,Cita para entregar documentación.
26203,46,,
26252,41,,
26274,39,,
26315,72,,
26415,54,,
26433,48,,
26457,49,,
26469,88,,
26471,61,,
26493,104,,
26714,95,,
26738,,N,
26774,59,,
26800,65,,
26805,,N,
26846,97,,
26903,83,,
26921,62,,
26932,69,,
26938,113,S,Cita para entregar documentación.
26942,104,,
27017,56,,
27029,90,,
27071,61,,
27091,53,,
27112,89,,
27145,103,,
27176,69,,
27286,74,,
27314,102,,
27369,62,,
27405,55,,
27480,62,,
27569,60,,
27680,,N,
27781,57,,
27805,,N,
27812,,N,
27949,70,,
28008,61,,
28017,51,,
28097,70,,
28285,107,S,Cita para entregar documentación.
28298,78,,
28374,55,,
28394,108,S,
28406,99,,
28435,78,,
28438,59,,
28469,101,,
28491,54,,
28502,44,,
28515,37,,
28533,46,,
28575,,N,
28577,37,,
28620,,N,
28625,62,,
28627,83,,
28646,83,,
28656,89,,
28700,52,,
28732,117,S,Cita para entregar documentación.
28756,72,,
28760,59,,
28807,82,,
28810,,N,
28875,84,,
28891,87,,
28915,74,,
28963,74,,
28987,77,,
28992,62,,
28999,40,,
29002,48,,
29023,,N,
29024,108,S,Cita para entregar documentación.
29025,,N,
29046,60,,
29060,110,S,Cita para entregar documentación.
29108,,N,
29116,89,,
29120,70,,
29121,102,,
29127,96,,
29133,,N,
29134,111,S,Cita para entregar documentación.
29144,,N,
29146,,N,
29151,64,,
29215,61,,
29223,,N,
29259,,N,
29265,46,,
29311,81,,
29322,110,S,Cita para entregar documentación.
29334,38,,
29345,89,,
29348,85,,
29363,52,,
29394,,N,
29401,69,,
29407,,N,
29412,98,,
29414,,N,
29419,,N,
29439,97,,
29465,69,,
29468,111,S,Cita para entregar documentación.
29494,,N,
29523,,N,
29538,,N,
29541,,N,
29554,,N,
29555,,N,
29569,71,,
29584,,N,
29589,115,S,Cita para entregar documentación.
29605,46,,
29617,94,,
29619,,N,
29633,61,,
29664,59,,
29677,,N,
29694,88,,
29709,92,,
29756,111,S,Cita para entregar documentación.
29773,96,,
29784,114,S,Cita para entregar documentación.
29785,85,,
29796,100,,
29801,,N,
29804,72,,
29827,99,,
29830,74,,
29851,92,,
29867,,N,
29870,65,,
29934,68,,
29956,32,,
29960,,N,
29961,,N,
29992,105,,
30058,99,,
30068,64,,
30072,100,,
30113,106,S,Cita para entregar documentación.
30121,45,,
30122,70,,
30174,52,,
30185,,N,
30247,,N,
30263,76,,
30287,,N,
30290,82,,
30295,,N,
30311,110,S,Cita para entregar documentación.
30356,67,,
30363,97,,
30390,82,,
30392,54,,
30412,62,,
30420,41,,
30423,,N,
30437,,N,
30454,102,,
30482,,N,
30484,67,,
30488,113,S,Cita para entregar documentación.
30524,54,,
30525,104,,
30541,,N,
30558,42,,
30579,96,,
30583,62,,
30600,72,,
30602,79,,
30617,41,,
30631,74,,
30642,,N,
30643,86,,
30682,78,,
30711,,N,
30719,92,,
30724,82,,
30745,64,,
30746,89,,
30748,,N,
30761,,N,
30769,,N,
30771,99,,
30819,101,,
30831,62,,
30849,80,,
30852,84,,
30871,,N,
30876,109,S,Cita para entregar documentación.
30890,65,,
30908,,N,
30912,76,,
30924,55,,
30942,112,S,Cita para entregar documentación.
30980,,N,
31015,62,,
31085,,N,
31102,79,,
31112,100,,
31114,86,,
31132,59,,
31142,91,,
31151,99,,
31170,60,,
31187,106,S,Cita para entregar documentación.
31206,63,,
31211,,N,
31238,59,,
31244,75,,
31246,105,,
31252,,N,
31258,,N,
31282,87,,
31290,44,,
31292,95,,
31322,62,,
31342,,N,
31347,,N,
31358,,N,
31396,,N,
31407,60,,
31417,80,,
31421,49,,
31448,98,,
31460,,N,
31462,,N,
31466,80,,
31470,92,,
31472,,N,
31474,58,,
31480,77,,
31484,,N,
31528,68,,
31540,104,,
31588,108,S,Cita para entregar documentación.
31592,99,,
31606,100,,
31640,,N,
31658,108,S,Cita para entregar documentación.
31662,,N,
31706,,N,
31714,107,S,Cita para entregar documentación.
31727,,N,
31736,,N,
31745,53,,
31770,,N,
31775,45,,
31789,63,,
31798,84,,
31813,88,,
31874,39,,
31968,,N,
31971,,N,
31972,88,,
31982,69,,
31993,,N,
32051,86,,
32060,96,,
32077,41,,
32079,90,,
32128,,N,
32142,80,,
32144,,N,
32167,,N,
32169,111,S,Cita para entregar documentación.
32171,78,,
32202,75,,
32215,87,,
32221,83,,
32226,,N,
32235,82,,
32261,99,,
32272,42,,
32292,88,,
32316,,N,
32318,,N,
32319,55,,
32338,57,,
32344,46,,
32347,111,S,Cita para entregar documentación.
32360,,N,
32378,70,,
32390,98,,
32398,46,,
32465,80,,
32557,66,,
32687,56,,
32698,,N,
32737,63,,
32744,,N,
32755,48,,
32776,94,,
32792,,N,
32806,72,,
32820,80,,
32821,72,,
32864,59,,
32923,56,,
32953,97,,
32967,61,,
33052,,N,
33068,,N,
33071,74,,
33099,,N,
33108,,N,
33117,61,,
33125,,N,
33193,108,S,Cita para entregar documentación.
33204,97,,
33218,,N,
33219,,N,
33238,99,,
33278,87,,
33284,109,S,Cita para entregar documentación.
33293,,N,
33300,86,,
33330,87,,
33336,101,,
33337,59,,
33346,95,,
33360,71,,
33422,60,,
33423,65,,
33433,67,,
33453,100,,
33454,,N,
33535,111,S,Cita para entregar documentación.
33540,71,,
33545,90,,
33551,72,,
33561,51,,
33594,,N,
33601,,N,
33614,,N,
33626,,N,
33655,,N,
33658,53,,
33699,68,,
33709,65,,
33722,65,,
33732,97,,
33767,93,,
33787,,N,
33826,61,,
33890,,N,
33898,42,,
33903,75,,
33906,64,,
33916,32,,
33929,65,,
33936,,N,
33951,81,,
33959,102,,
33960,69,,
33962,55,,
34006,31,,
34022,,N,
34053,54,,
34058,,N,
34123,32,,
34155,,N,
34162,94,,
34168,,N,
34182,87,,
34502,59,,
34534,57,,
