Número de comprobante,Aciertos,Acreditado,Detalles
16564,77,,
16665,56,,
16713,48,,
16720,106,,
16759,46,,
16764,101,,
16770,38,,
16779,95,,
16790,66,,
16817,85,,
16820,94,,
16829,113,S,
16850,72,,
16879,99,,
16888,47,,
16940,69,,
16961,107,,
17038,73,,
17045,74,,
17083,,N,
17133,73,,
17138,44,,
17181,,N,
17250,99,,
17279,61,,
17303,64,,
17316,87,,
17350,,N,
17368,78,,
17397,33,,
17409,98,,
17455,,N,
17477,62,,
17501,95,,
17510,,N,
17521,,N,
17526,,N,
17527,108,,
17574,104,,
17583,56,,
17594,,N,
17600,75,,
17634,71,,
17666,72,,
17676,113,S,Cita para entregar documentación.
17685,93,,
17701,71,,
17723,74,,
17741,57,,
17775,118,S,Cita para entregar documentación.
17850,91,,
17896,,N,
17977,50,,
18022,60,,
18115,63,,
18149,66,,
18210,73,,
18275,57,,
18299,96,,
18300,73,,
18309,98,,
18312,107,,
18337,87,,
18382,,N,
18383,59,,
18432,,N,
18555,63,,
18592,56,,
18748,33,,
18815,65,,
18821,102,,
18862,61,,
18890,117,S,
18940,65,,
19018,58,,
19042,86,,
19047,88,,
19075,57,,
19106,68,,
19151,54,,
19156,89,,
19160,89,,
19161,,N,
19169,,N,
19178,74,,
19251,105,,
19259,53,,
19263,85,,
19301,56,,
19345,,N,
19350,97,,
19365,39,,
19390,117,S,Cita para entregar documentación.
19427,48,,
19434,66,,
19441,107,,
19444,66,,
19503,61,,
19507,65,,
19511,97,,
19583,,N,
19591,49,,
19666,106,,
19680,54,,
19681,92,,
19727,99,,
19745,,N,
19766,,N,
19793,48,,
19813,106,,
19858,81,,
19862,57,,
19865,,N,
19869,104,,
19871,48,,
19890,42,,
19946,63,,
19963,,N,
20012,80,,
20019,71,,
20029,71,,
20063,73,,
20105,69,,
20152,100,,
20162,,N,
20200,57,,
20222,96,,
20228,72,,
20334,108,,
20347,,N,
20358,75,,
20364,102,,
20432,118,S,Cita para entregar documentación.
20465,,N,
20578,74,,
20591,47,,
20615,92,,
20674,107,,
20675,115,S,
20679,94,,
20680,82,,
20689,113,S,Cita para entregar documentación.
20812,,N,
20829,75,,
20893,77,,
20896,55,,
20903,79,,
20940,62,,
20941,,N,
20964,76,,
20971,86,,
20993,68,,
21000,88,,
21006,65,,
21026,103,,
21033,40,,
21045,38,,
21079,82,,
21146,56,,
21159,111,S,Cita para entregar documentación.
21199,73,,
21204,,N,
21259,,N,
21387,81,,
21401,64,,
21491,77,,
21494,89,,
21498,29,,
21500,69,,
21539,110,S,
21540,54,,
21544,41,,
21551,67,,
21555,104,,
21566,71,,
21571,108,,
21578,92,,
21584,49,,
21628,64,,
21632,56,,
21646,71,,
21667,71,,
21676,63,,
21689,113,S,
21714,79,,
21737,88,,
21806,79,,
21812,,N,
21817,116,S,
21841,89,,
21890,108,,
21912,83,,
21930,35,,
21949,74,,
21965,49,,
21994,65,,
22009,112,S,
22039,75,,
22070,59,,
22092,99,,
22110,75,,
22111,59,,
22113,45,,
22139,51,,
22193,93,,
22197,63,,
22239,111,S,Cita para entregar documentación.
22267,102,,
22300,95,,
22331,50,,
22333,37,,
22379,54,,
22392,86,,
22394,76,,
22398,69,,
22439,102,,
22476,75,,
22482,69,,
22494,70,,
22510,42,,
22620,101,,
22623,78,,
22637,53,,
22670,102,,
22709,47,,
22864,69,,
22882,,N,
22906,,N,
22911,,N,
22916,103,,
22982,,N,
23016,58,,
23032,70,,
23039,,N,
23047,72,,
23151,45,,
23193,111,S,Cita para entregar documentación.
23197,46,,
23258,103,,
23259,111,S,Cita para entregar documentación.
23297,80,,
23336,93,,
23383,,N,
23410,91,,
23415,,N,
23464,82,,
23484,55,,
23649,100,,
23653,71,,
23659,110,S,Cita para entregar documentación.
23668,56,,
23691,76,,
23701,,N,
23703,,N,
23733,52,,
23749,66,,
23803,,N,
23815,42,,
23816,39,,
23838,114,S,Cita para entregar documentación.
23840,74,,
23877,109,,
23894,114,S,Cita para entregar documentación.
23942,55,,
23978,41,,
24020,118,S,Cita para entregar documentación.
24053,,N,
24091,73,,
24110,93,,
24195,78,,
24279,111,S,Cita para entregar documentación.
24318,77,,
24331,106,,
24351,47,,
24362,58,,
24396,100,,
24448,109,,
24522,73,,
24533,100,,
24557,56,,
24601,59,,
24654,93,,
24661,78,,
24670,89,,
24713,,N,
24825,60,,
24903,105,,
24931,82,,
24957,70,,
24966,36,,
25004,86,,
25037,49,,
25062,57,,
25125,71,,
25148,,N,
25180,87,,
25183,69,,
25185,52,,
25191,,N,
25212,,N,
25225,,N,
25243,48,,
25396,84,,
25435,28,,
25441,113,S,Cita para entregar documentación.
25451,33,,
25514,100,,
25518,,N,
25548,,N,
25616,96,,
25670,85,,
25677,91,,
25678,85,,
25680,66,,
25696,50,,
25728,69,,
25813,112,S,Cita para entregar documentación.
25847,65,,
25856,116,S,Cita para entregar documentación.
25868,62,,
25869,93,,
25873,72,,
25879,67,,
25880,,N,
25886,81,,
25910,,N,
25925,,N,
25930,55,,
25946,,N,
25950,49,,
25977,,N,
25985,,N,
26012,51,,
26026,,N,
26038,72,,
26054,42,,
26070,101,,
26153,67,,
26162,79,,
26173,71,,
26180,96,,
26214,,N,
26263,93,,
26274,53,,
26289,68,,
26332,39,,
26344,88,,
26362,,N,
26378,69,,
26441,,N,
26459,107,,
26465,75,,
26482,82,,
26543,44,,
26587,,N,
26613,,N,
26629,,N,
26637,84,,
26664,71,,
26730,57,,
26743,79,,
26791,59,,
26822,87,,
26848,,N,
26854,93,,
26857,,N,
26859,,N,
26971,50,,
27009,62,,
27034,58,,
27035,115,S,Cita para entregar documentación.
27107,99,,
27115,61,,
27119,48,,
27161,46,,
27188,,N,
27200,39,,
27210,86,,
27212,93,,
27257,,N,
27267,83,,
27334,61,,
27340,28,,
27347,73,,
27355,60,,
27373,98,,
27389,62,,
27404,67,,
27409,77,,
27429,59,,
27437,81,,
27477,69,,
27486,35,,
27491,70,,
27492,103,,
27497,47,,
27521,68,,
27528,,N,
27590,44,,
27596,88,,
27679,38,,
27691,68,,
27709,41,,
27770,80,,
27825,59,,
27910,,N,
28030,77,,
28036,61,,
28046,42,,
28051,,N,
28117,52,,
28121,63,,
28124,81,,
28134,69,,
28154,,N,
28160,36,,
28185,80,,
28197,95,,
28200,101,,
28235,75,,
28287,,N,
28304,59,,
28338,,N,
28343,,N,
28346,78,,
28347,66,,
28395,,N,
28406,89,,
28441,96,,
28446,57,,
28467,63,,
28514,60,,
28516,97,,
28577,53,,
28653,56,,
28656,77,,
28657,98,,
28659,53,,
28661,,N,
28663,60,,
28686,98,,
28697,58,,
28723,,N,
28728,109,,
28731,89,,
28732,,N,
28739,,N,
28741,88,,
28762,40,,
28766,88,,
28776,98,,
28785,,N,
28798,,N,
28809,,N,
28824,87,,
28830,,N,
28836,,N,
28843,93,,
28861,55,,
28866,,N,
28889,69,,
28924,65,,
28929,,N,
28935,,N,
28938,81,,
28942,105,,
28950,87,,
28954,,N,
28984,45,,
28987,80,,
28995,,N,
28996,94,,
28999,,N,
29016,63,,
29059,54,,
29071,87,,
29081,108,,
29083,81,,
29092,,N,
29095,55,,
29104,41,,
29105,99,,
29133,92,,
29146,,N,
29151,70,,
29166,,N,
29190,84,,
29194,,N,
29212,52,,
29213,94,,
29257,92,,
29266,111,S,Cita para entregar documentación.
29270,57,,
29315,,N,
29319,,N,
29323,75,,
29330,93,,
29343,,N,
29344,,N,
29345,,N,
29353,93,,
29389,,N,
29392,,N,
29399,78,,
29436,,N,
29444,,N,
29461,82,,
29462,72,,
29464,,N,
29495,104,,
29513,112,S,Cita para entregar documentación.
29515,90,,
29529,60,,
29532,,N,
29546,,N,
29557,69,,
29567,65,,
29573,86,,
29577,41,,
29583,50,,
29595,83,,
29597,,N,
29608,97,,
29628,,N,
29641,,N,
29646,,N,
29656,,N,
29670,,N,
29693,103,,
29695,,N,
29711,91,,
29715,72,,
29732,,N,
29749,,N,
29777,95,,
29787,114,S,Cita para entregar documentación.
29790,88,,
29791,74,,
29803,59,,
29813,,N,
29824,61,,
29836,,N,
29842,61,,
29858,,N,
29866,103,,
29869,,N,
29893,87,,
29908,83,,
29915,,N,
29937,95,,
29949,,N,
29981,,N,
29996,,N,
30042,75,,
30044,,N,
30047,111,S,Cita para entregar documentación.
30071,76,,
30121,,N,
30126,94,,
30163,57,,
30167,76,,
30169,,N,
30171,85,,
30175,87,,
30176,,N,
30219,103,,
30222,,N,
30252,,N,
30267,,N,
30273,,N,
30291,54,,
30294,71,,
30298,,N,
30301,110,S,Cita para entregar documentación.
30304,96,,
30306,60,,
30320,42,,
30328,73,,
30340,84,,
30357,95,,
30370,93,,
30395,90,,
30402,,N,
30426,77,,
30430,99,,
30455,73,,
30466,92,,
30479,94,,
30481,114,S,Cita para entregar documentación.
30495,,N,
30510,102,,
30519,,N,
30523,69,,
30528,,N,
30531,102,,
30546,60,,
30552,,N,
30567,102,,
30570,86,,
30584,,N,
30586,,N,
30592,102,,
30608,56,,
30610,78,,
30617,,N,
30632,61,,
30662,71,,
30664,96,,
30669,88,,
30683,49,,
30689,62,,
30692,54,,
30701,,N,
30704,39,,
30705,,N,
30710,59,,
30718,41,,
30720,111,S,Cita para entregar documentación.
30737,60,,
30746,103,,
30771,88,,
30773,86,,
30782,,N,
30794,77,,
30795,,N,
30809,87,,
30823,82,,
30828,52,,
30835,116,S,Cita para entregar documentación.
30838,,N,
30848,76,,
30855,,N,
30868,54,,
30883,42,,
30906,41,,
30908,,N,
30914,,N,
30934,116,S,Cita para entregar documentación.
30935,55,,
30939,,N,
30954,112,S,Cita para entregar documentación.
30961,104,,
30968,66,,
30972,,N,
30987,,N,
31006,92,,
31011,97,,
31015,,N,
31036,,N,
31041,68,,
31044,,N,
31052,103,,
31098,,N,
31101,103,,
31116,,N,
31126,,N,
31149,,N,
31153,,N,
31180,,N,
31188,,N,
31190,97,,
31195,79,,
31197,99,,
31212,75,,
31221,,N,
31224,,N,
31227,38,,
31240,85,,
31246,107,,
31253,89,,
31268,78,,
31284,67,,
31291,,N,
31295,,N,
31306,62,,
31362,83,,
31371,56,,
31375,,N,
31384,70,,
31393,90,,
31398,78,,
31405,77,,
31420,97,,
31423,97,,
31459,77,,
31480,51,,
31486,107,,
31492,48,,
31502,98,,
31511,64,,
31524,,N,
31526,99,,
31548,63,,
31549,,N,
31559,,N,
31564,,N,
31587,,N,
31588,59,,
31601,,N,
31603,,N,
31637,78,,
31639,80,,
31721,76,,
31722,,N,
31737,112,S,Cita para entregar documentación.
31738,109,,
31739,111,S,Cita para entregar documentación.
31780,86,,
31781,67,,
31786,43,,
31788,106,,
31815,82,,
31828,70,,
31831,64,,
31841,,N,
31843,,N,
31847,72,,
31855,81,,
31860,117,S,Cita para entregar documentación.
31867,92,,
31921,106,,
31972,83,,
31986,52,,
31991,,N,
32017,57,,
32033,,N,
32046,69,,
32098,73,,
32102,39,,
32105,102,,
32136,72,,
32150,,N,
32159,,N,
32190,94,,
32199,78,,
32213,76,,
32214,,N,
32216,,N,
32221,59,,
32228,79,,
32233,,N,
32239,94,,
32247,,N,
32257,76,,
32260,,N,
32265,98,,
32274,82,,
32289,,N,
32299,95,,
32303,,N,
32310,85,,
32314,90,,
32320,,N,
32331,112,S,Cita para entregar documentación.
32333,,N,
32353,82,,
32357,95,,
32376,54,,
32382,109,,
32395,50,,
32397,51,,
32406,70,,
32424,94,,
32425,79,,
32426,,N,
32455,78,,
32462,52,,
32463,95,,
32517,,N,
32526,103,,
32547,70,,
32549,,N,
32576,73,,
32608,,N,
32636,89,,
32688,94,,
32690,115,S,Cita para entregar documentación.
32720,81,,
32734,105,,
32741,,N,
32751,64,,
32759,99,,
32770,48,,
32771,114,S,Cita para entregar documentación.
32779,71,,
32793,,N,
32812,98,,
32834,80,,
32850,67,,
32856,,N,
32858,102,,
32859,85,,
32898,61,,
32926,115,S,Cita para entregar documentación.
32931,83,,
32943,,N,
32945,111,S,Cita para entregar documentación.
32962,77,,
32977,105,,
32981,,N,
32993,109,,
33000,,N,
33002,54,,
33025,104,,
33027,,N,
33043,99,,
33053,50,,
33066,77,,
33077,86,,
33081,,N,
33082,78,,
33086,,N,
33098,76,,
33121,,N,
33144,48,,
33158,99,,
33172,79,,
33176,65,,
33196,71,,
33257,58,,
33277,53,,
33285,91,,
33301,,N,
33306,100,,
33314,,N,
33319,,N,
33324,53,,
33352,,N,
33377,94,,
33397,56,,
33401,,N,
33459,61,,
33463,109,,
33475,,N,
33484,80,,
33490,,N,
33494,,N,
33497,94,,
33516,84,,
33522,89,,
33550,113,S,Cita para entregar documentación.
33560,90,,
33566,114,S,Cita para entregar documentación.
33575,103,,
33586,,N,
33627,,N,
33666,,N,
33679,68,,
33713,71,,
33719,,N,
33726,71,,
33739,91,,
33761,103,,
33776,104,,
33778,78,,
33785,68,,
33789,,N,
33795,95,,
33796,,N,
33803,95,,
33815,,N,
33844,47,,
33852,106,,
33853,,N,
33859,,N,
33867,105,,
33894,117,S,Cita para entregar documentación.
33898,103,,
33914,99,,
33957,,N,
33961,101,,
33965,56,,
33969,97,,
33974,114,S,Cita para entregar documentación.
34001,39,,
34004,73,,
34009,65,,
34025,82,,
34038,102,,
34040,55,,
34071,85,,
34075,95,,
34085,59,,
34098,95,,
34099,100,,
34123,,N,
34133,70,,
34151,,N,
34153,69,,
34175,,N,
34179,53,,
34184,72,,
34200,,N,
34208,69,,
34229,,N,
34242,67,,
34269,,N,
34270,,N,
34272,,N,
34281,,N,
34289,,N,
34294,,N,
34318,,N,
34323,84,,
34346,107,,
34349,96,,
34386,,N,
34398,88,,
34404,,N,
34420,80,,
34421,38,,
34439,79,,
34440,41,,
34442,99,,
34443,,N,
34447,,N,
34448,59,,
34453,78,,
34460,63,,
34474,,N,
34479,87,,
34483,105,,
34501,,N,
34506,32,,
34511,77,,
34522,70,,
34539,59,,
34546,110,S,Cita para entregar documentación.
34556,52,,
34560,71,,
34571,86,,
34576,,N,
34588,,N,
34599,82,,
34618,,N,
34636,70,,
34643,93,,
34647,59,,
34652,63,,
34660,,N,
34736,,N,
34739,,N,
34771,,N,
34777,71,,
34787,98,,
34791,109,,
34793,,N,
34795,,N,
34813,101,,
34815,67,,
34825,60,,
34846,53,,
34850,56,,
34852,,N,
34901,101,,
34902,37,,
34916,111,S,
34965,99,,
34969,108,,
34983,89,,
35004,65,,
35051,93,,
35054,,N,
35061,85,,
35071,83,,
35108,83,,
35163,94,,
35712,50,,
35718,,N,
