Número de comprobante,Aciertos,Acreditado,Detalles
11827,,N,
11924,58,,
11979,55,,
11980,115,S,Cita para entregar documentación.
12012,,N,
12014,108,S,Cita para entregar documentación.
12115,100,,
12117,106,,
12150,,N,
12188,,C,
12191,112,S,Cita para entregar documentación.
12241,97,,
12260,71,,
12261,,N,
12283,88,,
12300,64,,
12375,80,,
12412,89,,
12450,105,,
12478,78,,
12489,56,,
12499,45,,
12564,63,,
12699,,N,
12800,,N,
12955,,N,
12998,84,,
13005,101,,
13009,83,,
13069,101,,
13111,68,,
13114,,N,
13122,70,,
13154,99,,
13224,76,,
13235,41,,
13237,98,,
13255,92,,
13267,71,,
13290,102,,
13305,97,,
13470,80,,
13648,45,,
13660,56,,
13662,,N,
13816,113,S,
13821,71,,
13945,67,,
14043,,N,
14111,83,,
14165,65,,
14197,105,,
14300,91,,
14453,113,S,
14481,,N,
14513,81,,
14568,92,,
14597,94,,
14616,69,,
14630,94,,
14631,33,,
14676,62,,
14850,90,,
14938,116,S,Cita para entregar documentación.
14957,102,,
14989,59,,
15011,79,,
15040,70,,
15115,,N,
15205,78,,
15305,114,S,Cita para entregar documentación.
15396,80,,
15408,52,,
15501,112,S,Cita para entregar documentación.
15697,100,,
15699,75,,
15784,89,,
15975,65,,
15976,,N,
15997,57,,
16051,112,S,Cita para entregar documentación.
16090,103,,
16106,84,,
16109,48,,
16128,109,S,
16144,88,,
16243,85,,
16306,96,,
16359,66,,
16360,96,,
16365,86,,
16470,85,,
16491,,N,
16503,50,,
16547,91,,
16559,50,,
16655,,N,
16682,106,,
16852,97,,
16867,80,,
16871,108,S,Cita para entregar documentación.
16990,62,,
17001,58,,
17012,,N,
17086,56,,
17110,48,,
17208,93,,
17274,94,,
17300,,N,
17317,78,,
17357,95,,
17392,102,,
17494,67,,
17501,66,,
17533,,N,
17538,87,,
17611,,N,
17623,97,,
17698,,N,
17791,87,,
17848,57,,
18066,48,,
18134,77,,
18168,58,,
18195,,N,
18212,96,,
18214,,N,
18241,100,,
18276,107,,
18297,45,,
18372,74,,
18386,59,,
18432,84,,
18455,90,,
18552,67,,
18598,82,,
18603,111,S,Cita para entregar documentación.
18608,,N,
18724,114,S,Cita para entregar documentación.
18819,92,,
18829,99,,
18868,,C,
18885,75,,
18907,,N,
18930,83,,
18940,108,S,
18954,,N,
19031,81,,
19038,65,,
19045,83,,
19174,53,,
19229,102,,
19346,80,,
19409,103,,
19513,98,,
19587,99,,
19616,59,,
19623,79,,
19637,106,,
19672,102,,
19680,112,S,Cita para entregar documentación.
19720,57,,
19819,70,,
19877,98,,
19903,49,,
19923,51,,
19929,55,,
20020,65,,
20033,90,,
20185,102,,
20231,,N,
20332,80,,
20358,63,,
20396,87,,
20422,,N,
20482,43,,
20488,70,,
20570,50,,
20577,,N,
20584,,N,
20594,,N,
20603,108,S,Cita para entregar documentación.
20669,21,,
20733,53,,
20795,112,S,
20810,110,S,Cita para entregar documentación.
20829,100,,
20844,83,,
20909,44,,
20920,55,,
20927,,N,
20935,,C,
20988,86,,
20995,28,,
21011,106,,
21014,64,,
21115,44,,
21159,42,,
21168,112,S,Cita para entregar documentación.
21171,97,,
21187,,N,
21244,108,S,Cita para entregar documentación.
21259,,N,
21320,91,,
21350,87,,
21382,91,,
21443,110,S,
21468,,C,
21500,84,,
21528,102,,
21618,67,,
21633,103,,
21641,73,,
21656,106,,
21805,108,S,Cita para entregar documentación.
21876,26,,
21905,81,,
21925,78,,
21967,105,,
21996,52,,
22010,82,,
22072,,N,
22106,,N,
22117,61,,
22184,105,,
22228,62,,
22232,90,,
22264,34,,
22266,83,,
22280,,C,
22294,77,,
22309,47,,
22376,78,,
22427,59,,
22539,95,,
22784,111,S,Cita para entregar documentación.
22822,60,,
22921,62,,
23056,98,,
23167,84,,
23227,,N,
23362,88,,
23377,66,,
23381,91,,
23485,,N,
23498,103,,
23517,,N,
23523,,N,
23585,90,,
23591,102,,
23618,76,,
23653,58,,
23655,79,,
23656,,N,
23666,,N,
23728,96,,
23744,65,,
23745,77,,
23793,59,,
23811,89,,
23835,,N,
23836,,N,
23876,101,,
23946,46,,
23960,110,S,Cita para entregar documentación.
24062,68,,
24108,78,,
24109,96,,
24164,111,S,Cita para entregar documentación.
24174,105,,
24205,107,,
24222,52,,
24231,87,,
24290,104,,
24342,98,,
24348,114,S,
24400,98,,
24442,108,S,
24445,100,,
24452,109,S,
24472,42,,
24479,58,,
24572,54,,
24725,84,,
24781,63,,
24789,70,,
24804,90,,
24805,,N,
24905,,C,
25176,76,,
25186,109,S,Cita para entregar documentación.
25514,43,,
25559,101,,
25754,104,,
25912,,N,
26212,60,,
26430,,N,
26431,,N,
26434,10,,
26501,1,,
26524,,N,
26578,111,S,Cita para entregar documentación.
26586,117,S,
26602,108,S,
26612,107,,
26619,88,,
26628,90,,
26680,38,,
26714,79,,
26721,,N,
26875,113,S,Cita para entregar documentación.
26879,,N,
26910,110,S,Cita para entregar documentación.
26925,103,,
27001,97,,
27043,59,,
27053,55,,
27057,61,,
27075,94,,
27084,78,,
27212,22,,
27371,53,,
27414,83,,
27442,76,,
27496,67,,
27695,86,,
27795,55,,
27823,33,,
27946,70,,
28111,80,,
28114,75,,
28152,34,,
28227,,,Cita para aclarar situación escolar.
28387,98,,
28498,66,,
28513,,C,
28521,68,,
28539,113,S,
28557,69,,
28558,68,,
28580,54,,
28585,,N,
28659,,N,
28746,95,,
28784,98,,
28894,105,,
28895,114,S,Cita para entregar documentación.
28904,70,,
28971,63,,
29101,102,,
29123,86,,
29146,51,,
29160,97,,
29304,63,,
29529,97,,
29566,,N,
29613,94,,
29619,107,,
29622,98,,
29635,57,,
29636,76,,
29667,,N,
29696,106,,
29723,,N,
29727,105,,
29760,82,,
29762,69,,
29765,72,,
29844,60,,
29870,109,S,Cita para entregar documentación.
29953,98,,
29959,97,,
29962,80,,
30034,101,,
30113,66,,
30118,,N,
30182,89,,
30199,80,,
30203,81,,
30236,67,,
30243,50,,
30285,92,,
30305,107,,
30432,75,,
30444,,N,
30452,73,,
30461,62,,
30469,88,,
30471,,N,
30472,,N,
30559,,N,
30590,103,,
30591,59,,
30607,106,,
30664,87,,
30673,100,,
30721,64,,
30785,46,,
30808,96,,
30819,111,S,Cita para entregar documentación.
30913,108,S,Cita para entregar documentación.
30917,108,S,Cita para entregar documentación.
30922,106,,
30930,77,,
30985,61,,
30987,87,,
31005,,N,
31045,,N,
31088,107,,
31097,91,,
31148,48,,
31163,,N,
31250,80,,
31269,106,,
31275,85,,
31352,76,,
31375,101,,
31390,81,,
31418,,N,
31430,,N,
31438,109,S,Cita para entregar documentación.
31468,69,,
31495,90,,
31500,55,,
31560,73,,
31579,104,,
31582,79,,
31596,78,,
31608,95,,
31638,87,,
31661,99,,
31705,62,,
31713,102,,
31724,2,,
31732,101,,
31830,80,,
31868,90,,
31879,94,,
31905,,N,
31925,,N,
31934,,N,
32020,80,,
32058,81,,
32066,108,S,Cita para entregar documentación.
32077,96,,
32084,97,,
32120,62,,
32154,110,S,Cita para entregar documentación.
32166,71,,
32198,79,,
32296,83,,
32308,59,,
32327,72,,
32337,,N,
32373,104,,
32380,115,S,Cita para entregar documentación.
32385,107,,
32387,,N,
32398,55,,
32439,113,S,Cita para entregar documentación.
32440,87,,
32444,,N,
32457,110,S,Cita para entregar documentación.
32478,34,,
32499,,N,
32514,,N,
32566,71,,
32574,,N,
32589,103,,
32624,67,,
32653,86,,
32675,82,,
32691,98,,
32706,56,,
32707,91,,
32711,78,,
32725,95,,
32732,67,,
32738,108,S,Cita para entregar documentación.
32768,,N,
32778,,N,
32797,105,,
32807,89,,
32813,81,,
32836,,N,
32840,101,,
32846,108,S,Cita para entregar documentación.
32893,83,,
32930,97,,
32933,,N,
32951,,N,
32952,,N,
33013,45,,
33051,108,S,Cita para entregar documentación.
33071,85,,
33102,,N,
33165,,N,
33172,100,,
33204,101,,
33277,116,S,Cita para entregar documentación.
33353,103,,
33409,96,,
33428,102,,
33446,11,,
33506,62,,
33579,78,,
33593,82,,
33609,111,S,Cita para entregar documentación.
33628,54,,
33660,,N,
33662,,N,
33688,88,,
33705,92,,
33743,107,,
33761,90,,
33767,74,,
33784,80,,
33804,115,S,Cita para entregar documentación.
33852,109,S,Cita para entregar documentación.
33879,,N,
33882,94,,
33895,,N,
33963,75,,
33964,116,S,Cita para entregar documentación.
34010,50,,
34018,61,,
34021,70,,
34052,63,,
34142,,C,
34147,66,,
34153,39,,
34192,108,S,Cita para entregar documentación.
34205,,N,
34248,90,,
34251,103,,
34422,,N,
34459,102,,
34475,,N,
34478,88,,
34513,59,,
34520,64,,
34534,89,,
34541,71,,
34549,50,,
34575,59,,
34580,69,,
34597,,N,
34609,65,,
34643,113,S,Cita para entregar documentación.
34674,98,,
34695,35,,
34805,,N,
34863,102,,
34885,112,S,Cita para entregar documentación.
34925,100,,
34957,91,,
34959,94,,
34989,105,,
35033,,N,
35051,94,,
35062,104,,
35064,82,,
35083,,N,
35101,72,,
35133,94,,
35164,83,,
35208,47,,
35247,73,,
35322,115,S,Cita para entregar documentación.
35339,78,,
35354,63,,
35357,75,,
35361,103,,
35372,90,,
35390,81,,
35403,54,,
35476,,N,
35480,56,,
35490,97,,
35494,,N,
35507,,N,
35515,,N,
35519,93,,
35548,59,,
35575,,N,
35586,75,,
35653,63,,
35665,71,,
35669,54,,
35670,85,,
35703,63,,
35728,75,,
35735,66,,
35754,,N,
35759,,N,
35790,100,,
35815,71,,
35894,,N,
35896,51,,
35918,82,,
35920,108,S,Cita para entregar documentación.
35926,69,,
35942,61,,
35973,91,,
35975,101,,
35977,98,,
36008,,N,
36034,85,,
36054,105,,
36072,,N,
