Número de comprobante,Aciertos,Acreditado,Detalles
6678,82,,
6690,44,,
6694,51,,
6796,59,,
6815,74,,
6828,64,,
6859,59,,
6862,106,,
6876,41,,
6889,,,Cita para aclarar situación escolar.
6905,76,,
6917,100,,
6939,60,,
6942,86,,
7011,47,,
7046,,N,
7078,83,,
7085,45,,
7166,33,,
7170,23,,
7244,77,,
7281,71,,
7284,43,,
7327,88,,
7371,89,,
7468,93,,
7651,62,,
7716,72,,
7748,40,,
7777,83,,
7800,90,,
7905,,N,
7992,71,,
7993,57,,
8014,103,,
8016,36,,
8075,89,,
8085,98,,
8099,,N,
8166,63,,
8222,96,,
8229,99,,
8231,52,,
8358,51,,
8366,64,,
8368,100,,
8454,56,,
8462,72,,
8544,44,,
8631,45,,
8721,89,,
8725,83,,
8745,96,,
8756,,N,
8764,49,,
8769,,N,
8799,115,S,Cita para entregar documentación.
8800,92,,
8807,81,,
8841,,N,
8842,38,,
8875,105,,
8890,42,,
8932,66,,
8937,63,,
9059,65,,
9067,,N,
9137,67,,
9197,75,,
9264,40,,
9280,69,,
9291,33,,
9292,49,,
9341,64,,
9350,62,,
9354,,N,
9366,117,S,
9383,39,,
9466,,N,
9471,84,,
9479,84,,
9484,82,,
9503,118,S,
9524,72,,
9697,68,,
9817,84,,
9826,67,,
9832,49,,
9893,113,S,Cita para entregar documentación.
9954,78,,
9955,69,,
9975,57,,
9999,34,,
10075,113,S,
10094,,N,
10141,95,,
10192,44,,
10249,,N,
10305,,N,
10327,103,,
10349,50,,
10417,87,,
10526,22,,
10530,46,,
10544,,N,
10566,62,,
10656,46,,
10703,37,,
10725,84,,
10726,54,,
10729,56,,
10786,68,,
10823,115,S,
10844,112,S,Cita para entregar documentación.
10849,56,,
10859,68,,
10901,,N,
10913,,N,
10928,55,,
11011,71,,
11024,,N,
11033,80,,
11088,72,,
11112,70,,
11141,46,,
11149,67,,
11156,110,S,Cita para entregar documentación.
11193,93,,
11203,92,,
11205,77,,
11333,,N,
11334,102,,
11408,82,,
11410,59,,
11432,,N,
11455,102,,
11485,95,,
11490,55,,
11558,60,,
11599,82,,
11642,74,,
11665,86,,
11681,82,,
11695,,N,
11796,84,,
11846,,N,
11849,70,,
11850,,N,
11875,69,,
11908,80,,
11918,108,S,Cita para entregar documentación.
11935,92,,
11942,58,,
12013,85,,
12023,94,,
12030,46,,
12045,78,,
12082,42,,
12086,,N,
12097,48,,
12121,84,,
12155,92,,
12259,64,,
12262,,N,
12263,70,,
12308,47,,
12321,71,,
12409,102,,
12418,60,,
12442,63,,
12493,109,S,Cita para entregar documentación.
12567,52,,
12575,,N,
12603,42,,
12617,,N,
12643,99,,
12671,102,,
12680,,N,
12681,,,Cita para aclarar situación escolar.
12703,65,,
12706,115,S,
12775,58,,
12812,107,,
12838,86,,
12953,66,,
12964,40,,
13105,52,,
13144,33,,
13199,54,,
13282,102,,
13344,55,,
13355,,N,
13361,97,,
13411,44,,
13495,71,,
13577,75,,
13615,100,,
13648,66,,
13687,95,,
13797,64,,
13879,,N,
13984,63,,
13993,91,,
14005,76,,
14055,,N,
14084,84,,
14117,39,,
14155,57,,
14204,40,,
14254,78,,
14268,115,S,
14286,49,,
14359,72,,
14379,74,,
14434,,N,
14442,68,,
14468,59,,
14516,59,,
14552,101,,
14576,61,,
14598,44,,
14723,57,,
14769,44,,
14776,65,,
14796,113,S,Cita para entregar documentación.
14878,,N,
14886,39,,
14897,47,,
15066,113,S,
15071,70,,
15143,,N,
15152,49,,
15226,95,,
15260,66,,
15289,91,,
15304,95,,
15347,102,,
15484,83,,
15518,,N,
15538,64,,
15740,,N,
15746,77,,
15752,49,,
15773,100,,
15776,,,Cita para aclarar situación escolar.
15801,31,,
15853,46,,
15891,57,,
15898,,N,
15899,111,S,Cita para entregar documentación.
15901,96,,
15905,98,,
15949,,N,
15955,,N,
15986,,N,
15999,68,,
16043,53,,
16077,90,,
16114,63,,
16161,60,,
16162,104,,
16189,68,,
16191,71,,
16208,71,,
16264,58,,
16274,,N,
16319,77,,
16347,104,,
16446,65,,
16470,98,,
16507,109,S,
16571,,N,
16604,52,,
16640,82,,
16673,,N,
16713,70,,
16726,,N,
16861,53,,
16919,80,,
17039,110,S,
17057,92,,
17066,62,,
17114,84,,
17120,90,,
17127,84,,
17132,93,,
17155,55,,
17159,,N,
17164,101,,
17199,99,,
17289,63,,
17311,73,,
17328,103,,
17387,89,,
17390,26,,
17433,44,,
17439,95,,
17446,50,,
17503,54,,
17510,41,,
17551,36,,
17616,66,,
17618,62,,
17693,76,,
17703,44,,
17729,88,,
17730,40,,
17738,99,,
17786,79,,
17792,62,,
17822,47,,
17913,100,,
17930,90,,
17939,,N,
17980,52,,
17982,,N,
18000,36,,
18127,76,,
18140,66,,
18153,50,,
18247,113,S,
18282,47,,
18364,62,,
18367,64,,
18376,99,,
18377,41,,
18383,66,,
18404,62,,
18512,60,,
18533,98,,
18552,88,,
18582,99,,
18649,62,,
18668,46,,
18701,,N,
18727,104,,
18750,53,,
18781,116,S,Cita para entregar documentación.
18795,93,,
18830,57,,
18860,78,,
18873,56,,
18912,54,,
18914,83,,
18919,84,,
18929,86,,
19005,93,,
19016,68,,
19127,84,,
19144,,N,
19150,51,,
19159,61,,
19192,42,,
19215,74,,
19288,98,,
19297,,N,
19325,,N,
19364,,N,
19460,,N,
19484,56,,
19564,97,,
19569,60,,
19580,41,,
19736,93,,
19737,63,,
19774,86,,
19791,77,,
19835,58,,
19848,52,,
19860,117,S,
19870,83,,
19891,97,,
19893,,N,
19900,68,,
19921,112,S,Cita para entregar documentación.
19942,49,,
19952,94,,
19957,46,,
19964,39,,
19994,45,,
20035,62,,
20095,61,,
20106,60,,
20112,53,,
20146,61,,
20169,38,,
20255,68,,
20281,89,,
20388,86,,
20412,114,S,Cita para entregar documentación.
20459,,N,
20470,112,S,
20537,,N,
20545,87,,
20630,97,,
20643,,N,
20667,62,,
20758,89,,
20788,78,,
20831,58,,
20844,92,,
20944,82,,
20946,72,,
20953,108,S,Cita para entregar documentación.
20982,,N,
21023,96,,
21096,,N,
21143,66,,
21210,83,,
21237,57,,
21276,95,,
21324,,N,
21333,39,,
21339,73,,
21352,71,,
21397,74,,
21498,92,,
21509,38,,
21574,68,,
21581,,N,
21641,79,,
21646,71,,
21652,62,,
21691,92,,
21714,70,,
21727,115,S,Cita para entregar documentación.
21792,69,,
21803,45,,
21811,70,,
21847,80,,
21871,70,,
21892,57,,
21922,71,,
21928,86,,
21960,68,,
21972,,N,
21975,70,,
21984,52,,
22208,107,,
22247,,N,
22298,65,,
22365,87,,
22425,60,,
22534,114,S,Cita para entregar documentación.
22620,65,,
22659,98,,
22667,65,,
22684,75,,
22694,48,,
22716,70,,
22728,107,,
22756,51,,
22819,76,,
22885,,N,
22912,60,,
22913,93,,
22934,59,,
22936,65,,
22991,59,,
23020,49,,
23072,33,,
23103,81,,
23284,76,,
23309,102,,
23363,70,,
23384,82,,
23451,55,,
23453,55,,
23500,101,,
23517,98,,
23554,112,S,Cita para entregar documentación.
23599,42,,
23708,88,,
23713,83,,
23762,38,,
23783,62,,
23896,80,,
23914,84,,
23921,81,,
23931,,N,
23999,96,,
24025,98,,
24036,84,,
24039,95,,
24059,95,,
24077,,N,
24086,110,S,Cita para entregar documentación.
24118,58,,
24148,82,,
24158,59,,
24171,,N,
24215,87,,
24258,92,,
24333,104,,
24564,45,,
24586,,N,
24657,53,,
24684,,N,
24693,69,,
24721,104,,
24807,48,,
24850,81,,
24859,93,,
24921,50,,
24950,39,,
24956,,N,
24995,65,,
25032,58,,
25106,91,,
25110,106,,
25146,73,,
25198,69,,
25223,,N,
25226,78,,
25245,70,,
25246,70,,
25254,,N,
25350,106,,
25355,46,,
25405,73,,
25422,91,,
25570,,N,
25581,,N,
25745,,N,
25793,49,,
25809,,N,
25849,89,,
25853,41,,
25892,57,,
25896,,N,
25929,,N,
25957,104,,
26012,70,,
26027,,N,
26033,60,,
26059,,N,
26080,58,,
26171,,N,
26200,,,Cita para aclarar situación escolar.
26208,64,,
26213,95,,
26258,102,,
26372,102,,
26378,87,,
26390,112,S,Cita para entregar documentación.
26410,48,,
26415,47,,
26427,,N,
26428,50,,
26439,79,,
26449,,N,
26471,,N,
26477,80,,
26478,59,,
26500,52,,
26515,61,,
26526,87,,
26539,81,,
26561,107,,
26565,65,,
26575,81,,
26579,40,,
26598,57,,
26654,67,,
26656,60,,
26677,,N,
26683,95,,
26691,63,,
26745,91,,
26750,68,,
26796,51,,
26884,71,,
26906,59,,
26938,,N,
26955,118,S,Cita para entregar documentación.
26961,,N,
26968,45,,
27097,,N,
27107,102,,
27145,116,S,Cita para entregar documentación.
27150,,N,
27165,69,,
27177,69,,
27211,62,,
27335,42,,
27387,107,,
27532,72,,
27544,109,S,
27552,57,,
27555,58,,
27806,73,,
27814,47,,
27830,45,,
27843,105,,
27870,41,,
27877,74,,
27930,94,,
27945,37,,
27967,82,,
28023,62,,
28043,98,,
28108,71,,
28167,35,,
28217,68,,
28266,81,,
28276,57,,
28336,106,,
28408,66,,
28424,45,,
28458,39,,
28497,38,,
28507,48,,
28512,50,,
28616,57,,
28637,,N,
28647,67,,
28755,,N,
28782,52,,
28800,80,,
28811,,N,
28856,70,,
28893,46,,
28967,110,S,
28983,66,,
28994,69,,
29022,83,,
29034,77,,
29074,113,S,Cita para entregar documentación.
29075,70,,
29134,70,,
29182,37,,
29197,80,,
29232,,N,
29263,,N,
29333,50,,
29355,87,,
29472,65,,
29484,62,,
29508,73,,
29518,104,,
29544,88,,
29679,64,,
29805,106,,
29857,45,,
29864,91,,
29866,79,,
29884,57,,
29887,71,,
29919,,N,
29929,80,,
29936,107,,
29954,63,,
29962,95,,
29978,111,S,Cita para entregar documentación.
30000,,N,
30005,87,,
30018,61,,
30036,41,,
30038,99,,
30066,67,,
30069,90,,
30081,76,,
30088,54,,
30105,55,,
30113,109,S,Cita para entregar documentación.
30120,73,,
30136,101,,
30150,104,,
30154,,N,
30197,,N,
30211,70,,
30235,72,,
30245,,N,
30257,60,,
30276,66,,
30282,68,,
30344,,N,
30419,,N,
30448,89,,
30452,,N,
30468,85,,
30509,90,,
30511,89,,
30517,82,,
30539,,N,
30544,81,,
30563,54,,
30582,95,,
30587,95,,
30592,78,,
30602,,N,
30615,111,S,Cita para entregar documentación.
30625,36,,
30626,73,,
30634,,N,
30637,65,,
30651,,N,
30684,66,,
30685,60,,
30703,,N,
30705,79,,
30709,48,,
30718,48,,
30719,56,,
30720,49,,
30728,82,,
30730,72,,
30740,86,,
30749,88,,
30759,74,,
30761,85,,
30762,96,,
30787,79,,
30790,71,,
30792,,N,
30796,101,,
30811,110,S,Cita para entregar documentación.
30815,,N,
30818,61,,
30820,,N,
30841,63,,
30843,,N,
30850,105,,
30856,59,,
30889,92,,
30895,100,,
30911,105,,
30920,66,,
30934,41,,
30936,96,,
30955,55,,
30963,67,,
30990,66,,
31034,83,,
31048,82,,
31057,,N,
31076,92,,
31100,76,,
31101,,N,
31116,106,,
31119,,N,
31139,,N,
31141,43,,
31161,71,,
31168,,N,
31175,,N,
31193,62,,
31194,81,,
31212,,N,
31229,,N,
31290,,N,
31299,58,,
31312,82,,
31315,88,,
31318,42,,
31334,71,,
31336,74,,
31341,108,S,Cita para entregar documentación.
31342,70,,
31364,,N,
31368,75,,
31370,74,,
31395,63,,
31429,45,,
31447,49,,
31472,107,,
31478,48,,
31484,63,,
31485,72,,
31496,82,,
31498,,N,
31513,96,,
31546,,N,
31559,117,S,Cita para entregar documentación.
31574,,N,
31583,,N,
31587,87,,
31600,68,,
31611,87,,
31612,107,,
31615,88,,
31645,101,,
31663,80,,
31666,83,,
31668,,N,
31683,51,,
31716,81,,
31733,62,,
31736,90,,
31767,59,,
31786,,N,
31788,97,,
31814,67,,
31816,85,,
31820,,N,
31843,,N,
31851,59,,
31859,,N,
31863,,N,
31866,51,,
31871,52,,
31886,59,,
31916,106,,
31922,,N,
31943,82,,
31967,75,,
31970,109,S,Cita para entregar documentación.
31972,69,,
31988,,N,
31990,63,,
32021,74,,
32035,82,,
32045,104,,
32046,,N,
32058,62,,
32059,99,,
32061,,N,
32079,45,,
32080,67,,
32084,46,,
32093,69,,
32095,,N,
32132,,N,
32145,72,,
32165,,N,
32167,93,,
32184,,N,
32192,,N,
32203,,N,
32210,79,,
32215,78,,
32263,48,,
32264,110,S,Cita para entregar documentación.
32276,72,,
32280,90,,
32295,101,,
32300,52,,
32307,77,,
32312,86,,
32314,116,S,Cita para entregar documentación.
32323,52,,
32353,,N,
32355,118,S,
32356,61,,
32358,92,,
32367,49,,
32373,31,,
32383,88,,
32388,,N,
32393,,N,
32410,71,,
32417,95,,
32439,71,,
32442,72,,
32457,,N,
32462,66,,
32485,91,,
32490,71,,
32491,,N,
32515,92,,
32525,95,,
32534,,N,
32573,67,,
32584,96,,
32614,92,,
32620,55,,
32646,92,,
32673,74,,
32690,39,,
32711,108,S,Cita para entregar documentación.
32720,79,,
32726,43,,
32751,55,,
32755,,N,
32756,60,,
32762,,N,
32793,49,,
32797,,N,
32885,,N,
32910,,N,
32925,,N,
32926,,N,
32948,,N,
32969,46,,
32985,68,,
33006,,N,
33028,114,S,Cita para entregar documentación.
33033,35,,
33039,99,,
33077,78,,
33096,49,,
33112,,N,
33141,,N,
33157,,N,
33163,84,,
33179,55,,
33201,108,S,Cita para entregar documentación.
33238,81,,
33243,,N,
33246,59,,
33270,64,,
33274,94,,
33284,40,,
33300,101,,
33301,,N,
33303,115,S,Cita para entregar documentación.
33305,111,S,Cita para entregar documentación.
33313,91,,
33317,,N,
33345,,N,
33348,,N,
33391,,N,
33399,,N,
33406,31,,
33413,,N,
33450,100,,
33460,77,,
33474,74,,
33480,64,,
33493,105,,
33516,64,,
33522,118,S,Cita para entregar documentación.
33543,78,,
33565,,N,
33599,86,,
33615,,N,
33624,103,,
33628,,N,
33646,63,,
33680,49,,
33704,,N,
33737,40,,
33796,,N,
33825,,N,
33895,,N,
33909,,N,
33988,70,,
33998,,N,
34027,87,,
34071,,N,
34073,71,,
34076,48,,
34092,105,,
34131,86,,
34142,,N,
34147,40,,
34177,88,,
34182,71,,
34205,52,,
34228,69,,
34249,,N,
34250,,N,
34280,,N,
34301,80,,
34335,80,,
34339,89,,
34355,81,,
34385,,N,
34390,80,,
34395,67,,
34396,,N,
34408,64,,
34411,87,,
34418,75,,
34455,55,,
34468,,N,
34492,,N,
34501,,N,
34503,,N,
34508,82,,
34513,53,,
34545,,N,
34559,,N,
34579,,N,
34597,,N,
34696,53,,
34703,,N,
34745,,N,
34750,40,,
34799,98,,
34811,75,,
34817,,N,
34818,,N,
34846,83,,
34854,,N,
34864,90,,
34876,82,,
34877,109,S,Cita para entregar documentación.
34881,91,,
34893,108,S,Cita para entregar documentación.
34911,,N,
34936,104,,
34943,66,,
34946,69,,
34969,,N,
34992,50,,
35005,96,,
35021,100,,
35025,83,,
35049,36,,
35054,43,,
35058,71,,
35080,65,,
35084,73,,
35100,58,,
35167,,N,
35177,71,,
35197,85,,
35204,,N,
35213,41,,
35221,85,,
35240,77,,
35317,53,,
35334,73,,
35338,,N,
35341,99,,
35349,53,,
35364,68,,
35371,100,,
35375,74,,
35386,87,,
