Número de comprobante,Aciertos,Acreditado,Detalles
14183,48,,
14191,72,,
14203,41,,
14234,59,,
14256,,N,
14282,80,,
14304,107,S,Cita para entregar documentación.
14314,97,,
14338,53,,
14397,77,,
14448,95,,
14460,87,,
14532,87,,
14541,42,,
14565,77,,
14578,75,,
14598,87,,
14646,102,,
14679,56,,
14712,84,,
14761,91,,
14794,51,,
14798,,N,
14807,109,S,Cita para entregar documentación.
14851,57,,
14854,43,,
14881,73,,
14927,49,,
15002,53,,
15039,77,,
15041,99,,
15122,68,,
15131,,N,
15133,103,,
15214,90,,
15232,80,,
15250,43,,
15259,93,,
15263,52,,
15329,36,,
15348,41,,
15394,60,,
15426,,N,
15447,,N,
15476,87,,
15486,105,S,Cita para entregar documentación.
15504,,N,
15514,89,,
15522,105,S,Cita para entregar documentación.
15539,98,,
15553,,N,
15590,113,S,Cita para entregar documentación.
15595,105,S,Cita para entregar documentación.
15596,105,S,Cita para entregar documentación.
15623,83,,
15645,,N,
15657,,N,
15666,,N,
15685,96,,
15718,70,,
15733,84,,
15739,65,,
15780,91,,
15795,,N,
15797,67,,
15843,,N,
15845,91,,
15851,,N,
15889,47,,
15895,,N,
15913,,N,
15928,,N,
15939,60,,
15949,,N,
15967,73,,
15972,109,S,Cita para entregar documentación.
15997,90,,
16029,56,,
16031,,N,
16038,61,,
16060,,N,
16073,,N,
16079,,N,
16091,82,,
16092,76,,
16094,50,,
16096,93,,
16099,78,,
16109,101,,
16113,54,,
16182,75,,
16194,,N,
16266,85,,
16410,96,,
16562,102,,
16640,91,,
16672,74,,
16683,35,,
16742,53,,
16756,81,,
16760,109,S,Cita para entregar documentación.
16823,,N,
16868,,N,
16950,62,,
16958,72,,
17106,106,S,
17242,79,,
17349,53,,
17366,105,S,
17376,96,,
17384,69,,
17431,68,,
17436,60,,
17439,58,,
17575,60,,
17681,,N,
17690,83,,
17790,80,,
17864,,N,
17987,91,,
18040,52,,
18061,,N,
18151,88,,
18153,98,,
18212,,N,
18216,97,,
18223,98,,
18233,54,,
18236,93,,
18278,97,,
18283,68,,
18325,,N,
18382,109,S,Cita para entregar documentación.
18479,69,,
18502,75,,
18553,53,,
18563,66,,
18571,44,,
18636,,N,
18703,,N,
18770,67,,
18773,69,,
18791,,N,
18808,46,,
18813,41,,
18840,80,,
18945,94,,
19010,87,,
19102,98,,
19106,75,,
19122,75,,
19226,76,,
19227,53,,
19308,61,,
19325,94,,
19336,59,,
19357,64,,
19388,106,S,Cita para entregar documentación.
19404,101,,
19438,54,,
19444,90,,
19453,86,,
19498,54,,
19542,,N,
19543,43,,
19598,34,,
19653,,N,
19662,55,,
19678,,N,
19709,46,,
19734,59,,
19792,47,,
19842,70,,
19897,34,,
20126,77,,
20136,61,,
20165,53,,
20263,,N,
20311,108,S,Cita para entregar documentación.
20322,104,,
20336,,N,
20359,56,,
20446,110,S,
20455,35,,
20544,,N,
20548,54,,
20585,56,,
20630,37,,
20653,82,,
20738,45,,
20790,71,,
20798,57,,
20802,80,,
20818,,N,
20892,50,,
20898,43,,
20935,70,,
20950,43,,
21038,88,,
21046,53,,
21051,46,,
21073,61,,
21162,41,,
21178,107,S,
21225,86,,
21275,28,,
21326,57,,
21422,42,,
21506,113,S,Cita para entregar documentación.
21559,57,,
21598,92,,
21617,58,,
21623,53,,
21650,46,,
21664,96,,
21720,44,,
21795,63,,
21849,55,,
21852,39,,
21872,105,S,Cita para entregar documentación.
21908,79,,
21918,113,S,Cita para entregar documentación.
21949,98,,
21975,81,,
22233,91,,
22252,102,,
22255,44,,
22276,79,,
22302,79,,
22415,,N,
22524,55,,
22564,103,,
22570,54,,
22610,65,,
22622,55,,
22634,,N,
22647,56,,
22665,78,,
22675,74,,
22704,69,,
22733,64,,
22744,65,,
22754,,N,
22829,78,,
22863,94,,
22920,90,,
22959,59,,
22963,,N,
23081,73,,
23095,95,,
23134,86,,
23141,65,,
23204,57,,
23394,73,,
23444,99,,
23445,61,,
23482,77,,
23539,58,,
23687,,N,
23693,71,,
23718,94,,
23727,42,,
23736,40,,
23866,44,,
23885,99,,
23897,80,,
24067,70,,
24161,,N,
24166,87,,
24255,92,,
24270,,N,
24292,,N,
24311,62,,
24322,,N,
24329,70,,
24350,40,,
24399,,N,
24421,75,,
24430,62,,
24439,,N,
24453,103,,
24456,,N,
24490,58,,
24493,81,,
24500,73,,
24542,114,S,Cita para entregar documentación.
24551,,N,
24585,98,,
24596,,N,
24598,,N,
24621,100,,
24635,,N,
24644,,N,
24668,62,,
24680,69,,
24682,106,S,Cita para entregar documentación.
24695,101,,
24697,77,,
24725,,N,
24744,42,,
24760,,N,
24762,81,,
24772,102,,
24783,61,,
24793,57,,
24815,76,,
24832,89,,
24840,,N,
24846,89,,
24852,83,,
24857,48,,
24861,106,S,Cita para entregar documentación.
24863,60,,
24866,51,,
24906,65,,
24927,100,,
25024,67,,
25132,102,,
25142,98,,
25159,50,,
25170,87,,
25199,58,,
25216,67,,
25320,69,,
25366,38,,
25414,74,,
25451,40,,
25506,67,,
25578,109,S,
25634,89,,
25638,62,,
25701,98,,
25708,,N,
25746,80,,
25900,47,,
25968,47,,
25993,96,,
26072,91,,
26077,96,,
26080,105,S,Cita para entregar documentación.
26116,87,,
26126,77,,
26166,102,,
26174,,N,
26193,87,,
26306,80,,
26308,75,,
26321,96,,
26348,71,,
26452,81,,
26480,61,,
26502,103,,
26683,76,,
26754,,N,
26849,43,,
26897,58,,
26926,,N,
26944,115,S,Cita para entregar documentación.
26948,74,,
26950,81,,
26977,72,,
26994,89,,
27003,73,,
27026,104,,
27046,80,,
27076,55,,
27136,92,,
27167,91,,
27219,59,,
27577,92,,
27585,107,S,Cita para entregar documentación.
27601,112,S,Cita para entregar documentación.
27621,109,S,Cita para entregar documentación.
27667,89,,
27722,47,,
27731,65,,
27816,92,,
27847,66,,
27898,100,,
27901,,N,
27902,,N,
27906,70,,
27919,,N,
27937,,N,
27948,94,,
27953,102,,
27959,53,,
28009,66,,
28020,111,S,
28027,,N,
28089,113,S,Cita para entregar documentación.
28112,60,,
28118,62,,
28132,83,,
28173,98,,
28214,100,,
28258,33,,
28340,41,,
28400,114,S,Cita para entregar documentación.
28581,,N,
28595,114,S,Cita para entregar documentación.
28598,73,,
28652,111,S,Cita para entregar documentación.
28690,89,,
28749,81,,
28854,110,S,
29016,74,,
29045,98,,
29047,,N,
29170,44,,
29174,100,,
29259,57,,
29303,,N,
29316,44,,
29436,52,,
29489,82,,
29500,55,,
29531,70,,
29631,57,,
29636,46,,
29702,105,S,Cita para entregar documentación.
29703,89,,
29826,,N,
29834,81,,
29966,75,,
29967,85,,
30031,75,,
30076,,N,
30129,79,,
30179,,N,
30191,63,,
30192,,N,
30242,70,,
30464,81,,
30501,102,,
30508,110,S,Cita para entregar documentación.
30509,62,,
30542,49,,
30567,,N,
30574,114,S,
30620,87,,
30678,,N,
30691,48,,
30712,75,,
30732,45,,
30786,102,,
30833,,N,
30864,79,,
30886,51,,
30925,93,,
30926,70,,
30954,88,,
30961,104,,
30974,,N,
31130,70,,
31141,83,,
31189,85,,
31195,60,,
31211,61,,
31224,71,,
31246,79,,
31310,109,S,
31358,39,,
31393,53,,
31415,58,,
31429,57,,
31450,102,,
31500,71,,
31539,,N,
31560,44,,
31635,68,,
31691,58,,
31742,29,,
31856,73,,
31863,63,,
31988,99,,
32032,99,,
32045,75,,
32163,52,,
32238,,N,
32316,63,,
32377,,N,
32383,72,,
32390,54,,
32422,74,,
32424,61,,
32461,60,,
32497,,N,
32523,100,,
32530,83,,
32623,107,S,Cita para entregar documentación.
32629,104,,
32645,86,,
32664,,N,
32678,79,,
32703,,N,
32716,81,,
32719,36,,
32722,83,,
32747,71,,
32756,,N,
32866,,N,
32880,,N,
32881,,N,
32904,,N,
32949,92,,
32951,,N,
32967,67,,
32995,100,,
33003,41,,
33028,55,,
33051,97,,
33056,,N,
33059,48,,
33069,,N,
33088,71,,
33109,93,,
33139,48,,
33150,,N,
33155,,N,
33183,,N,
33204,56,,
33206,97,,
33212,33,,
33223,44,,
33239,,N,
33248,57,,
33286,41,,
33303,,N,
33308,81,,
33321,96,,
33344,,N,
33372,61,,
33380,64,,
33391,102,,
33393,,N,
33396,,N,
33402,71,,
33406,84,,
33407,80,,
33435,56,,
33443,62,,
33446,79,,
33455,54,,
33456,83,,
33472,73,,
33483,79,,
33493,82,,
33644,,N,
33679,,N,
33695,42,,
33709,90,,
33716,,N,
33720,,N,
33735,68,,
33745,51,,
33748,83,,
33754,76,,
33759,71,,
33776,,N,
33779,88,,
33797,99,,
33798,59,,
33833,89,,
33857,95,,
33860,,N,
33870,,N,
33873,,N,
33880,94,,
33882,55,,
33888,45,,
33889,70,,
33893,,N,
33946,78,,
33953,,N,
33995,67,,
34000,63,,
34014,,N,
34022,94,,
34031,62,,
34055,51,,
34093,72,,
34098,66,,
34106,75,,
34139,67,,
34145,61,,
34168,,N,
34189,42,,
34252,,N,
34269,88,,
34273,49,,
34368,78,,
34390,,N,
34391,61,,
34395,42,,
34503,75,,
34505,85,,
34506,,N,
34560,,N,
34593,79,,
34650,37,,
34666,119,S,Cita para entregar documentación.
34668,94,,
34686,100,,
34689,48,,
34706,66,,
34713,40,,
34716,,N,
34720,60,,
34754,48,,
34796,105,S,Cita para entregar documentación.
34799,85,,
34806,,N,
34850,,N,
34853,,N,
34880,94,,
34899,114,S,Cita para entregar documentación.
34906,98,,
34908,,N,
34936,60,,
34942,65,,
34944,90,,
34953,,N,
34960,71,,
34975,83,,
34977,90,,
35020,61,,
35029,83,,
35049,82,,
35050,,N,
35077,87,,
35162,92,,
35171,105,S,Cita para entregar documentación.
35192,,N,
35193,105,S,Cita para entregar documentación.
35220,,N,
35225,84,,
35230,91,,
35275,,N,
35289,83,,
35305,108,S,Cita para entregar documentación.
35314,85,,
35316,,N,
35324,78,,
35333,90,,
35349,63,,
35356,68,,
35361,70,,
35387,77,,
35388,62,,
35399,55,,
35443,97,,
35452,,N,
35459,66,,
35497,,N,
35515,,N,
35560,45,,
35563,,N,
35590,102,,
35591,101,,
35614,73,,
35642,,N,
35653,62,,
35655,79,,
35661,,N,
35693,,N,
35711,,N,
35742,,N,
35746,87,,
35750,51,,
35768,,N,
35798,,N,
35800,80,,
35802,89,,
35867,111,S,Cita para entregar documentación.
35887,,N,
35906,94,,
35917,93,,
35940,69,,
35972,80,,
35991,100,,
36022,,N,
36025,65,,
36115,,N,
36131,,N,
36173,44,,
36183,61,,
36216,80,,
36270,66,,
36280,,N,
36294,62,,
36321,,N,
36341,78,,
36343,,N,
36355,72,,
36357,,N,
36380,,N,
36381,104,,
36394,,N,
36410,,N,
36422,,N,
36466,85,,
36467,93,,
36489,,N,
36579,,N,
36625,,N,
36960,84,,
